VACCINATION_DATE,AgeRange,FirstDailyDose,FirstDailyDoseCumulative,SecondDailyDose,SecondDailyDoseCumulative,SingleDailyDose,SingleDailyDoseCumulative,CombinedTotalDoses,CombinedTotalDosesCumulative,FullyVaccinated,FullyVaccinatedCumulative
2021-04-16 15:00:00,age20to29,6452.0,237452,3866.0,118652,1.0,21011,10319.0,377115,3867.0,139663
2021-04-16 15:00:00,age30to39,6878.0,318190,4930.0,175820,2.0,27584,11810.0,521594,4932.0,203404
2021-04-16 15:00:00,age40to49,6729.0,330166,5280.0,183721,2.0,30375,12011.0,544262,5282.0,214096
2021-04-16 15:00:00,age50to59,7683.0,403803,7094.0,219904,2.0,41354,14779.0,665061,7096.0,261258
2021-04-16 15:00:00,age60to69,3444.0,461825,9763.0,306271,2.0,38491,13209.0,806587,9765.0,344762
2021-04-16 15:00:00,age70to79,1090.0,324576,3853.0,275834,,16806,,617216,,292640
2021-04-16 15:00:00,age80plus,397.0,166057,1314.0,143730,1.0,5715,1712.0,315502,1315.0,149445
2021-04-16 15:00:00,Federal Entities,782.0,86257,1016.0,56051,8.0,2980,1806.0,145288,1024.0,59031
2021-04-16 15:00:00,Unknown,782.0,94257,1016.0,64051,8.0,2980,1806.0,161288,1024.0,67031
2021-04-17 15:00:00,age10to19,4064.0,62906,580.0,14275,,3988,,81169,,18263
2021-04-17 15:00:00,age20to29,5953.0,243405,2322.0,120974,,21011,,385390,,141985
2021-04-17 15:00:00,age30to39,6119.0,324309,2703.0,178523,1.0,27585,8823.0,530417,2704.0,206108
2021-04-17 15:00:00,age40to49,5837.0,336003,2974.0,186695,1.0,30376,8812.0,553074,2975.0,217071
2021-04-17 15:00:00,age50to59,6358.0,410161,3881.0,223785,1.0,41355,10240.0,675301,3882.0,265140
2021-04-17 15:00:00,age60to69,2359.0,464184,5770.0,312041,2.0,38493,8131.0,814718,5772.0,350534
2021-04-17 15:00:00,age70to79,592.0,325168,1798.0,277632,,16806,,619606,,294438
2021-04-17 15:00:00,age80plus,245.0,166302,332.0,144062,,5715,,316079,,149777
2021-04-17 15:00:00,Federal Entities,1136.0,87393,1177.0,57228,6.0,2986,2319.0,147607,1183.0,60214
2021-04-17 15:00:00,Unknown,1136.0,95393,1177.0,65228,6.0,2986,2319.0,163607,1183.0,68214
2021-04-18 15:00:00,age10to19,3069.0,65975,523.0,14798,1.0,3989,3593.0,84762,524.0,18787
2021-04-18 15:00:00,age20to29,3498.0,246903,1799.0,122773,,21011,,390687,,143784
2021-04-18 15:00:00,age30to39,3631.0,327940,2279.0,180802,,27585,,536327,,208387
2021-04-18 15:00:00,age40to49,3635.0,339638,2305.0,189000,2.0,30378,5942.0,559016,2307.0,219378
2021-04-18 15:00:00,age50to59,3911.0,414072,3062.0,226847,,41355,,682274,,268202
2021-04-18 15:00:00,age60to69,1305.0,465489,5013.0,317054,,38493,,821036,,355547
2021-04-18 15:00:00,age70to79,387.0,325555,639.0,278271,,16806,,620632,,295077
2021-04-18 15:00:00,age80plus,132.0,166434,167.0,144229,,5715,,316378,,149944
2021-04-19 15:00:00,age10to19,2477.0,68452,933.0,15731,,3989,,88172,,19720
2021-04-19 15:00:00,age20to29,4988.0,251891,3544.0,126317,6.0,21017,8538.0,399225,3550.0,147334
2021-04-19 15:00:00,age30to39,5600.0,333540,4867.0,185669,8.0,27593,10475.0,546802,4875.0,213262
2021-04-19 15:00:00,age40to49,5349.0,344987,5214.0,194214,11.0,30389,10574.0,569590,5225.0,224603
2021-04-19 15:00:00,age50to59,6084.0,420156,7446.0,234293,6.0,41361,13536.0,695810,7452.0,275654
2021-04-19 15:00:00,age60to69,2564.0,468053,9006.0,326060,14.0,38507,11584.0,832620,9020.0,364567
2021-04-19 15:00:00,age70to79,746.0,326301,1933.0,280204,8.0,16814,2687.0,623319,1941.0,297018
2021-04-19 15:00:00,age80plus,313.0,166747,685.0,144914,,5715,,317376,,150629
2021-04-19 15:00:00,Federal Entities,1369.0,88762,2003.0,59231,9.0,2995,3381.0,150988,2012.0,62226
2021-04-19 15:00:00,Unknown,1369.0,96762,2003.0,67231,9.0,2995,3381.0,166988,2012.0,70226
2021-04-20 15:00:00,age10to19,2686.0,71138,1190.0,16921,,3989,,92048,,20910
2021-04-20 15:00:00,age20to29,5018.0,256909,4181.0,130498,,21017,,408424,,151515
2021-04-20 15:00:00,age30to39,5256.0,338796,5458.0,191127,2.0,27595,10716.0,557518,5460.0,218722
2021-04-20 15:00:00,age40to49,5486.0,350473,5831.0,200045,3.0,30392,11320.0,580910,5834.0,230437
2021-04-20 15:00:00,age50to59,5997.0,426153,7958.0,242251,2.0,41363,13957.0,709767,7960.0,283614
2021-04-20 15:00:00,age60to69,2958.0,471011,12048.0,338108,22.0,38529,15028.0,847648,12070.0,376637
2021-04-20 15:00:00,age70to79,917.0,327218,2656.0,282860,2.0,16816,3575.0,626894,2658.0,299676
2021-04-20 15:00:00,age80plus,306.0,167053,769.0,145683,2.0,5717,1077.0,318453,771.0,151400
2021-04-20 15:00:00,Federal Entities,3243.0,92005,2158.0,61389,19.0,3014,5420.0,156408,2177.0,64403
2021-04-20 15:00:00,Unknown,3243.0,100005,2158.0,69389,19.0,3014,5420.0,172408,2177.0,72403
2021-04-21 15:00:00,age10to19,4470.0,75608,1428.0,18349,,3989,,97946,,22338
2021-04-21 15:00:00,age20to29,6269.0,263178,4679.0,135177,,21017,,419372,,156194
2021-04-21 15:00:00,age30to39,7281.0,346077,6051.0,197178,3.0,27598,13335.0,570853,6054.0,224776
2021-04-21 15:00:00,age40to49,7003.0,357476,6571.0,206616,2.0,30394,13576.0,594486,6573.0,237010
2021-04-21 15:00:00,age50to59,7088.0,433241,8352.0,250603,5.0,41368,15445.0,725212,8357.0,291971
2021-04-21 15:00:00,age60to69,3106.0,474117,11460.0,349568,3.0,38532,14569.0,862217,11463.0,388100
2021-04-21 15:00:00,age70to79,928.0,328146,2365.0,285225,2.0,16818,3295.0,630189,2367.0,302043
2021-04-21 15:00:00,age80plus,384.0,167437,744.0,146427,,5717,,319581,,152144
2021-04-21 15:00:00,Federal Entities,906.0,92911,1206.0,62595,4.0,3018,2116.0,158524,1210.0,65613
2021-04-21 15:00:00,Unknown,906.0,100911,1206.0,70595,4.0,3018,2116.0,174524,1210.0,73613
2021-04-22 15:00:00,age10to19,3141.0,78749,1125.0,19474,,3989,,102212,,23463
2021-04-22 15:00:00,age20to29,6121.0,269299,4623.0,139800,4.0,21021,10748.0,430120,4627.0,160821
2021-04-22 15:00:00,age30to39,6636.0,352713,5706.0,202884,4.0,27602,12346.0,583199,5710.0,230486
2021-04-22 15:00:00,age40to49,6711.0,364187,5837.0,212453,2.0,30396,12550.0,607036,5839.0,242849
2021-04-22 15:00:00,age50to59,7279.0,440520,7629.0,258232,4.0,41372,14912.0,740124,7633.0,299604
2021-04-22 15:00:00,age60to69,3322.0,477439,10640.0,360208,,38532,,876179,,398740
2021-04-22 15:00:00,age70to79,985.0,329131,2251.0,287476,,16818,,633425,,304294
2021-04-22 15:00:00,age80plus,403.0,167840,800.0,147227,1.0,5718,1204.0,320785,801.0,152945
2021-04-22 15:00:00,Federal Entities,1018.0,93929,458.0,63053,,3018,,160000,,66071
2021-04-22 15:00:00,Unknown,1018.0,101929,458.0,71053,,3018,,176000,,74071
2021-04-23 15:00:00,age10to19,3173.0,81922,1335.0,20809,,3989,,106720,,24798
2021-04-23 15:00:00,age20to29,5279.0,274578,4347.0,144147,1.0,21022,9627.0,439747,4348.0,165169
2021-04-23 15:00:00,age30to39,5827.0,358540,5580.0,208464,5.0,27607,11412.0,594611,5585.0,236071
2021-04-23 15:00:00,age40to49,5968.0,370155,5982.0,218435,6.0,30402,11956.0,618992,5988.0,248837
2021-04-23 15:00:00,age50to59,6306.0,446826,7526.0,265758,1.0,41373,13833.0,753957,7527.0,307131
2021-04-23 15:00:00,age60to69,2966.0,480405,9872.0,370080,,38532,,889017,,408612
2021-04-23 15:00:00,age70to79,917.0,330048,2255.0,289731,,16818,,636597,,306549
2021-04-23 15:00:00,age80plus,344.0,168184,703.0,147930,,5718,,321832,,153648
2021-04-23 15:00:00,Federal Entities,759.0,94688,632.0,63685,1.0,3019,1392.0,161392,633.0,66704
2021-04-23 15:00:00,Unknown,759.0,102688,632.0,71685,1.0,3019,1392.0,177392,633.0,74704
2021-04-24 15:00:00,age10to19,3488.0,85410,1342.0,22151,,3989,,111550,,26140
2021-04-24 15:00:00,age20to29,4761.0,279339,4155.0,148302,11.0,21033,8927.0,448674,4166.0,169335
2021-04-24 15:00:00,age30to39,4979.0,363519,4706.0,213170,16.0,27623,9701.0,604312,4722.0,240793
2021-04-24 15:00:00,age40to49,4905.0,375060,4586.0,223021,16.0,30418,9507.0,628499,4602.0,253439
2021-04-24 15:00:00,age50to59,5024.0,451850,6012.0,271770,16.0,41389,11052.0,765009,6028.0,313159
2021-04-24 15:00:00,age60to69,2273.0,482678,5268.0,375348,11.0,38543,7552.0,896569,5279.0,413891
2021-04-24 15:00:00,age70to79,581.0,330629,1029.0,290760,3.0,16821,1613.0,638210,1032.0,307581
2021-04-24 15:00:00,age80plus,243.0,168427,299.0,148229,,5718,,322374,,153947
2021-04-25 15:00:00,age10to19,2815.0,88225,398.0,22549,,3989,,114763,,26538
2021-04-25 15:00:00,age20to29,3445.0,282784,1144.0,149446,2.0,21035,4591.0,453265,1146.0,170481
2021-04-25 15:00:00,age30to39,3717.0,367236,1452.0,214622,5.0,27628,5174.0,609486,1457.0,242250
2021-04-25 15:00:00,age40to49,3523.0,378583,1578.0,224599,4.0,30422,5105.0,633604,1582.0,255021
2021-04-25 15:00:00,age50to59,3545.0,455395,1752.0,273522,5.0,41394,5302.0,770311,1757.0,314916
2021-04-25 15:00:00,age60to69,1562.0,484240,1539.0,376887,2.0,38545,3103.0,899672,1541.0,415432
2021-04-25 15:00:00,age70to79,417.0,331046,233.0,290993,5.0,16826,655.0,638865,238.0,307819
2021-04-25 15:00:00,age80plus,141.0,168568,83.0,148312,1.0,5719,225.0,322599,84.0,154031
2021-04-25 15:00:00,Federal Entities,992.0,95680,2492.0,66177,5.0,3024,3489.0,164881,2497.0,69201
2021-04-25 15:00:00,Unknown,992.0,103680,2492.0,74177,5.0,3024,3489.0,180881,2497.0,77201
2021-04-26 15:00:00,age10to19,2650.0,90875,1340.0,23889,5.0,3994,3995.0,118758,1345.0,27883
2021-04-26 15:00:00,age20to29,4908.0,287692,3712.0,153158,30.0,21065,8650.0,461915,3742.0,174223
2021-04-26 15:00:00,age30to39,4596.0,371832,4752.0,219374,29.0,27657,9377.0,618863,4781.0,247031
2021-04-26 15:00:00,age40to49,4540.0,383123,5228.0,229827,33.0,30455,9801.0,643405,5261.0,260282
2021-04-26 15:00:00,age50to59,4820.0,460215,7270.0,280792,55.0,41449,12145.0,782456,7325.0,322241
2021-04-26 15:00:00,age60to69,2466.0,486706,5830.0,382717,33.0,38578,8329.0,908001,5863.0,421295
2021-04-26 15:00:00,age70to79,808.0,331854,1158.0,292151,13.0,16839,1979.0,640844,1171.0,308990
2021-04-26 15:00:00,age80plus,283.0,168851,464.0,148776,5.0,5724,752.0,323351,469.0,154500
2021-04-26 15:00:00,Federal Entities,1483.0,97163,1672.0,67849,1.0,3025,3156.0,168037,1673.0,70874
2021-04-26 15:00:00,Unknown,1483.0,105163,1672.0,75849,1.0,3025,3156.0,184037,1673.0,78874
2021-04-27 15:00:00,age10to19,2772.0,93647,1755.0,25644,15.0,4009,4542.0,123300,1770.0,29653
2021-04-27 15:00:00,age20to29,4916.0,292608,4491.0,157649,167.0,21232,9574.0,471489,4658.0,178881
2021-04-27 15:00:00,age30to39,4792.0,376624,5453.0,224827,185.0,27842,10430.0,629293,5638.0,252669
2021-04-27 15:00:00,age40to49,4618.0,387741,5807.0,235634,212.0,30667,10637.0,654042,6019.0,266301
2021-04-27 15:00:00,age50to59,5142.0,465357,7622.0,288414,249.0,41698,13013.0,795469,7871.0,330112
2021-04-27 15:00:00,age60to69,2711.0,489417,5108.0,387825,162.0,38740,7981.0,915982,5270.0,426565
2021-04-27 15:00:00,age70to79,952.0,332806,1257.0,293408,79.0,16918,2288.0,643132,1336.0,310326
2021-04-27 15:00:00,age80plus,411.0,169262,488.0,149264,23.0,5747,922.0,324273,511.0,155011
2021-04-28 15:00:00,age10to19,4348.0,97995,2123.0,27767,42.0,4051,6513.0,129813,2165.0,31818
2021-04-28 15:00:00,age20to29,4881.0,297489,5075.0,162724,216.0,21448,10172.0,481661,5291.0,184172
2021-04-28 15:00:00,age30to39,4977.0,381601,6446.0,231273,207.0,28049,11630.0,640923,6653.0,259322
2021-04-28 15:00:00,age40to49,4773.0,392514,6905.0,242539,240.0,30907,11918.0,665960,7145.0,273446
2021-04-28 15:00:00,age50to59,5081.0,470438,8697.0,297111,352.0,42050,14130.0,809599,9049.0,339161
2021-04-28 15:00:00,age60to69,2553.0,491970,6232.0,394057,188.0,38928,8973.0,924955,6420.0,432985
2021-04-28 15:00:00,age70to79,924.0,333730,1559.0,294967,84.0,17002,2567.0,645699,1643.0,311969
2021-04-28 15:00:00,age80plus,410.0,169672,568.0,149832,26.0,5773,1004.0,325277,594.0,155605
2021-04-29 15:00:00,age10to19,2683.0,100678,2134.0,29901,49.0,4100,4866.0,134679,2183.0,34001
2021-04-29 15:00:00,age20to29,4516.0,302005,5169.0,167893,190.0,21638,9875.0,491536,5359.0,189531
2021-04-29 15:00:00,age30to39,4896.0,386497,6604.0,237877,214.0,28263,11714.0,652637,6818.0,266140
2021-04-29 15:00:00,age40to49,4818.0,397332,6893.0,249432,264.0,31171,11975.0,677935,7157.0,280603
2021-04-29 15:00:00,age50to59,5124.0,475562,8505.0,305616,332.0,42382,13961.0,823560,8837.0,347998
2021-04-29 15:00:00,age60to69,2937.0,494907,5554.0,399611,238.0,39166,8729.0,933684,5792.0,438777
2021-04-29 15:00:00,age70to79,870.0,334600,1396.0,296363,102.0,17104,2368.0,648067,1498.0,313467
2021-04-29 15:00:00,age80plus,368.0,170040,527.0,150359,34.0,5807,929.0,326206,561.0,156166
2021-04-29 15:00:00,Federal Entities,223.0,97386,865.0,68714,2.0,3027,1090.0,169127,867.0,71741
2021-04-29 15:00:00,Unknown,223.0,105386,865.0,76714,2.0,3027,1090.0,185127,867.0,79741
2021-04-30 15:00:00,age10to19,2839.0,103517,1934.0,31835,53.0,4153,4826.0,139505,1987.0,35988
2021-04-30 15:00:00,age20to29,4956.0,306961,4830.0,172723,213.0,21851,9999.0,501535,5043.0,194574
2021-04-30 15:00:00,age30to39,5243.0,391740,5506.0,243383,286.0,28549,11035.0,663672,5792.0,271932
2021-04-30 15:00:00,age40to49,4999.0,402331,5652.0,255084,263.0,31434,10914.0,688849,5915.0,286518
2021-04-30 15:00:00,age50to59,5187.0,480749,7033.0,312649,378.0,42760,12598.0,836158,7411.0,355409
2021-04-30 15:00:00,age60to69,2590.0,497497,4102.0,403713,244.0,39410,6936.0,940620,4346.0,443123
2021-04-30 15:00:00,age70to79,883.0,335483,1076.0,297439,121.0,17225,2080.0,650147,1197.0,314664
2021-04-30 15:00:00,age80plus,341.0,170381,421.0,150780,38.0,5845,800.0,327006,459.0,156625
2021-05-01 15:00:00,age10to19,2335.0,105852,2048.0,33883,40.0,4193,4423.0,143928,2088.0,38076
2021-05-01 15:00:00,age20to29,3211.0,310172,3608.0,176331,149.0,22000,6968.0,508503,3757.0,198331
2021-05-01 15:00:00,age30to39,3471.0,395211,4298.0,247681,160.0,28709,7929.0,671601,4458.0,276390
2021-05-01 15:00:00,age40to49,3400.0,405731,4131.0,259215,164.0,31598,7695.0,696544,4295.0,290813
2021-05-01 15:00:00,age50to59,3228.0,483977,5307.0,317956,237.0,42997,8772.0,844930,5544.0,360953
2021-05-01 15:00:00,age60to69,1662.0,499159,2374.0,406087,151.0,39561,4187.0,944807,2525.0,445648
2021-05-01 15:00:00,age70to79,477.0,335960,497.0,297936,41.0,17266,1015.0,651162,538.0,315202
2021-05-01 15:00:00,age80plus,172.0,170553,211.0,150991,12.0,5857,395.0,327401,223.0,156848
2021-05-01 15:00:00,Federal Entities,1556.0,98942,1974.0,70688,14.0,3041,3544.0,172671,1988.0,73729
2021-05-01 15:00:00,Unknown,1556.0,106942,1974.0,78688,14.0,3041,3544.0,188671,1988.0,81729
2021-05-02 15:00:00,age10to19,1231.0,107083,1491.0,35374,25.0,4218,2747.0,146675,1516.0,39592
2021-05-02 15:00:00,age20to29,1724.0,311896,2563.0,178894,120.0,22120,4407.0,512910,2683.0,201014
2021-05-02 15:00:00,age30to39,1801.0,397012,3048.0,250729,161.0,28870,5010.0,676611,3209.0,279599
2021-05-02 15:00:00,age40to49,1730.0,407461,2927.0,262142,153.0,31751,4810.0,701354,3080.0,293893
2021-05-02 15:00:00,age50to59,1622.0,485599,3206.0,321162,176.0,43173,5004.0,849934,3382.0,364335
2021-05-02 15:00:00,age60to69,764.0,499923,1328.0,407415,108.0,39669,2200.0,947007,1436.0,447084
2021-05-02 15:00:00,age70to79,212.0,336172,278.0,298214,37.0,17303,527.0,651689,315.0,315517
2021-05-02 15:00:00,age80plus,80.0,170633,71.0,151062,11.0,5868,162.0,327563,82.0,156930
2021-05-02 15:00:00,Federal Entities,1071.0,100013,1875.0,72563,4.0,3045,2950.0,175621,1879.0,75608
2021-05-02 15:00:00,Unknown,1071.0,108013,1875.0,80563,4.0,3045,2950.0,191621,1879.0,83608
2021-05-03 15:00:00,age10to19,1413.0,108496,1963.0,37337,65.0,4283,3441.0,150116,2028.0,41620
2021-05-03 15:00:00,age20to29,2283.0,314179,4407.0,183301,263.0,22383,6953.0,519863,4670.0,205684
2021-05-03 15:00:00,age30to39,2512.0,399524,5223.0,255952,335.0,29205,8070.0,684681,5558.0,285157
2021-05-03 15:00:00,age40to49,2192.0,409653,4849.0,266991,364.0,32115,7405.0,708759,5213.0,299106
2021-05-03 15:00:00,age50to59,2342.0,487941,5748.0,326910,464.0,43637,8554.0,858488,6212.0,370547
2021-05-03 15:00:00,age60to69,1305.0,501228,3002.0,410417,255.0,39924,4562.0,951569,3257.0,450341
2021-05-03 15:00:00,age70to79,441.0,336613,788.0,299002,105.0,17408,1334.0,653023,893.0,316410
2021-05-03 15:00:00,age80plus,218.0,170851,293.0,151355,41.0,5909,552.0,328115,334.0,157264
2021-05-03 15:00:00,Federal Entities,403.0,100416,2165.0,74728,4.0,3049,2572.0,178193,2169.0,77777
2021-05-03 15:00:00,Unknown,403.0,108416,2165.0,82728,4.0,3049,2572.0,194193,2169.0,85777
2021-05-04 15:00:00,age10to19,1715.0,110211,3254.0,40591,48.0,4331,5017.0,155133,3302.0,44922
2021-05-04 15:00:00,age20to29,2298.0,316477,6067.0,189368,256.0,22639,8621.0,528484,6323.0,212007
2021-05-04 15:00:00,age30to39,2449.0,401973,7011.0,262963,264.0,29469,9724.0,694405,7275.0,292432
2021-05-04 15:00:00,age40to49,2220.0,411873,6858.0,273849,272.0,32387,9350.0,718109,7130.0,306236
2021-05-04 15:00:00,age50to59,2514.0,490455,8639.0,335549,404.0,44041,11557.0,870045,9043.0,379590
2021-05-04 15:00:00,age60to69,1573.0,502801,4025.0,414442,297.0,40221,5895.0,957464,4322.0,454663
2021-05-04 15:00:00,age70to79,532.0,337145,1049.0,300051,132.0,17540,1713.0,654736,1181.0,317591
2021-05-04 15:00:00,age80plus,221.0,171072,390.0,151745,41.0,5950,652.0,328767,431.0,157695
2021-05-04 15:00:00,Federal Entities,28.0,100444,25.0,74753,,3049,,178246,,77802
2021-05-04 15:00:00,Unknown,28.0,108444,25.0,82753,,3049,,194246,,85802
2021-05-05 15:00:00,age10to19,2919.0,113130,3747.0,44338,67.0,4398,6733.0,161866,3814.0,48736
2021-05-05 15:00:00,age20to29,3024.0,319501,5650.0,195018,266.0,22905,8940.0,537424,5916.0,217923
2021-05-05 15:00:00,age30to39,3178.0,405151,6292.0,269255,319.0,29788,9789.0,704194,6611.0,299043
2021-05-05 15:00:00,age40to49,2998.0,414871,6384.0,280233,325.0,32712,9707.0,727816,6709.0,312945
2021-05-05 15:00:00,age50to59,3311.0,493766,7726.0,343275,429.0,44470,11466.0,881511,8155.0,387745
2021-05-05 15:00:00,age60to69,1711.0,504512,3750.0,418192,318.0,40539,5779.0,963243,4068.0,458731
2021-05-05 15:00:00,age70to79,647.0,337792,1074.0,301125,114.0,17654,1835.0,656571,1188.0,318779
2021-05-05 15:00:00,age80plus,250.0,171322,379.0,152124,51.0,6001,680.0,329447,430.0,158125
2021-05-05 15:00:00,Federal Entities,365.0,100809,814.0,75567,,3049,,179425,,78616
2021-05-05 15:00:00,Unknown,365.0,108809,814.0,83567,,3049,,195425,,86616
2021-05-06 15:00:00,age10to19,1705.0,114835,3015.0,47353,48.0,4446,4768.0,166634,3063.0,51799
2021-05-06 15:00:00,age20to29,3096.0,322597,6374.0,201392,251.0,23156,9721.0,547145,6625.0,224548
2021-05-06 15:00:00,age30to39,3017.0,408168,6780.0,276035,263.0,30051,10060.0,714254,7043.0,306086
2021-05-06 15:00:00,age40to49,2921.0,417792,7213.0,287446,269.0,32981,10403.0,738219,7482.0,320427
2021-05-06 15:00:00,age50to59,3100.0,496866,8477.0,351752,439.0,44909,12016.0,893527,8916.0,396661
2021-05-06 15:00:00,age60to69,1784.0,506296,4366.0,422558,263.0,40802,6413.0,969656,4629.0,463360
2021-05-06 15:00:00,age70to79,698.0,338490,1194.0,302319,102.0,17756,1994.0,658565,1296.0,320075
2021-05-06 15:00:00,age80plus,302.0,171624,433.0,152557,39.0,6040,774.0,330221,472.0,158597
2021-05-06 15:00:00,Federal Entities,275.0,101084,880.0,76447,3.0,3052,1158.0,180583,883.0,79499
2021-05-06 15:00:00,Unknown,275.0,109084,880.0,84447,3.0,3052,1158.0,196583,883.0,87499
2021-05-07 15:00:00,age10to19,1824.0,116659,3258.0,50611,69.0,4515,5151.0,171785,3327.0,55126
2021-05-07 15:00:00,age20to29,3209.0,325806,5861.0,207253,284.0,23440,9354.0,556499,6145.0,230693
2021-05-07 15:00:00,age30to39,3480.0,411648,6150.0,282185,283.0,30334,9913.0,724167,6433.0,312519
2021-05-07 15:00:00,age40to49,3054.0,420846,6365.0,293811,333.0,33314,9752.0,747971,6698.0,327125
2021-05-07 15:00:00,age50to59,2965.0,499831,6897.0,358649,411.0,45320,10273.0,903800,7308.0,403969
2021-05-07 15:00:00,age60to69,1559.0,507855,3380.0,425938,320.0,41122,5259.0,974915,3700.0,467060
2021-05-07 15:00:00,age70to79,518.0,339008,872.0,303191,135.0,17891,1525.0,660090,1007.0,321082
2021-05-07 15:00:00,age80plus,219.0,171843,316.0,152873,67.0,6107,602.0,330823,383.0,158980
2021-05-07 15:00:00,Federal Entities,274.0,101358,966.0,77413,8.0,3060,1248.0,181831,974.0,80473
2021-05-07 15:00:00,Unknown,274.0,109358,966.0,85413,8.0,3060,1248.0,197831,974.0,88473
2021-05-08 15:00:00,age10to19,1366.0,118025,3738.0,54349,52.0,4567,5156.0,176941,3790.0,58916
2021-05-08 15:00:00,age20to29,2072.0,327878,5000.0,212253,187.0,23627,7259.0,563758,5187.0,235880
2021-05-08 15:00:00,age30to39,1989.0,413637,5318.0,287503,236.0,30570,7543.0,731710,5554.0,318073
2021-05-08 15:00:00,age40to49,1775.0,422621,5274.0,299085,240.0,33554,7289.0,755260,5514.0,332639
2021-05-08 15:00:00,age50to59,1683.0,501514,6149.0,364798,295.0,45615,8127.0,911927,6444.0,410413
2021-05-08 15:00:00,age60to69,879.0,508734,2569.0,428507,178.0,41300,3626.0,978541,2747.0,469807
2021-05-08 15:00:00,age70to79,263.0,339271,570.0,303761,63.0,17954,896.0,660986,633.0,321715
2021-05-08 15:00:00,age80plus,91.0,171934,227.0,153100,22.0,6129,340.0,331163,249.0,159229
2021-05-08 15:00:00,Federal Entities,297.0,101655,1312.0,78725,6.0,3066,1615.0,183446,1318.0,81791
2021-05-08 15:00:00,Unknown,297.0,109655,1312.0,86725,6.0,3066,1615.0,199446,1318.0,89791
2021-05-09 15:00:00,age10to19,783.0,118808,1694.0,56043,26.0,4593,2503.0,179444,1720.0,60636
2021-05-09 15:00:00,age20to29,1098.0,328976,2065.0,214318,127.0,23754,3290.0,567048,2192.0,238072
2021-05-09 15:00:00,age30to39,1008.0,414645,2050.0,289553,127.0,30697,3185.0,734895,2177.0,320250
2021-05-09 15:00:00,age40to49,907.0,423528,2047.0,301132,109.0,33663,3063.0,758323,2156.0,334795
2021-05-09 15:00:00,age50to59,783.0,502297,2280.0,367078,153.0,45768,3216.0,915143,2433.0,412846
2021-05-09 15:00:00,age60to69,384.0,509118,850.0,429357,90.0,41390,1324.0,979865,940.0,470747
2021-05-09 15:00:00,age70to79,114.0,339385,186.0,303947,37.0,17991,337.0,661323,223.0,321938
2021-05-09 15:00:00,age80plus,44.0,171978,72.0,153172,20.0,6149,136.0,331299,92.0,159321
2021-05-10 15:00:00,age10to19,1007.0,119815,2711.0,58754,51.0,4644,3769.0,183213,2762.0,63398
2021-05-10 15:00:00,age20to29,1725.0,330701,5063.0,219381,196.0,23950,6984.0,574032,5259.0,243331
2021-05-10 15:00:00,age30to39,1520.0,416165,5303.0,294856,206.0,30903,7029.0,741924,5509.0,325759
2021-05-10 15:00:00,age40to49,1369.0,424897,5363.0,306495,200.0,33863,6932.0,765255,5563.0,340358
2021-05-10 15:00:00,age50to59,1527.0,503824,6230.0,373308,311.0,46079,8068.0,923211,6541.0,419387
2021-05-10 15:00:00,age60to69,854.0,509972,2547.0,431904,201.0,41591,3602.0,983467,2748.0,473495
2021-05-10 15:00:00,age70to79,295.0,339680,783.0,304730,64.0,18055,1142.0,662465,847.0,322785
2021-05-10 15:00:00,age80plus,149.0,172127,295.0,153467,38.0,6187,482.0,331781,333.0,159654
2021-05-10 15:00:00,Federal Entities,338.0,101993,1712.0,80437,1.0,3067,2051.0,185497,1713.0,83504
2021-05-10 15:00:00,Unknown,338.0,109993,1712.0,88437,1.0,3067,2051.0,201497,1713.0,91504
2021-05-11 15:00:00,age10to19,1550.0,121365,2682.0,61436,63.0,4707,4295.0,187508,2745.0,66143
2021-05-11 15:00:00,age20to29,2516.0,333217,4971.0,224352,206.0,24156,7693.0,581725,5177.0,248508
2021-05-11 15:00:00,age30to39,2107.0,418272,5249.0,300105,242.0,31145,7598.0,749522,5491.0,331250
2021-05-11 15:00:00,age40to49,1745.0,426642,5338.0,311833,204.0,34067,7287.0,772542,5542.0,345900
2021-05-11 15:00:00,age50to59,1869.0,505693,6249.0,379557,330.0,46409,8448.0,931659,6579.0,425966
2021-05-11 15:00:00,age60to69,1126.0,511098,2613.0,434517,213.0,41804,3952.0,987419,2826.0,476321
2021-05-11 15:00:00,age70to79,406.0,340086,734.0,305464,84.0,18139,1224.0,663689,818.0,323603
2021-05-11 15:00:00,age80plus,161.0,172288,274.0,153741,40.0,6227,475.0,332256,314.0,159968
2021-05-11 15:00:00,Federal Entities,18.0,102011,13.0,80450,,3067,,185528,,83517
2021-05-11 15:00:00,Unknown,18.0,110011,13.0,88450,,3067,,201528,,91517
2021-05-12 15:00:00,age10to19,2810.0,124175,4282.0,65718,87.0,4794,7179.0,194687,4369.0,70512
2021-05-12 15:00:00,age20to29,2528.0,335745,5871.0,230223,322.0,24478,8721.0,590446,6193.0,254701
2021-05-12 15:00:00,age30to39,2443.0,420715,6913.0,307018,329.0,31474,9685.0,759207,7242.0,338492
2021-05-12 15:00:00,age40to49,2200.0,428842,6781.0,318614,309.0,34376,9290.0,781832,7090.0,352990
2021-05-12 15:00:00,age50to59,2205.0,507898,7216.0,386773,388.0,46797,9809.0,941468,7604.0,433570
