OBJECTID,VACCINATION_DATE,County,FirstDoseDaily,FirstDoseCumulative,SecondDoseDaily,SecondDoseCumulative,SingleDoseDaily,SingleDoseCumulative,AtLeastOneDose,FullyVaccinated,FullVaccinatedCumulative,AtLeastOneDoseCumulative
252,11/14/2021 15:00:00,,82.000000000000000,140392,57.000000000000000,124188,51.000000000000000,17777,133,108,141965,158169
253,11/15/2021 15:00:00,,2.000000000000000,140394,2.000000000000000,124190,,17777,,,141967,158171
254,11/16/2021 15:00:00,,,140394,1.000000000000000,124191,2.000000000000000,17779,,3,141970,158173
255,11/17/2021 15:00:00,,150.000000000000000,140544,170.000000000000000,124361,5.000000000000000,17784,155,175,142145,158328
256,11/18/2021 15:00:00,,179.000000000000000,140723,130.000000000000000,124491,186.000000000000000,17970,365,316,142461,158693
257,11/19/2021 15:00:00,,218.000000000000000,140941,154.000000000000000,124645,24.000000000000000,17994,242,178,142639,158935
258,11/20/2021 15:00:00,,433.000000000000000,141374,128.000000000000000,124773,282.000000000000000,18276,715,410,143049,159650
259,11/21/2021 15:00:00,,204.000000000000000,141578,152.000000000000000,124925,13.000000000000000,18289,217,165,143214,159867
260,11/22/2021 15:00:00,,60.000000000000000,141638,3.000000000000000,124928,1.000000000000000,18290,61,4,143218,159928
261,11/23/2021 15:00:00,,4.000000000000000,141642,4.000000000000000,124932,44.000000000000000,18334,48,48,143266,159976
262,11/26/2021 15:00:00,,250.000000000000000,141892,222.000000000000000,125154,10.000000000000000,18344,260,232,143498,160236
263,11/29/2021 15:00:00,,688.000000000000000,142580,331.000000000000000,125485,186.000000000000000,18530,874,517,144015,161110
264,12/1/2021 15:00:00,,267.000000000000000,142847,224.000000000000000,125709,7.000000000000000,18537,274,231,144246,161384
265,12/2/2021 15:00:00,,270.000000000000000,143117,205.000000000000000,125914,195.000000000000000,18732,465,400,144646,161849
266,12/4/2021 15:00:00,,603.000000000000000,143720,461.000000000000000,126375,307.000000000000000,19039,910,768,145414,162759
267,12/5/2021 15:00:00,,334.000000000000000,144054,241.000000000000000,126616,8.000000000000000,19047,342,249,145663,163101
268,12/6/2021 15:00:00,,4.000000000000000,144058,11.000000000000000,126627,19.000000000000000,19066,23,30,145693,163124
269,2/8/2021 15:00:00,Anne Arundel                                      ,1315.000000000000000,52420,1278.000000000000000,19252,,0,,,19252,52420
270,2/9/2021 15:00:00,Anne Arundel                                      ,1144.000000000000000,53564,664.000000000000000,19916,,0,,,19916,53564
271,2/10/2021 15:00:00,Anne Arundel                                      ,1634.000000000000000,55198,1816.000000000000000,21732,,0,,,21732,55198
272,2/11/2021 15:00:00,Anne Arundel                                      ,3274.000000000000000,58472,1740.000000000000000,23472,,0,,,23472,58472
273,2/12/2021 15:00:00,Anne Arundel                                      ,2252.000000000000000,60724,1783.000000000000000,25255,,0,,,25255,60724
274,2/13/2021 15:00:00,Anne Arundel                                      ,743.000000000000000,61467,1269.000000000000000,26524,,0,,,26524,61467
275,2/14/2021 15:00:00,Anne Arundel                                      ,863.000000000000000,62330,583.000000000000000,27107,,0,,,27107,62330
276,2/15/2021 15:00:00,Anne Arundel                                      ,1997.000000000000000,64327,588.000000000000000,27695,,0,,,27695,64327
277,2/16/2021 15:00:00,Anne Arundel                                      ,2261.000000000000000,66588,1323.000000000000000,29018,,0,,,29018,66588
278,2/17/2021 15:00:00,Anne Arundel                                      ,3311.000000000000000,69899,2125.000000000000000,31143,,0,,,31143,69899
279,2/18/2021 15:00:00,Anne Arundel                                      ,264.000000000000000,70163,290.000000000000000,31433,,0,,,31433,70163
280,2/19/2021 15:00:00,Anne Arundel                                      ,1521.000000000000000,71684,1049.000000000000000,32482,,0,,,32482,71684
281,2/20/2021 15:00:00,Anne Arundel                                      ,835.000000000000000,72519,1930.000000000000000,34412,,0,,,34412,72519
282,2/21/2021 15:00:00,Anne Arundel                                      ,753.000000000000000,73272,1035.000000000000000,35447,,0,,,35447,73272
283,2/22/2021 15:00:00,Anne Arundel                                      ,678.000000000000000,73950,1501.000000000000000,36948,,0,,,36948,73950
284,2/23/2021 15:00:00,Anne Arundel                                      ,1511.000000000000000,75461,1743.000000000000000,38691,,0,,,38691,75461
285,2/24/2021 15:00:00,Anne Arundel                                      ,1430.000000000000000,76891,1952.000000000000000,40643,,0,,,40643,76891
286,2/25/2021 15:00:00,Anne Arundel                                      ,2407.000000000000000,79298,1722.000000000000000,42365,,0,,,42365,79298
287,2/26/2021 15:00:00,Anne Arundel                                      ,2040.000000000000000,81338,1282.000000000000000,43647,,0,,,43647,81338
288,2/27/2021 15:00:00,Anne Arundel                                      ,1354.000000000000000,82692,525.000000000000000,44172,,0,,,44172,82692
289,2/28/2021 15:00:00,Anne Arundel                                      ,1452.000000000000000,84144,360.000000000000000,44532,,0,,,44532,84144
290,3/1/2021 15:00:00,Anne Arundel                                      ,2236.000000000000000,86380,824.000000000000000,45356,,0,,,45356,86380
291,3/2/2021 15:00:00,Anne Arundel                                      ,2157.000000000000000,88537,1259.000000000000000,46615,5.000000000000000,5,2162,1264,46620,88542
292,3/3/2021 15:00:00,Anne Arundel                                      ,2490.000000000000000,91027,1610.000000000000000,48225,3.000000000000000,8,2493,1613,48233,91035
293,3/4/2021 15:00:00,Anne Arundel                                      ,2854.000000000000000,93881,1604.000000000000000,49829,952.000000000000000,960,3806,2556,50789,94841
294,3/5/2021 15:00:00,Anne Arundel                                      ,2370.000000000000000,96251,2123.000000000000000,51952,529.000000000000000,1489,2899,2652,53441,97740
295,3/6/2021 15:00:00,Anne Arundel                                      ,1427.000000000000000,97678,791.000000000000000,52743,637.000000000000000,2126,2064,1428,54869,99804
296,3/7/2021 15:00:00,Anne Arundel                                      ,1380.000000000000000,99058,573.000000000000000,53316,693.000000000000000,2819,2073,1266,56135,101877
297,3/8/2021 15:00:00,Anne Arundel                                      ,2261.000000000000000,101319,1319.000000000000000,54635,867.000000000000000,3686,3128,2186,58321,105005
298,3/9/2021 15:00:00,Anne Arundel                                      ,2380.000000000000000,103699,1806.000000000000000,56441,1805.000000000000000,5491,4185,3611,61932,109190
299,3/10/2021 15:00:00,Anne Arundel                                      ,3192.000000000000000,106891,2381.000000000000000,58822,827.000000000000000,6318,4019,3208,65140,113209
300,3/11/2021 15:00:00,Anne Arundel                                      ,3712.000000000000000,110603,2420.000000000000000,61242,328.000000000000000,6646,4040,2748,67888,117249
301,3/12/2021 15:00:00,Anne Arundel                                      ,2780.000000000000000,113383,2002.000000000000000,63244,182.000000000000000,6828,2962,2184,70072,120211
302,3/13/2021 15:00:00,Anne Arundel                                      ,2091.000000000000000,115474,866.000000000000000,64110,77.000000000000000,6905,2168,943,71015,122379
303,3/14/2021 15:00:00,Anne Arundel                                      ,1913.000000000000000,117387,860.000000000000000,64970,33.000000000000000,6938,1946,893,71908,124325
304,3/15/2021 15:00:00,Anne Arundel                                      ,3003.000000000000000,120390,1622.000000000000000,66592,70.000000000000000,7008,3073,1692,73600,127398
305,3/16/2021 15:00:00,Anne Arundel                                      ,4049.000000000000000,124439,1553.000000000000000,68145,48.000000000000000,7056,4097,1601,75201,131495
306,3/17/2021 15:00:00,Anne Arundel                                      ,3813.000000000000000,128252,1418.000000000000000,69563,41.000000000000000,7097,3854,1459,76660,135349
307,3/18/2021 15:00:00,Anne Arundel                                      ,4012.000000000000000,132264,1694.000000000000000,71257,57.000000000000000,7154,4069,1751,78411,139418
308,3/19/2021 15:00:00,Anne Arundel                                      ,2843.000000000000000,135107,1723.000000000000000,72980,92.000000000000000,7246,2935,1815,80226,142353
309,3/20/2021 15:00:00,Anne Arundel                                      ,2107.000000000000000,137214,966.000000000000000,73946,46.000000000000000,7292,2153,1012,81238,144506
310,3/21/2021 15:00:00,Anne Arundel                                      ,1814.000000000000000,139028,824.000000000000000,74770,15.000000000000000,7307,1829,839,82077,146335
311,3/22/2021 15:00:00,Anne Arundel                                      ,3619.000000000000000,142647,904.000000000000000,75674,72.000000000000000,7379,3691,976,83053,150026
312,3/23/2021 15:00:00,Anne Arundel                                      ,3603.000000000000000,146250,1535.000000000000000,77209,113.000000000000000,7492,3716,1648,84701,153742
313,3/24/2021 15:00:00,Anne Arundel                                      ,4098.000000000000000,150348,1735.000000000000000,78944,233.000000000000000,7725,4331,1968,86669,158073
314,3/25/2021 15:00:00,Anne Arundel                                      ,4100.000000000000000,154448,2499.000000000000000,81443,110.000000000000000,7835,4210,2609,89278,162283
315,3/26/2021 15:00:00,Anne Arundel                                      ,3619.000000000000000,158067,2000.000000000000000,83443,96.000000000000000,7931,3715,2096,91374,165998
316,3/27/2021 15:00:00,Anne Arundel                                      ,1794.000000000000000,159861,1305.000000000000000,84748,150.000000000000000,8081,1944,1455,92829,167942
317,3/28/2021 15:00:00,Anne Arundel                                      ,1487.000000000000000,161348,1313.000000000000000,86061,21.000000000000000,8102,1508,1334,94163,169450
318,3/29/2021 15:00:00,Anne Arundel                                      ,2536.000000000000000,163884,2273.000000000000000,88334,134.000000000000000,8236,2670,2407,96570,172120
319,3/30/2021 15:00:00,Anne Arundel                                      ,3231.000000000000000,167115,2222.000000000000000,90556,142.000000000000000,8378,3373,2364,98934,175493
320,3/31/2021 15:00:00,Anne Arundel                                      ,3674.000000000000000,170789,3581.000000000000000,94137,243.000000000000000,8621,3917,3824,102758,179410
321,4/1/2021 15:00:00,Anne Arundel                                      ,3648.000000000000000,174437,3549.000000000000000,97686,431.000000000000000,9052,4079,3980,106738,183489
322,4/2/2021 15:00:00,Anne Arundel                                      ,3304.000000000000000,177741,2789.000000000000000,100475,314.000000000000000,9366,3618,3103,109841,187107
323,4/3/2021 15:00:00,Anne Arundel                                      ,2249.000000000000000,179990,1765.000000000000000,102240,210.000000000000000,9576,2459,1975,111816,189566
324,4/4/2021 15:00:00,Anne Arundel                                      ,811.000000000000000,180801,1292.000000000000000,103532,58.000000000000000,9634,869,1350,113166,190435
325,12/14/2020 15:00:00,Baltimore                                         ,1.000000000000000,1,,0,,0,,,0,1
326,12/15/2020 15:00:00,Baltimore                                         ,7.000000000000000,8,2.000000000000000,2,,0,,,2,8
327,12/16/2020 15:00:00,Baltimore                                         ,111.000000000000000,119,,2,,0,,,2,119
328,12/17/2020 15:00:00,Baltimore                                         ,183.000000000000000,302,,2,,0,,,2,302
329,12/18/2020 15:00:00,Baltimore                                         ,412.000000000000000,714,2.000000000000000,4,,0,,,4,714
330,12/19/2020 15:00:00,Baltimore                                         ,130.000000000000000,844,,4,,0,,,4,844
331,12/20/2020 15:00:00,Baltimore                                         ,63.000000000000000,907,2.000000000000000,6,,0,,,6,907
332,12/21/2020 15:00:00,Baltimore                                         ,545.000000000000000,1452,1.000000000000000,7,,0,,,7,1452
333,12/22/2020 15:00:00,Baltimore                                         ,991.000000000000000,2443,1.000000000000000,8,,0,,,8,2443
334,12/23/2020 15:00:00,Baltimore                                         ,1110.000000000000000,3553,3.000000000000000,11,,0,,,11,3553
335,12/24/2020 15:00:00,Baltimore                                         ,597.000000000000000,4150,2.000000000000000,13,,0,,,13,4150
336,12/25/2020 15:00:00,Baltimore                                         ,36.000000000000000,4186,,13,,0,,,13,4186
337,12/26/2020 15:00:00,Baltimore                                         ,299.000000000000000,4485,1.000000000000000,14,,0,,,14,4485
338,12/27/2020 15:00:00,Baltimore                                         ,292.000000000000000,4777,3.000000000000000,17,,0,,,17,4777
339,12/28/2020 15:00:00,Baltimore                                         ,1476.000000000000000,6253,6.000000000000000,23,,0,,,23,6253
340,12/29/2020 15:00:00,Baltimore                                         ,1883.000000000000000,8136,8.000000000000000,31,,0,,,31,8136
341,12/30/2020 15:00:00,Baltimore                                         ,1660.000000000000000,9796,9.000000000000000,40,,0,,,40,9796
342,12/31/2020 15:00:00,Baltimore                                         ,996.000000000000000,10792,1.000000000000000,41,,0,,,41,10792
343,1/1/2021 15:00:00,Baltimore                                         ,357.000000000000000,11149,6.000000000000000,47,,0,,,47,11149
344,1/2/2021 15:00:00,Baltimore                                         ,551.000000000000000,11700,5.000000000000000,52,,0,,,52,11700
345,1/3/2021 15:00:00,Baltimore                                         ,881.000000000000000,12581,16.000000000000000,68,,0,,,68,12581
346,1/4/2021 15:00:00,Baltimore                                         ,1966.000000000000000,14547,57.000000000000000,125,,0,,,125,14547
347,1/5/2021 15:00:00,Baltimore                                         ,2085.000000000000000,16632,92.000000000000000,217,,0,,,217,16632
348,1/6/2021 15:00:00,Baltimore                                         ,2129.000000000000000,18761,176.000000000000000,393,,0,,,393,18761
349,1/7/2021 15:00:00,Baltimore                                         ,2322.000000000000000,21083,277.000000000000000,670,,0,,,670,21083
350,1/8/2021 15:00:00,Baltimore                                         ,2098.000000000000000,23181,342.000000000000000,1012,,0,,,1012,23181
351,1/9/2021 15:00:00,Baltimore                                         ,388.000000000000000,23569,128.000000000000000,1140,,0,,,1140,23569
352,1/10/2021 15:00:00,Baltimore                                         ,383.000000000000000,23952,39.000000000000000,1179,,0,,,1179,23952
353,4/5/2021 15:00:00,Anne Arundel                                      ,2864.000000000000000,183665,2665.000000000000000,106197,485.000000000000000,10119,3349,3150,116316,193784
354,4/6/2021 15:00:00,Anne Arundel                                      ,3170.000000000000000,186835,2996.000000000000000,109193,626.000000000000000,10745,3796,3622,119938,197580
355,4/7/2021 15:00:00,Anne Arundel                                      ,3071.000000000000000,189906,3452.000000000000000,112645,791.000000000000000,11536,3862,4243,124181,201442
356,4/8/2021 15:00:00,Anne Arundel                                      ,4334.000000000000000,194240,4292.000000000000000,116937,775.000000000000000,12311,5109,5067,129248,206551
357,4/9/2021 15:00:00,Anne Arundel                                      ,3216.000000000000000,197456,2742.000000000000000,119679,1108.000000000000000,13419,4324,3850,133098,210875
358,4/10/2021 15:00:00,Anne Arundel                                      ,1805.000000000000000,199261,2292.000000000000000,121971,599.000000000000000,14018,2404,2891,135989,213279
359,4/11/2021 15:00:00,Anne Arundel                                      ,1597.000000000000000,200858,1308.000000000000000,123279,389.000000000000000,14407,1986,1697,137686,215265
360,4/12/2021 15:00:00,Anne Arundel                                      ,2473.000000000000000,203331,3305.000000000000000,126584,881.000000000000000,15288,3354,4186,141872,218619
