ReportDate,AlloDistrib_ID,FirstDose_AdminDaily,FirstDose_AdminCum,FirstDose_AdminSevenDayAvg,SecDose_AdminDaily,SecDose_AdminCum,SecDose_AdminSevenDayAvg,ThrDose_AdminDaily,ThrDose_AdminCum,ThrDose_AdminSevenDayAvg,SingleDose_AdminDaily,SingleDose_AdminCum,SingleDose_AdminSevenDayAvg,Total_AdminDaily,Total_AdminCum,Total_AdminSevenDayAvg,Total_AdminDaily_WO_ThirdDose,Total_AdminCum_WO_ThirdDose,Total_AdminSevenDayAvg_WO_ThirdDose
2021-11-14 15:00:00,100.0,4494.0,4173594.0,12415.0,1429.0,3723549.0,3843.0,8791,718204,22533,136.0,316128.0,342.0,14850,8931475,39133,6059,8213271,16600
2021-11-15 15:00:00,100.0,8138.0,4181732.0,10555.0,2311.0,3725860.0,3722.0,16903,735107,23376,213.0,316341.0,314.0,27565,8959040,37968,10662,8223933,14591
2021-11-16 15:00:00,100.0,8964.0,4190696.0,9718.0,3087.0,3728947.0,3186.0,21317,756424,23144,226.0,316567.0,312.0,33594,8992634,36360,12277,8236210,13216
2021-11-17 15:00:00,100.0,9457.0,4200153.0,9246.0,3257.0,3732204.0,2919.0,23016,779440,23726,277.0,316844.0,305.0,36007,9028641,36196,12991,8249201,12470
2021-11-18 15:00:00,100.0,9727.0,4209880.0,9234.0,3255.0,3735459.0,2981.0,23547,802987,19333,548.0,317392.0,338.0,37077,9065718,31886,13530,8262731,12553
2021-11-19 15:00:00,100.0,9799.0,4219679.0,8701.0,3268.0,3738727.0,2728.0,26180,829167,19582,392.0,317784.0,313.0,39639,9105357,31325,13459,8276190,11742
2021-11-20 15:00:00,100.0,11054.0,4230733.0,8805.0,2355.0,3741082.0,2709.0,18803,847970,19794,480.0,318264.0,325.0,32692,9138049,31632,13889,8290079,11838
2021-11-21 15:00:00,100.0,5404.0,4236137.0,8935.0,1488.0,3742570.0,2717.0,13062,861032,20404,151.0,318415.0,327.0,20105,9158154,32383,7043,8297122,11979
2021-11-22 15:00:00,100.0,9230.0,4245367.0,9091.0,2361.0,3744931.0,2724.0,18475,879507,20629,308.0,318723.0,340.0,30374,9188528,32784,11899,8309021,12155
2021-11-23 15:00:00,100.0,10280.0,4255647.0,9279.0,3157.0,3748088.0,2734.0,27090,906597,21453,310.0,319033.0,352.0,40837,9229365,33819,13747,8322768,12365
2021-11-24 15:00:00,100.0,8885.0,4264532.0,9197.0,2955.0,3751043.0,2691.0,23915,930512,21582,242.0,319275.0,347.0,35997,9265362,33817,12082,8334850,12236
2021-11-25 15:00:00,100.0,3889.0,4268421.0,8363.0,1061.0,3752104.0,2378.0,9292,939804,19545,64.0,319339.0,278.0,14306,9279668,30564,5014,8339864,11019
2021-11-26 15:00:00,100.0,3573.0,4271994.0,7474.0,2450.0,3754554.0,2261.0,9589,949393,17175,157.0,319496.0,245.0,15769,9295437,27154,6180,8346044,9979
2021-11-27 15:00:00,100.0,3904.0,4275898.0,6452.0,3308.0,3757862.0,2397.0,11213,960606,16091,135.0,319631.0,195.0,18560,9313997,25135,7347,8353391,9045
2021-11-28 15:00:00,100.0,2286.0,4278184.0,6007.0,6983.0,3764845.0,3182.0,7061,967667,15234,81.0,319712.0,185.0,16411,9330408,24608,9350,8362741,9374
2021-11-29 15:00:00,100.0,5862.0,4284046.0,5526.0,5438.0,3770283.0,3622.0,13464,981131,14518,435.0,320147.0,203.0,25199,9355607,23868,11735,8374476,9351
2021-11-30 15:00:00,100.0,6745.0,4290791.0,5021.0,9091.0,3779374.0,4469.0,23627,1004758,14023,215.0,320362.0,190.0,39678,9395285,23703,16051,8390527,9680
2021-12-01 15:00:00,100.0,5827.0,4296618.0,4584.0,8626.0,3788000.0,5280.0,17879,1022637,13161,292.0,320654.0,197.0,32624,9427909,23221,14745,8405272,10060
2021-12-02 15:00:00,100.0,7579.0,4304197.0,5111.0,9484.0,3797484.0,6483.0,27136,1049773,15710,492.0,321146.0,258.0,44691,9472600,27562,17555,8422827,11852
2021-12-03 15:00:00,100.0,8340.0,4312537.0,5792.0,10756.0,3808240.0,7669.0,31342,1081115,18817,253.0,321399.0,272.0,50691,9523291,32551,19349,8442176,13733
2021-12-04 15:00:00,100.0,6579.0,4319116.0,6174.0,9905.0,3818145.0,8612.0,21750,1102865,20323,499.0,321898.0,324.0,38733,9562024,35432,16983,8459159,15110
2021-12-05 15:00:00,100.0,3284.0,4322400.0,6317.0,3451.0,3821596.0,8107.0,11093,1113958,20899,79.0,321977.0,324.0,17907,9579931,35646,6814,8465973,14747
2021-12-06 15:00:00,100.0,5495.0,4327895.0,6264.0,6281.0,3827877.0,8228.0,18745,1132703,21653,230.0,322207.0,294.0,30751,9610682,36439,12006,8477979,14786
2021-12-07 15:00:00,100.0,7382.0,4335277.0,6355.0,7952.0,3835829.0,8065.0,26773,1159476,22103,251.0,322458.0,299.0,42358,9653040,36822,15585,8493564,14720
2021-12-08 15:00:00,100.0,6726.0,4342003.0,6484.0,7032.0,3842861.0,7837.0,25644,1185120,23212,313.0,322771.0,302.0,39715,9692755,37835,14071,8507635,14623
2021-12-09 15:00:00,100.0,6666.0,4348669.0,6353.0,7457.0,3850318.0,7548.0,23637,1208757,22712,485.0,323256.0,301.0,38245,9731000,36914,14608,8522243,14202
2021-12-10 15:00:00,100.0,7557.0,4356226.0,6241.0,7065.0,3857383.0,7020.0,28115,1236872,22251,262.0,323518.0,303.0,42999,9773999,35815,14884,8537127,13564
2021-12-11 15:00:00,100.0,5323.0,4361549.0,6062.0,6733.0,3864116.0,6567.0,18357,1255229,21766,357.0,323875.0,282.0,30770,9804769,34678,12413,8549540,12912
2021-12-12 15:00:00,100.0,3812.0,4365361.0,6137.0,3577.0,3867693.0,6585.0,8891,1264120,21452,81.0,323956.0,283.0,16361,9821130,34457,7470,8557010,13005
2021-12-13 15:00:00,100.0,5246.0,4370607.0,6102.0,6165.0,3873858.0,6569.0,18145,1282265,21366,192.0,324148.0,277.0,29748,9850878,34314,11603,8568613,12948
2021-12-14 15:00:00,100.0,6549.0,4377156.0,5983.0,5956.0,3879814.0,6284.0,24838,1307103,21090,186.0,324334.0,268.0,37529,9888407,33624,12691,8581304,12534
2021-12-15 15:00:00,100.0,6155.0,4383311.0,5901.0,5207.0,3885021.0,6023.0,21280,1328383,20466,257.0,324591.0,260.0,32899,9921306,32650,11619,8592923,12184
2021-12-16 15:00:00,100.0,7480.0,4390791.0,6017.0,4709.0,3889730.0,5630.0,23735,1352118,20480,441.0,325032.0,254.0,36365,9957671,32382,12630,8605553,11901
2021-12-17 15:00:00,100.0,7719.0,4398510.0,6041.0,3381.0,3893111.0,5104.0,23832,1375950,19868,206.0,325238.0,246.0,35138,9992809,31259,11306,8616859,11390
2021-12-18 15:00:00,100.0,5774.0,4404284.0,6105.0,3260.0,3896371.0,4608.0,18410,1394360,19876,314.0,325552.0,240.0,27758,10020567,30828,9348,8626207,10952
2021-12-19 15:00:00,100.0,3632.0,4407916.0,6079.0,1753.0,3898124.0,4347.0,10862,1405222,20157,52.0,325604.0,235.0,16299,10036866,30819,5437,8631644,10662
2021-12-20 15:00:00,100.0,10138.0,4418054.0,6778.0,7461.0,3905585.0,4532.0,22540,1427762,20785,148.0,325752.0,229.0,40287,10077153,32325,17747,8649391,11540
2021-12-21 15:00:00,100.0,8276.0,4426330.0,7025.0,3861.0,3909446.0,4233.0,25580,1453342,20891,165.0,325917.0,226.0,37882,10115035,32375,12302,8661693,11484
2021-12-22 15:00:00,100.0,8573.0,4434903.0,7370.0,4255.0,3913701.0,4097.0,27009,1480351,21710,207.0,326124.0,219.0,40044,10155079,33396,13035,8674728,11686
2021-12-23 15:00:00,100.0,8391.0,4443294.0,7500.0,3854.0,3917555.0,3975.0,24688,1505039,21846,380.0,326504.0,210.0,37313,10192392,33532,12625,8687353,11686
2021-12-24 15:00:00,100.0,4614.0,4447908.0,7057.0,2132.0,3919687.0,3797.0,14618,1519657,20530,74.0,326578.0,191.0,21438,10213830,31574,6820,8694173,11045
2021-12-25 15:00:00,100.0,602.0,4448510.0,6318.0,402.0,3920089.0,3388.0,1760,1521417,18151,15.0,326593.0,149.0,2779,10216609,28006,1019,8695192,9855
2021-12-26 15:00:00,100.0,1469.0,4449979.0,6009.0,855.0,3920944.0,3260.0,3462,1524879,17094,29.0,326622.0,145.0,5815,10222424,26508,2353,8697545,9414
2021-12-27 15:00:00,100.0,5330.0,4455309.0,5322.0,3502.0,3924446.0,2694.0,15304,1540183,16060,284.0,326906.0,165.0,24420,10246844,24242,9116,8706661,8181
2021-12-28 15:00:00,100.0,7416.0,4462725.0,5199.0,4046.0,3928492.0,2721.0,23297,1563480,15734,156.0,327062.0,164.0,34915,10281759,23818,11618,8718279,8084
2021-12-29 15:00:00,100.0,8163.0,4470888.0,5141.0,4036.0,3932528.0,2690.0,23037,1586517,15167,173.0,327235.0,159.0,35409,10317168,23156,12372,8730651,7989
2021-12-30 15:00:00,100.0,7603.0,4478491.0,5028.0,3789.0,3936317.0,2680.0,21665,1608182,14735,289.0,327524.0,146.0,33346,10350514,22589,11681,8742332,7854
2021-12-31 15:00:00,100.0,4430.0,4482921.0,5002.0,2309.0,3938626.0,2706.0,13511,1621693,14577,113.0,327637.0,151.0,20363,10370877,22435,6852,8749184,7859
2022-01-01 15:00:00,100.0,1597.0,4484518.0,5144.0,1115.0,3939741.0,2807.0,4843,1626536,15017,48.0,327685.0,156.0,7603,10378480,23124,2760,8751944,8107
2022-01-02 15:00:00,100.0,1644.0,4486162.0,5169.0,1098.0,3940839.0,2842.0,3510,1630046,15024,40.0,327725.0,158.0,6292,10384772,23193,2782,8754726,8169
2022-01-03 15:00:00,100.0,3174.0,4489336.0,4861.0,2185.0,3943024.0,2654.0,9448,1639494,14187,234.0,327959.0,150.0,15041,10399813,21853,5593,8760319,7665
2022-01-04 15:00:00,100.0,4968.0,4494304.0,4511.0,3151.0,3946175.0,2526.0,13117,1652611,12733,166.0,328125.0,152.0,21402,10421215,19922,8285,8768604,7189
2022-01-05 15:00:00,100.0,6489.0,4500793.0,4272.0,4263.0,3950438.0,2559.0,17830,1670441,11989,155.0,328280.0,149.0,28737,10449952,18969,10907,8779511,6980
2022-01-06 15:00:00,100.0,6368.0,4507161.0,4096.0,4557.0,3954995.0,2668.0,18122,1688563,11483,263.0,328543.0,146.0,29310,10479262,18393,11188,8790699,6910
2022-01-07 15:00:00,100.0,6427.0,4513588.0,4381.0,4235.0,3959230.0,2943.0,20066,1708629,12419,171.0,328714.0,154.0,30899,10510161,19898,10833,8801532,7478
2022-01-08 15:00:00,100.0,5043.0,4518631.0,4873.0,4032.0,3963262.0,3360.0,15376,1724005,13924,93.0,328807.0,160.0,24544,10534705,22318,9168,8810700,8394
2022-01-09 15:00:00,100.0,3322.0,4521953.0,5113.0,2433.0,3965695.0,3551.0,9829,1733834,14827,174.0,328981.0,179.0,15758,10550463,23670,5929,8816629,8843
2022-01-10 15:00:00,100.0,5651.0,4527604.0,5467.0,3916.0,3969611.0,3798.0,15640,1749474,15711,145.0,329126.0,167.0,25352,10575815,25143,9712,8826341,9432
2022-01-11 15:00:00,100.0,7389.0,4534993.0,5813.0,4839.0,3974450.0,4039.0,19782,1769256,16664,167.0,329293.0,167.0,32177,10607992,26682,12395,8838736,10019
2022-01-12 15:00:00,100.0,12706.0,4547699.0,6701.0,11265.0,3985715.0,5040.0,28426,1797682,18177,394.0,329687.0,201.0,52791,10660783,30119,24365,8863101,11941
2022-01-13 15:00:00,100.0,8835.0,4556534.0,7053.0,15283.0,4000998.0,6572.0,24635,1822317,19108,237.0,329924.0,197.0,48990,10709773,32930,24355,8887456,13822
2022-01-14 15:00:00,100.0,7262.0,4563796.0,7173.0,4156.0,4005154.0,6561.0,19759,1842076,19064,289.0,330213.0,214.0,31466,10741239,33011,11707,8899163,13947
2022-01-15 15:00:00,100.0,5266.0,4569062.0,7204.0,2273.0,4007427.0,6309.0,15310,1857386,19054,77.0,330290.0,212.0,22926,10764165,32780,7616,8906779,13726
2022-01-16 15:00:00,100.0,3277.0,4572339.0,7198.0,1537.0,4008964.0,6181.0,8588,1865974,18877,136.0,330426.0,206.0,13538,10777703,32463,4950,8911729,13586
2022-01-17 15:00:00,100.0,3583.0,4575922.0,6903.0,2383.0,4011347.0,5962.0,9863,1875837,18052,88.0,330514.0,198.0,15917,10793620,31115,6054,8917783,13063
2022-01-18 15:00:00,100.0,5510.0,4581432.0,6634.0,4181.0,4015528.0,5868.0,14477,1890314,17294,155.0,330669.0,197.0,24323,10817943,29993,9846,8927629,12699
2022-01-19 15:00:00,100.0,6076.0,4587508.0,5687.0,4803.0,4020331.0,4945.0,13217,1903531,15121,111.0,330780.0,156.0,24207,10842150,25910,10990,8938619,10788
2022-01-20 15:00:00,100.0,5621.0,4593129.0,5228.0,4905.0,4025236.0,3463.0,13007,1916538,13460,124.0,330904.0,140.0,23657,10865807,22291,10650,8949269,8830
2022-01-21 15:00:00,100.0,5995.0,4599124.0,5047.0,4033.0,4029269.0,3445.0,14366,1930904,12690,224.0,331128.0,131.0,24618,10890425,21312,10252,8959521,8623
2022-01-22 15:00:00,100.0,3881.0,4603005.0,4849.0,2187.0,4031456.0,3433.0,11226,1942130,12106,129.0,331257.0,138.0,17423,10907848,20526,6197,8965718,8420
2022-01-23 15:00:00,100.0,2528.0,4605533.0,4742.0,1371.0,4032827.0,3409.0,6849,1948979,11858,88.0,331345.0,131.0,10836,10918684,20140,3987,8969705,8282
2022-01-24 15:00:00,100.0,4011.0,4609544.0,4803.0,3100.0,4035927.0,3511.0,15963,1964942,12729,89.0,331434.0,131.0,23163,10941847,21175,7200,8976905,8446
2022-01-25 15:00:00,100.0,4555.0,4614099.0,4667.0,3737.0,4039664.0,3448.0,10956,1975898,12226,139.0,331573.0,129.0,19387,10961234,20470,8431,8985336,8244
2022-01-26 15:00:00,100.0,4859.0,4618958.0,4493.0,4779.0,4044443.0,3445.0,10318,1986216,11812,110.0,331683.0,129.0,20066,10981300,19879,9748,8995084,8066
2022-01-27 15:00:00,100.0,4536.0,4623494.0,4338.0,4627.0,4049070.0,3405.0,10438,1996654,11445,199.0,331882.0,140.0,19800,11001100,19328,9362,9004446,7882
2022-01-28 15:00:00,100.0,4218.0,4627712.0,4084.0,3880.0,4052950.0,3383.0,10838,2007492,10941,107.0,331989.0,123.0,19043,11020143,18531,8205,9012651,7590
