ZIP_CODE,FirstDose,SecondDose,SingleDose,AtleastOneDose,FullyVaccinated
78546,1.0,,,,
78578,2.0,2.0,,,
78580,1.0,1.0,,,
78582,8.0,1.0,,,
78596,5.0,4.0,,,
78613,20.0,4.0,,,
78615,,,1.0,,
78628,5.0,2.0,1.0,6.0,3.0
78645,3.0,2.0,,,
78648,1.0,1.0,,,
78662,1.0,,,,
78664,16.0,7.0,,,
78665,22.0,12.0,,,
78681,6.0,4.0,3.0,9.0,7.0
78714,1.0,,,,
78729,6.0,2.0,,,
78730,2.0,,,,
77536,2.0,1.0,,,
77551,2.0,2.0,,,
77553,1.0,1.0,,,
77554,2.0,2.0,1.0,3.0,3.0
77568,2.0,1.0,,,
77584,26.0,13.0,,,
77586,8.0,2.0,1.0,9.0,3.0
77587,1.0,1.0,,,
77651,,,1.0,,
77670,1.0,1.0,,,
77701,2.0,,,,
77702,1.0,,,,
77801,5.0,2.0,,,
77802,1.0,1.0,1.0,2.0,2.0
77803,2.0,,,,
77868,1.0,,1.0,2.0,
77901,2.0,1.0,,,
77904,1.0,,,,
78069,1.0,1.0,,,
78070,2.0,1.0,,,
78102,2.0,1.0,,,
78154,7.0,4.0,1.0,8.0,5.0
78155,3.0,2.0,,,
78202,4.0,1.0,,,
78203,1.0,,,,
78204,2.0,,,,
78205,3.0,2.0,,,
78219,3.0,1.0,,,
78220,2.0,,,,
78221,2.0,,,,
78222,,,1.0,,
78236,4.0,3.0,1.0,5.0,4.0
78238,1.0,,1.0,2.0,
78239,1.0,1.0,,,
78252,1.0,1.0,,,
78253,22.0,11.0,,,
78254,12.0,4.0,4.0,16.0,8.0
78255,6.0,5.0,1.0,7.0,6.0
78256,11.0,8.0,,,
78336,1.0,,,,
78355,2.0,1.0,,,
78373,2.0,1.0,,,
78404,2.0,2.0,,,
78503,2.0,2.0,,,
78504,7.0,3.0,1.0,8.0,4.0
78520,4.0,1.0,,,
78521,12.0,5.0,2.0,14.0,7.0
78537,4.0,2.0,,,
78539,6.0,4.0,,,
78540,1.0,,,,
78570,1.0,1.0,,,
78572,14.0,7.0,1.0,15.0,8.0
78573,2.0,,,,
78589,1.0,,,,
78620,6.0,5.0,,,
78621,1.0,,,,
78639,1.0,,1.0,2.0,
78640,9.0,6.0,,,
78654,1.0,,,,
78657,2.0,,,,
78704,29.0,12.0,1.0,30.0,13.0
78705,24.0,12.0,,,
78721,2.0,1.0,,,
78722,5.0,4.0,1.0,6.0,5.0
78723,9.0,4.0,1.0,10.0,5.0
78724,3.0,1.0,,,
78737,2.0,1.0,,,
78738,14.0,3.0,,,
78739,6.0,3.0,,,
78754,9.0,5.0,,,
78756,4.0,,,,
78757,6.0,3.0,,,
78839,1.0,,,,
78840,2.0,1.0,1.0,3.0,2.0
79088,1.0,1.0,,,
79106,2.0,1.0,1.0,3.0,2.0
79358,1.0,1.0,,,
79407,2.0,1.0,,,
79424,7.0,3.0,,,
79456,1.0,,,,
79556,1.0,1.0,,,
79606,6.0,4.0,1.0,7.0,5.0
79607,1.0,1.0,,,
79706,2.0,,,,
79707,3.0,2.0,,,
79710,1.0,,,,
79907,2.0,2.0,1.0,3.0,3.0
79908,2.0,,,,
79924,8.0,4.0,,,
79925,5.0,3.0,,,
79927,1.0,,,,
80007,3.0,3.0,,,
80010,5.0,2.0,,,
80026,11.0,7.0,,,
80027,14.0,10.0,,,
80108,9.0,4.0,,,
80109,9.0,3.0,,,
80110,5.0,2.0,,,
80111,10.0,6.0,1.0,11.0,7.0
80124,11.0,4.0,,,
80125,,,1.0,,
80126,6.0,1.0,,,
80127,7.0,3.0,,,
80209,11.0,6.0,1.0,12.0,7.0
80210,14.0,4.0,1.0,15.0,5.0
80211,14.0,6.0,1.0,15.0,7.0
80226,3.0,3.0,,,
78731,15.0,9.0,1.0,16.0,10.0
78732,7.0,1.0,1.0,8.0,2.0
78745,14.0,9.0,1.0,15.0,10.0
78746,15.0,9.0,,,
78747,4.0,1.0,1.0,5.0,2.0
78748,11.0,5.0,1.0,12.0,6.0
78749,13.0,7.0,1.0,14.0,8.0
78762,1.0,,,,
78832,3.0,,1.0,4.0,
79015,3.0,1.0,,,
79065,2.0,,,,
79248,1.0,1.0,,,
79249,1.0,,,,
79414,1.0,,1.0,2.0,
79415,2.0,1.0,,,
79416,2.0,2.0,,,
79549,3.0,1.0,,,
79601,2.0,1.0,,,
79735,1.0,,,,
79765,1.0,,1.0,2.0,
79766,1.0,,,,
79835,1.0,,1.0,2.0,
79902,3.0,1.0,,,
79915,2.0,,,,
79932,7.0,1.0,,,
79934,6.0,4.0,,,
80002,3.0,1.0,,,
80016,14.0,8.0,1.0,15.0,9.0
80017,5.0,4.0,,,
80018,4.0,1.0,,,
80019,1.0,1.0,,,
80033,8.0,5.0,,,
80118,2.0,,,,
80134,17.0,11.0,,,
80135,2.0,,,,
80136,1.0,1.0,,,
80202,16.0,6.0,1.0,17.0,7.0
80203,6.0,2.0,,,
80216,1.0,,,,
80218,8.0,4.0,,,
80219,4.0,4.0,,,
80234,1.0,1.0,,,
80236,2.0,1.0,,,
80301,13.0,7.0,,,
80302,8.0,3.0,,,
80303,12.0,4.0,3.0,15.0,7.0
80401,12.0,6.0,,,
80403,5.0,1.0,,,
80433,4.0,1.0,,,
80435,3.0,1.0,,,
80487,4.0,,,,
80501,6.0,1.0,,,
80503,9.0,3.0,,,
80517,6.0,3.0,,,
80534,3.0,1.0,,,
80536,2.0,1.0,,,
80537,3.0,3.0,,,
80550,3.0,1.0,,,
80601,5.0,4.0,,,
80602,1.0,,,,
80620,1.0,1.0,,,
80634,3.0,1.0,,,
80701,2.0,,,,
80785,1.0,1.0,,,
80819,1.0,,,,
80902,2.0,,1.0,3.0,
80903,3.0,2.0,,,
80904,,,1.0,,
80905,6.0,,,,
80918,14.0,8.0,1.0,15.0,9.0
80919,13.0,4.0,,,
80920,19.0,7.0,,,
80921,6.0,3.0,,,
80935,1.0,,,,
80936,1.0,1.0,,,
81005,2.0,2.0,,,
81055,2.0,2.0,,,
81122,1.0,,,,
81252,1.0,,,,
81302,1.0,,,,
81303,2.0,1.0,,,
81320,1.0,1.0,,,
81321,1.0,1.0,,,
81403,4.0,1.0,,,
81521,1.0,1.0,1.0,2.0,2.0
81621,1.0,1.0,,,
81637,1.0,,,,
81639,,,1.0,,
81654,2.0,1.0,,,
81657,5.0,2.0,,,
82007,3.0,2.0,,,
82008,1.0,,,,
82055,2.0,2.0,,,
82072,1.0,,1.0,2.0,
82240,1.0,1.0,,,
82609,1.0,1.0,1.0,2.0,2.0
83025,2.0,,,,
83111,1.0,,,,
83209,2.0,1.0,,,
83210,2.0,2.0,,,
83276,1.0,,,,
83311,1.0,1.0,,,
83442,3.0,2.0,,,
83642,6.0,3.0,,,
83644,4.0,4.0,,,
83676,1.0,1.0,,,
83709,4.0,3.0,,,
78577,5.0,3.0,1.0,6.0,4.0
78586,2.0,1.0,,,
78602,1.0,,1.0,2.0,
78634,3.0,,,,
78641,12.0,6.0,,,
78650,1.0,,,,
78659,,,1.0,,
78666,9.0,7.0,1.0,10.0,8.0
78702,10.0,4.0,1.0,11.0,5.0
78709,1.0,1.0,,,
78727,3.0,1.0,,,
78734,2.0,1.0,,,
78741,17.0,7.0,,,
78750,14.0,4.0,,,
78752,4.0,2.0,,,
78759,12.0,5.0,,,
78834,3.0,,,,
78852,1.0,,1.0,2.0,
78861,1.0,,,,
78884,1.0,1.0,,,
78945,2.0,,,,
79029,1.0,,,,
79104,1.0,1.0,,,
79109,4.0,2.0,1.0,5.0,3.0
79118,1.0,,,,
79363,1.0,1.0,,,
79404,1.0,,1.0,2.0,
79413,3.0,1.0,,,
79536,1.0,1.0,,,
79602,1.0,1.0,,,
79720,1.0,,,,
79761,2.0,1.0,,,
79763,3.0,1.0,,,
79772,1.0,,1.0,2.0,
79904,6.0,2.0,,,
79906,6.0,3.0,,,
79922,5.0,5.0,,,
79931,2.0,2.0,,,
79936,9.0,6.0,,,
79938,17.0,7.0,2.0,19.0,9.0
80004,8.0,4.0,,,
80011,8.0,6.0,,,
80013,10.0,5.0,1.0,11.0,6.0
80015,17.0,8.0,,,
80020,15.0,9.0,1.0,16.0,10.0
80022,2.0,1.0,,,
80031,1.0,,,,
80045,3.0,3.0,,,
80104,7.0,6.0,,,
80106,,,1.0,,
80113,8.0,3.0,,,
80120,10.0,3.0,,,
80122,6.0,5.0,,,
80129,3.0,2.0,,,
80138,5.0,3.0,,,
80204,12.0,6.0,,,
80206,12.0,8.0,,,
80215,3.0,,1.0,4.0,
80220,16.0,4.0,,,
80222,2.0,2.0,,,
80224,5.0,2.0,,,
80229,7.0,3.0,,,
80231,5.0,3.0,1.0,6.0,4.0
80238,10.0,5.0,1.0,11.0,6.0
80247,7.0,5.0,,,
80249,5.0,4.0,,,
80304,13.0,5.0,,,
80422,1.0,,,,
80424,3.0,2.0,,,
80465,1.0,1.0,,,
80497,1.0,,,,
80504,10.0,6.0,,,
80513,2.0,2.0,,,
80524,5.0,1.0,1.0,6.0,2.0
80538,7.0,3.0,,,
80540,1.0,,,,
80547,3.0,,,,
80549,1.0,,,,
80631,3.0,3.0,1.0,4.0,4.0
80808,1.0,,,,
80817,9.0,3.0,1.0,10.0,4.0
80831,4.0,2.0,,,
80906,10.0,3.0,,,
80908,3.0,1.0,,,
80915,2.0,1.0,,,
80917,2.0,1.0,,,
80922,6.0,2.0,1.0,7.0,3.0
80924,7.0,4.0,2.0,9.0,6.0
80951,1.0,,,,
81001,5.0,2.0,,,
81008,2.0,,,,
81131,1.0,,,,
81133,1.0,1.0,,,
81201,2.0,1.0,,,
81224,4.0,,1.0,5.0,
81240,1.0,1.0,,,
81301,7.0,,,,
81326,2.0,,,,
81401,4.0,1.0,1.0,5.0,2.0
81433,1.0,,,,
81435,3.0,,1.0,4.0,
81501,4.0,3.0,2.0,6.0,5.0
81601,2.0,2.0,2.0,4.0,4.0
81635,,,1.0,,
82001,4.0,1.0,,,
82401,1.0,1.0,,,
82435,3.0,1.0,,,
80112,10.0,3.0,,,
80121,4.0,3.0,,,
80123,11.0,3.0,,,
80128,4.0,2.0,,,
80130,6.0,6.0,1.0,7.0,7.0
80132,3.0,2.0,,,
80205,14.0,9.0,1.0,15.0,10.0
80207,7.0,3.0,,,
80212,11.0,6.0,,,
80214,6.0,4.0,,,
80221,5.0,2.0,,,
80223,7.0,2.0,,,
80230,11.0,6.0,,,
80232,4.0,3.0,,,
80237,11.0,4.0,1.0,12.0,5.0
80239,6.0,5.0,,,
80246,9.0,5.0,1.0,10.0,6.0
80305,9.0,,,,
80421,1.0,1.0,,,
80439,5.0,2.0,,,
80446,1.0,1.0,,,
80466,2.0,1.0,,,
80482,3.0,1.0,1.0,4.0,2.0
80498,2.0,2.0,,,
80516,4.0,2.0,1.0,5.0,3.0
80521,4.0,3.0,,,
80723,1.0,1.0,,,
80832,1.0,1.0,,,
80841,1.0,1.0,,,
80850,1.0,1.0,,,
80907,5.0,5.0,2.0,7.0,7.0
80909,2.0,1.0,2.0,4.0,3.0
80914,1.0,1.0,,,
80916,11.0,8.0,,,
80923,5.0,4.0,,,
80925,3.0,2.0,,,
80934,1.0,1.0,,,
81007,3.0,2.0,,,
81091,1.0,,,,
81223,1.0,,,,
81332,,,1.0,,
81416,1.0,1.0,,,
81427,1.0,,,,
81432,2.0,1.0,,,
81507,3.0,,,,
81611,8.0,1.0,,,
81650,1.0,1.0,,,
82009,4.0,2.0,,,
82070,3.0,1.0,,,
82520,2.0,2.0,,,
82604,1.0,,,,
82636,,,1.0,,
82836,2.0,2.0,,,
83120,1.0,,,,
83204,4.0,3.0,,,
83274,1.0,1.0,,,
83338,1.0,,,,
83340,1.0,1.0,,,
83347,1.0,,,,
83404,4.0,3.0,,,
83422,1.0,1.0,,,
83431,1.0,,,,
83440,6.0,2.0,,,
83547,1.0,,,,
83622,1.0,1.0,,,
83638,1.0,,,,
83647,2.0,1.0,1.0,3.0,2.0
83672,1.0,,,,
83706,6.0,2.0,,,
83713,4.0,2.0,1.0,5.0,3.0
83815,1.0,1.0,,,
83847,1.0,,,,
83858,,,1.0,,
84001,1.0,1.0,,,
84015,4.0,1.0,1.0,5.0,2.0
84040,6.0,3.0,,,
84042,3.0,1.0,,,
84047,2.0,,,,
84058,9.0,7.0,,,
84065,8.0,5.0,,,
84067,3.0,1.0,,,
84074,3.0,2.0,1.0,4.0,3.0
84081,1.0,1.0,,,
84092,3.0,2.0,,,
84101,2.0,1.0,,,
84106,5.0,1.0,,,
84108,4.0,,,,
84115,2.0,1.0,,,
84117,3.0,1.0,,,
84124,5.0,2.0,,,
84131,1.0,1.0,,,
84310,1.0,1.0,,,
84401,5.0,3.0,1.0,6.0,4.0
84601,7.0,6.0,,,
84719,1.0,1.0,,,
84724,1.0,1.0,,,
85001,2.0,1.0,,,
85003,2.0,2.0,1.0,3.0,3.0
85008,15.0,8.0,,,
85012,5.0,4.0,1.0,6.0,5.0
85017,2.0,1.0,1.0,3.0,2.0
85019,5.0,2.0,,,
85028,4.0,1.0,,,
85035,2.0,,,,
85037,3.0,1.0,,,
85042,3.0,2.0,,,
85044,15.0,8.0,,,
80227,5.0,3.0,,,
80228,5.0,3.0,1.0,6.0,4.0
80241,4.0,1.0,,,
80258,1.0,1.0,,,
80310,1.0,1.0,,,
80442,2.0,1.0,,,
80443,4.0,1.0,,,
80459,1.0,,,,
80478,1.0,,,,
80525,10.0,3.0,1.0,11.0,4.0
80526,9.0,4.0,,,
80528,10.0,5.0,,,
80643,1.0,1.0,,,
80829,,,1.0,,
80910,1.0,,,,
80911,6.0,4.0,,,
80913,,,1.0,,
80926,1.0,,,,
80946,1.0,1.0,,,
81147,1.0,,,,
81212,3.0,3.0,,,
81328,1.0,1.0,,,
81413,1.0,1.0,,,
81612,2.0,1.0,,,
81615,3.0,2.0,,,
81631,3.0,1.0,,,
82213,1.0,1.0,,,
82414,1.0,,,,
82501,1.0,1.0,,,
82601,1.0,1.0,,,
82716,1.0,,,,
82718,1.0,1.0,,,
82801,3.0,2.0,,,
82834,1.0,1.0,,,
82935,1.0,,,,
83001,11.0,3.0,,,
83002,1.0,1.0,,,
83201,1.0,1.0,,,
83236,1.0,,,,
83286,1.0,1.0,,,
83301,4.0,2.0,,,
83318,1.0,1.0,,,
83333,2.0,1.0,,,
83353,1.0,1.0,,,
83401,8.0,7.0,,,
83467,2.0,2.0,,,
83501,,,1.0,,
83619,4.0,1.0,1.0,5.0,2.0
83654,1.0,,,,
83669,4.0,3.0,,,
83686,4.0,4.0,,,
83687,3.0,3.0,1.0,4.0,4.0
83702,12.0,5.0,,,
83703,1.0,,,,
83704,5.0,2.0,,,
83835,2.0,1.0,,,
83836,1.0,,,,
83854,4.0,1.0,,,
83869,,,2.0,,
84003,8.0,4.0,,,
84005,4.0,3.0,,,
84020,11.0,4.0,2.0,13.0,6.0
84036,2.0,,,,
84037,4.0,1.0,,,
84054,4.0,2.0,,,
84070,4.0,2.0,,,
84087,1.0,1.0,,,
84088,2.0,1.0,,,
84102,9.0,6.0,,,
84103,7.0,5.0,,,
84105,5.0,3.0,,,
84119,5.0,3.0,,,
84120,3.0,2.0,,,
84121,4.0,4.0,1.0,5.0,5.0
84302,,,1.0,,
84319,1.0,1.0,,,
84321,4.0,,,,
84337,2.0,2.0,,,
84403,8.0,3.0,,,
84404,6.0,2.0,,,
84405,2.0,1.0,1.0,3.0,2.0
84604,5.0,4.0,1.0,6.0,5.0
84605,1.0,1.0,,,
84606,6.0,1.0,,,
84655,1.0,,,,
84720,1.0,,,,
84721,2.0,1.0,,,
84737,1.0,1.0,,,
84738,1.0,,,,
84770,1.0,1.0,,,
84790,7.0,5.0,2.0,9.0,7.0
85004,4.0,1.0,,,
85005,1.0,1.0,,,
85006,5.0,2.0,,,
85007,3.0,3.0,,,
85021,4.0,2.0,,,
85022,4.0,2.0,,,
85023,1.0,,,,
85024,5.0,1.0,,,
85040,3.0,2.0,1.0,4.0,3.0
85041,7.0,2.0,,,
85054,5.0,1.0,,,
85122,4.0,1.0,,,
85123,1.0,,,,
85138,5.0,2.0,1.0,6.0,3.0
85139,,,1.0,,
85140,6.0,3.0,,,
82930,1.0,1.0,,,
83012,2.0,,,,
83014,2.0,2.0,,,
83128,2.0,,,,
83221,2.0,2.0,1.0,3.0,3.0
83455,1.0,1.0,,,
83605,4.0,3.0,,,
83607,5.0,4.0,,,
83616,4.0,3.0,1.0,5.0,4.0
83646,2.0,2.0,,,
83648,1.0,1.0,,,
83680,,,1.0,,
83705,3.0,3.0,,,
83707,1.0,,,,
83714,3.0,3.0,,,
83716,5.0,3.0,,,
83832,2.0,,,,
83864,1.0,1.0,,,
83873,1.0,,,,
84009,3.0,3.0,1.0,4.0,4.0
84014,4.0,2.0,,,
84025,1.0,1.0,1.0,2.0,2.0
84032,5.0,1.0,,,
84041,5.0,4.0,1.0,6.0,5.0
84057,5.0,2.0,,,
84075,1.0,1.0,,,
84084,4.0,3.0,,,
84098,6.0,1.0,,,
84107,4.0,4.0,,,
84109,3.0,2.0,1.0,4.0,3.0
84116,1.0,1.0,,,
84118,3.0,1.0,,,
84123,2.0,2.0,,,
84132,1.0,1.0,,,
84318,1.0,1.0,,,
84325,2.0,1.0,,,
84332,1.0,,,,
84341,3.0,2.0,,,
84532,1.0,1.0,,,
84602,1.0,,,,
85009,3.0,2.0,,,
85018,7.0,2.0,,,
85020,6.0,3.0,,,
85027,6.0,3.0,,,
85043,4.0,2.0,,,
85045,3.0,2.0,,,
85050,5.0,2.0,,,
85068,3.0,1.0,,,
85086,4.0,4.0,1.0,5.0,5.0
85118,3.0,2.0,,,
85120,2.0,1.0,,,
85143,1.0,,,,
85202,11.0,7.0,2.0,13.0,9.0
85204,5.0,2.0,,,
85209,7.0,4.0,2.0,9.0,6.0
85234,5.0,3.0,1.0,6.0,4.0
85254,6.0,1.0,,,
85259,7.0,3.0,,,
85268,4.0,1.0,,,
85284,6.0,4.0,,,
85286,15.0,8.0,2.0,17.0,10.0
85295,10.0,3.0,,,
85302,8.0,5.0,,,
85304,4.0,1.0,1.0,5.0,2.0
85338,7.0,3.0,,,
85345,4.0,2.0,,,
85361,1.0,,,,
85363,1.0,,,,
85377,3.0,1.0,1.0,4.0,2.0
85379,5.0,2.0,,,
85388,5.0,2.0,1.0,6.0,3.0
85395,8.0,5.0,,,
85552,1.0,1.0,,,
85613,7.0,5.0,,,
85618,1.0,,,,
85622,2.0,,,,
85629,6.0,3.0,,,
85638,1.0,1.0,,,
85702,1.0,1.0,,,
85704,4.0,3.0,1.0,5.0,4.0
85711,2.0,2.0,1.0,3.0,3.0
85713,2.0,2.0,,,
85745,8.0,3.0,,,
85747,7.0,4.0,,,
85929,1.0,,,,
85938,1.0,,,,
86004,6.0,3.0,,,
86045,1.0,1.0,,,
86315,1.0,,,,
86324,1.0,,,,
86404,1.0,,,,
86406,,,1.0,,
86413,1.0,1.0,,,
86438,1.0,1.0,,,
87008,1.0,1.0,,,
87015,1.0,,,,
87031,3.0,1.0,1.0,4.0,2.0
87056,1.0,,,,
87106,7.0,5.0,,,
87108,5.0,1.0,,,
87124,6.0,3.0,,,
87301,5.0,4.0,,,
87401,2.0,1.0,1.0,3.0,2.0
87501,13.0,6.0,1.0,14.0,7.0
87508,7.0,1.0,1.0,8.0,2.0
87544,2.0,,1.0,3.0,
87558,1.0,,,,
83712,1.0,1.0,,,
83813,1.0,1.0,,,
83843,2.0,1.0,,,
83861,2.0,2.0,1.0,3.0,3.0
84010,4.0,3.0,,,
84043,3.0,2.0,,,
84044,1.0,,,,
84045,4.0,2.0,1.0,5.0,3.0
84060,5.0,4.0,,,
84062,1.0,1.0,,,
84093,3.0,1.0,,,
84094,2.0,2.0,2.0,4.0,4.0
84095,4.0,3.0,1.0,5.0,4.0
84096,8.0,7.0,,,
84097,2.0,,,,
84111,6.0,5.0,,,
84129,3.0,2.0,,,
84414,2.0,2.0,,,
84511,1.0,1.0,,,
84663,3.0,3.0,1.0,4.0,4.0
84664,2.0,1.0,,,
84745,1.0,,,,
84780,2.0,,,,
85013,4.0,,,,
85014,11.0,3.0,1.0,12.0,4.0
85015,3.0,,,,
85016,13.0,9.0,,,
85029,1.0,1.0,,,
85031,3.0,2.0,,,
85032,7.0,3.0,3.0,10.0,6.0
85033,5.0,1.0,2.0,7.0,3.0
85048,9.0,6.0,2.0,11.0,8.0
85080,1.0,,,,
85083,1.0,1.0,,,
85132,1.0,1.0,,,
85213,6.0,6.0,1.0,7.0,7.0
85215,2.0,1.0,,,
85233,8.0,4.0,,,
85248,10.0,4.0,,,
85249,8.0,6.0,,,
85250,4.0,2.0,1.0,5.0,3.0
85264,1.0,,,,
85266,1.0,1.0,,,
85281,47.0,17.0,1.0,48.0,18.0
85282,17.0,13.0,1.0,18.0,14.0
85283,7.0,4.0,,,
85297,6.0,3.0,,,
85298,8.0,7.0,,,
85331,5.0,2.0,,,
85349,,,1.0,,
85364,11.0,7.0,,,
85365,6.0,,1.0,7.0,
85366,,,1.0,,
85367,4.0,2.0,,,
85381,1.0,1.0,,,
85382,7.0,3.0,1.0,8.0,4.0
85383,14.0,5.0,1.0,15.0,6.0
85614,11.0,,,,
85615,3.0,3.0,,,
85616,3.0,2.0,,,
85650,6.0,2.0,,,
85701,,,1.0,,
85715,9.0,4.0,,,
85716,7.0,3.0,,,
85718,14.0,9.0,1.0,15.0,10.0
85733,1.0,1.0,,,
85748,7.0,6.0,,,
85749,6.0,3.0,2.0,8.0,5.0
85750,22.0,12.0,1.0,23.0,13.0
86001,5.0,3.0,3.0,8.0,6.0
86015,1.0,1.0,,,
86301,3.0,1.0,,,
86302,1.0,1.0,,,
86303,1.0,1.0,,,
86336,4.0,3.0,,,
86351,1.0,1.0,,,
86401,1.0,1.0,1.0,2.0,2.0
86403,3.0,2.0,,,
86637,1.0,,,,
87004,1.0,1.0,,,
87053,1.0,,,,
87070,1.0,,,,
87102,5.0,3.0,,,
87104,1.0,,,,
87105,3.0,2.0,,,
87120,7.0,2.0,1.0,8.0,3.0
87121,4.0,2.0,,,
87122,4.0,2.0,,,
87504,2.0,,,,
87505,8.0,4.0,,,
87506,9.0,6.0,,,
87553,1.0,,,,
87571,4.0,1.0,,,
88005,1.0,1.0,,,
88007,2.0,1.0,,,
88124,1.0,,,,
88240,4.0,3.0,,,
89009,1.0,1.0,,,
89027,1.0,,,,
89044,7.0,5.0,2.0,9.0,7.0
89060,1.0,1.0,,,
89074,7.0,5.0,,,
89077,1.0,,,,
89107,6.0,2.0,,,
89108,15.0,6.0,,,
89109,4.0,3.0,,,
89110,5.0,2.0,,,
85172,1.0,,,,
85175,1.0,1.0,,,
85205,2.0,1.0,1.0,3.0,2.0
85206,5.0,4.0,,,
85207,6.0,5.0,,,
85208,4.0,3.0,,,
85224,12.0,4.0,,,
85225,10.0,5.0,1.0,11.0,6.0
85255,10.0,6.0,1.0,11.0,7.0
85257,4.0,2.0,1.0,5.0,3.0
85258,8.0,4.0,,,
85305,2.0,1.0,,,
85306,2.0,,,,
85307,4.0,3.0,,,
85308,12.0,5.0,2.0,14.0,7.0
85323,2.0,1.0,1.0,3.0,2.0
85339,6.0,3.0,1.0,7.0,4.0
85340,8.0,4.0,,,
85355,3.0,2.0,,,
85356,1.0,1.0,,,
85373,1.0,1.0,1.0,2.0,2.0
85374,6.0,5.0,,,
85375,2.0,1.0,,,
85390,3.0,,,,
85392,5.0,3.0,1.0,6.0,4.0
85541,1.0,1.0,,,
85607,1.0,,,,
85623,2.0,,,,
85640,1.0,1.0,,,
85641,5.0,2.0,1.0,6.0,3.0
85658,2.0,2.0,,,
85706,2.0,1.0,,,
85708,3.0,1.0,1.0,4.0,2.0
85741,11.0,8.0,,,
85742,4.0,2.0,,,
85743,9.0,5.0,,,
85756,5.0,4.0,,,
85757,2.0,1.0,,,
85926,1.0,1.0,,,
86025,1.0,,,,
86040,1.0,1.0,,,
86042,3.0,,,,
86326,1.0,,,,
86327,1.0,,,,
86409,1.0,,,,
86426,2.0,2.0,,,
86442,1.0,1.0,1.0,2.0,2.0
86511,2.0,2.0,,,
87043,2.0,,,,
87110,5.0,3.0,,,
87111,22.0,11.0,3.0,25.0,14.0
87112,11.0,3.0,,,
87113,3.0,2.0,,,
87144,6.0,2.0,1.0,7.0,3.0
87196,1.0,1.0,,,
87313,1.0,1.0,,,
87327,2.0,1.0,,,
87529,2.0,1.0,,,
87547,1.0,,,,
88030,1.0,1.0,,,
88047,1.0,1.0,,,
88063,1.0,1.0,,,
88065,1.0,1.0,,,
88130,2.0,1.0,,,
88330,1.0,1.0,,,
89002,7.0,5.0,,,
89015,6.0,1.0,1.0,7.0,2.0
89032,6.0,4.0,1.0,7.0,5.0
89052,21.0,9.0,,,
89084,14.0,4.0,1.0,15.0,5.0
89101,8.0,4.0,,,
89102,6.0,2.0,,,
89117,14.0,5.0,1.0,15.0,6.0
89118,3.0,1.0,,,
89119,9.0,4.0,2.0,11.0,6.0
89134,6.0,2.0,,,
89135,11.0,5.0,1.0,12.0,6.0
89149,10.0,5.0,1.0,11.0,6.0
89166,2.0,2.0,,,
89169,2.0,1.0,,,
89183,4.0,2.0,1.0,5.0,3.0
89317,1.0,1.0,,,
89403,2.0,2.0,,,
89433,1.0,1.0,,,
89434,5.0,3.0,,,
89436,6.0,2.0,,,
89451,2.0,1.0,,,
89502,2.0,2.0,,,
89503,8.0,3.0,,,
89519,1.0,,,,
89701,2.0,1.0,,,
89703,2.0,1.0,,,
89704,1.0,,,,
89801,1.0,1.0,1.0,2.0,2.0
90001,4.0,2.0,,,
90002,4.0,2.0,,,
90003,9.0,5.0,,,
90004,16.0,7.0,,,
90018,10.0,5.0,1.0,11.0,6.0
90019,10.0,5.0,,,
90020,18.0,8.0,1.0,19.0,9.0
90021,1.0,,,,
90035,24.0,12.0,,,
90036,28.0,10.0,1.0,29.0,11.0
90037,4.0,,,,
90038,15.0,2.0,,,
90068,12.0,6.0,1.0,13.0,7.0
85051,2.0,1.0,,,
85053,2.0,1.0,,,
85085,1.0,1.0,,,
85119,5.0,2.0,1.0,6.0,3.0
85128,1.0,1.0,,,
85137,1.0,,,,
85142,12.0,8.0,,,
85178,1.0,1.0,,,
85201,5.0,1.0,,,
85203,5.0,3.0,1.0,6.0,4.0
85210,4.0,1.0,,,
85212,9.0,2.0,,,
85226,10.0,5.0,1.0,11.0,6.0
85251,13.0,7.0,,,
85253,5.0,1.0,,,
85260,7.0,2.0,,,
85262,4.0,2.0,,,
85269,1.0,,,,
85296,5.0,2.0,1.0,6.0,3.0
85301,6.0,4.0,,,
85303,1.0,,,,
85310,2.0,1.0,,,
85326,3.0,1.0,,,
85335,4.0,2.0,,,
85351,3.0,2.0,,,
85369,1.0,1.0,,,
85378,2.0,1.0,,,
85387,1.0,,,,
85396,6.0,2.0,1.0,7.0,3.0
85501,4.0,,,,
85546,1.0,1.0,,,
85621,3.0,1.0,,,
85635,15.0,7.0,,,
85653,3.0,1.0,,,
85705,8.0,5.0,,,
85710,13.0,8.0,,,
85712,10.0,5.0,,,
85714,1.0,1.0,,,
85719,21.0,8.0,3.0,24.0,11.0
85730,6.0,2.0,,,
85737,12.0,5.0,,,
85739,6.0,4.0,,,
85746,2.0,2.0,,,
85755,3.0,,,,
86005,5.0,3.0,,,
86305,4.0,2.0,,,
86314,7.0,4.0,,,
86505,,,1.0,,
86698,1.0,,,,
87016,1.0,,,,
87048,2.0,2.0,,,
87059,1.0,1.0,,,
87107,2.0,1.0,1.0,3.0,2.0
87109,9.0,3.0,,,
87114,14.0,9.0,1.0,15.0,10.0
87116,1.0,1.0,,,
87123,6.0,4.0,1.0,7.0,5.0
87507,11.0,9.0,1.0,12.0,10.0
87532,2.0,2.0,,,
