OBJECTID,VACCINATION_DATE,County,DailyFirstDose,CumulativeFirstDose,DailySecondDose,CumulativeSecondDose
1404,2/6/2021 15:00:00,Howard,778,35726,423,10897
1405,2/6/2021 15:00:00,Kent,20,2930,13,641
1406,2/6/2021 15:00:00,Montgomery,1998,89428,264,20400
1407,2/6/2021 15:00:00,Prince George's,1096,39750,484,9262
1408,2/6/2021 15:00:00,Queen Anne's,57,5436,27,1838
1409,2/6/2021 15:00:00,Somerset,8,2326,0,597
1410,2/6/2021 15:00:00,St. Mary's,37,13136,983,5214
1411,2/6/2021 15:00:00,Talbot,24,5568,11,1368
1412,2/6/2021 15:00:00,Unknown,347,30654,197,9309
1413,2/6/2021 15:00:00,Washington,11,15018,16,3917
1414,2/6/2021 15:00:00,Wicomico,70,12438,19,3818
1415,2/6/2021 15:00:00,Worcester,153,7968,51,1764
1416,2/7/2021 15:00:00,Allegany,3,8123,0,1855
1417,2/7/2021 15:00:00,Anne Arundel,290,49181,78,16877
1418,2/7/2021 15:00:00,Baltimore,1398,92277,239,30118
1419,2/7/2021 15:00:00,Baltimore City,709,49100,190,17926
1420,2/7/2021 15:00:00,Calvert,28,10849,8,2928
1421,2/7/2021 15:00:00,Caroline,1,3842,38,1328
1422,2/7/2021 15:00:00,Carroll,72,16913,13,5975
1423,2/7/2021 15:00:00,Cecil,12,8957,48,1802
1424,2/7/2021 15:00:00,Charles,74,10460,37,2445
1425,2/7/2021 15:00:00,Dorchester,0,3395,2,1054
1426,2/7/2021 15:00:00,Frederick,86,27424,62,6311
1427,2/7/2021 15:00:00,Garrett,18,3593,0,1150
1428,2/7/2021 15:00:00,Harford,92,26071,139,8219
1429,2/7/2021 15:00:00,Howard,701,36427,55,10952
1430,2/7/2021 15:00:00,Kent,1,2931,0,641
1431,2/7/2021 15:00:00,Montgomery,1070,90498,142,20542
1432,2/7/2021 15:00:00,Prince George's,835,40585,185,9447
1433,2/7/2021 15:00:00,Queen Anne's,18,5454,9,1847
1434,2/7/2021 15:00:00,Somerset,7,2333,28,625
1435,2/7/2021 15:00:00,St. Mary's,35,13171,145,5359
1436,2/7/2021 15:00:00,Talbot,12,5580,3,1371
1437,2/7/2021 15:00:00,Unknown,178,30832,70,9379
1438,2/7/2021 15:00:00,Washington,14,15032,34,3951
1439,2/7/2021 15:00:00,Wicomico,70,12508,4,3822
1440,2/7/2021 15:00:00,Worcester,5,7973,10,1774
1441,2/8/2021 15:00:00,Allegany,59,8182,127,1982
1442,2/8/2021 15:00:00,Anne Arundel,1330,50511,1235,18112
1443,2/8/2021 15:00:00,Baltimore,1949,94226,2785,32903
1444,2/8/2021 15:00:00,Baltimore City,1103,50203,1075,19001
1445,2/8/2021 15:00:00,Calvert,72,10921,100,3028
1446,2/8/2021 15:00:00,Caroline,21,3863,27,1355
1447,2/8/2021 15:00:00,Carroll,173,17086,263,6238
1448,2/8/2021 15:00:00,Cecil,39,8996,94,1896
1449,2/8/2021 15:00:00,Charles,131,10591,77,2522
1450,2/8/2021 15:00:00,Dorchester,89,3484,25,1079
1451,2/8/2021 15:00:00,Frederick,190,27614,512,6823
1452,2/8/2021 15:00:00,Garrett,182,3775,206,1356
1453,2/8/2021 15:00:00,Harford,273,26344,784,9003
1454,2/8/2021 15:00:00,Howard,658,37085,506,11458
1455,2/8/2021 15:00:00,Kent,316,3247,5,646
1456,2/8/2021 15:00:00,Montgomery,2739,93237,2216,22758
1457,2/8/2021 15:00:00,Prince George's,1501,42086,905,10352
1458,2/8/2021 15:00:00,Queen Anne's,58,5512,39,1886
1459,2/8/2021 15:00:00,Somerset,26,2359,31,656
1460,2/8/2021 15:00:00,St. Mary's,22,13193,32,5391
1461,2/8/2021 15:00:00,Talbot,64,5644,168,1539
1462,2/8/2021 15:00:00,Unknown,391,31223,501,9880
1463,2/8/2021 15:00:00,Washington,794,15826,209,4160
1464,2/8/2021 15:00:00,Wicomico,172,12680,330,4152
1465,2/8/2021 15:00:00,Worcester,147,8120,55,1829
1466,2/9/2021 15:00:00,Allegany,195,8377,155,2137
1467,2/9/2021 15:00:00,Anne Arundel,1058,51569,616,18728
1468,2/9/2021 15:00:00,Baltimore,1620,95846,2658,35561
1469,2/9/2021 15:00:00,Baltimore City,1081,51284,1142,20143
1470,2/9/2021 15:00:00,Calvert,82,11003,246,3274
1471,2/9/2021 15:00:00,Caroline,24,3887,21,1376
1472,2/9/2021 15:00:00,Carroll,823,17909,248,6486
1473,2/9/2021 15:00:00,Cecil,452,9448,210,2106
1474,2/9/2021 15:00:00,Charles,747,11338,108,2630
1475,2/9/2021 15:00:00,Dorchester,111,3595,142,1221
1476,2/9/2021 15:00:00,Frederick,640,28254,615,7438
1477,2/9/2021 15:00:00,Garrett,161,3936,2,1358
1478,2/9/2021 15:00:00,Harford,424,26768,707,9710
1479,2/9/2021 15:00:00,Howard,1153,38238,434,11892
1480,2/9/2021 15:00:00,Kent,80,3327,40,686
1481,2/9/2021 15:00:00,Montgomery,3564,96801,2608,25366
1482,2/9/2021 15:00:00,Prince George's,1439,43525,971,11323
1483,2/9/2021 15:00:00,Queen Anne's,193,5705,68,1954
1484,2/9/2021 15:00:00,Somerset,15,2374,21,677
1485,2/9/2021 15:00:00,St. Mary's,408,13601,807,6198
1486,2/9/2021 15:00:00,Talbot,146,5790,136,1675
1487,2/9/2021 15:00:00,Unknown,541,31764,542,10422
1488,2/9/2021 15:00:00,Washington,375,16201,256,4416
1489,2/9/2021 15:00:00,Wicomico,201,12881,168,4320
1490,2/9/2021 15:00:00,Worcester,383,8503,246,2075
1491,2/10/2021 15:00:00,Allegany,151,8528,201,2338
1492,2/10/2021 15:00:00,Anne Arundel,1611,53180,1721,20449
1493,2/10/2021 15:00:00,Baltimore,2332,98178,3024,38585
1494,2/10/2021 15:00:00,Baltimore City,1360,52644,1369,21512
1495,2/10/2021 15:00:00,Calvert,267,11270,482,3756
1496,2/10/2021 15:00:00,Caroline,141,4028,125,1501
1497,2/10/2021 15:00:00,Carroll,929,18838,754,7240
1498,2/10/2021 15:00:00,Cecil,343,9791,483,2589
1499,2/10/2021 15:00:00,Charles,202,11540,585,3215
1500,2/10/2021 15:00:00,Dorchester,73,3668,32,1253
1501,2/10/2021 15:00:00,Frederick,569,28823,1057,8495
1502,2/10/2021 15:00:00,Garrett,202,4138,162,1520
1503,2/10/2021 15:00:00,Harford,803,27571,1332,11042
1504,2/10/2021 15:00:00,Howard,1570,39808,985,12877
1505,2/10/2021 15:00:00,Kent,537,3864,52,738
1506,2/10/2021 15:00:00,Montgomery,3124,99925,3975,29341
1507,2/10/2021 15:00:00,Prince George's,1868,45393,1156,12479
1508,2/10/2021 15:00:00,Queen Anne's,179,5884,229,2183
1509,2/10/2021 15:00:00,Somerset,134,2508,65,742
1510,2/10/2021 15:00:00,St. Mary's,417,14018,993,7191
1511,2/10/2021 15:00:00,Talbot,178,5968,241,1916
1512,2/10/2021 15:00:00,Unknown,537,32301,800,11222
1513,2/10/2021 15:00:00,Washington,510,16711,310,4726
1514,2/10/2021 15:00:00,Wicomico,516,13397,343,4663
1515,2/10/2021 15:00:00,Worcester,248,8751,87,2162
1516,2/11/2021 15:00:00,Allegany,84,8612,4,2342
1517,2/11/2021 15:00:00,Anne Arundel,3164,56344,1653,22102
1518,2/11/2021 15:00:00,Baltimore,3070,101248,3116,41701
1519,2/11/2021 15:00:00,Baltimore City,1275,53919,1277,22789
1520,2/11/2021 15:00:00,Calvert,222,11492,98,3854
1521,2/11/2021 15:00:00,Caroline,49,4077,25,1526
1522,2/11/2021 15:00:00,Carroll,578,19416,642,7882
1523,2/11/2021 15:00:00,Cecil,183,9974,201,2790
1524,2/11/2021 15:00:00,Charles,1304,12844,133,3348
1525,2/11/2021 15:00:00,Dorchester,109,3777,160,1413
1526,2/11/2021 15:00:00,Frederick,576,29399,1219,9714
1527,2/11/2021 15:00:00,Garrett,42,4180,3,1523
1528,2/11/2021 15:00:00,Harford,837,28408,477,11519
1529,2/11/2021 15:00:00,Howard,1452,41260,686,13563
1530,2/11/2021 15:00:00,Kent,32,3896,15,753
1531,2/11/2021 15:00:00,Montgomery,4915,104840,3512,32853
1532,2/11/2021 15:00:00,Prince George's,2139,47532,1369,13848
1533,2/11/2021 15:00:00,Queen Anne's,187,6071,58,2241
1534,2/11/2021 15:00:00,Somerset,39,2547,53,795
1535,2/11/2021 15:00:00,St. Mary's,98,14116,33,7224
1536,2/11/2021 15:00:00,Talbot,212,6180,72,1988
1537,2/11/2021 15:00:00,Unknown,662,32963,693,11915
1538,2/11/2021 15:00:00,Washington,510,17221,507,5233
1539,2/11/2021 15:00:00,Wicomico,462,13859,450,5113
1540,2/11/2021 15:00:00,Worcester,361,9112,149,2311
1541,2/12/2021 15:00:00,Allegany,336,8948,534,2876
1542,2/12/2021 15:00:00,Anne Arundel,2225,58569,1764,23866
1543,2/12/2021 15:00:00,Baltimore,2797,104045,2116,43817
1544,2/12/2021 15:00:00,Baltimore City,1460,55379,1486,24275
1545,2/12/2021 15:00:00,Calvert,156,11648,487,4341
1546,2/12/2021 15:00:00,Caroline,36,4113,38,1564
1547,2/12/2021 15:00:00,Carroll,491,19907,606,8488
1548,2/12/2021 15:00:00,Cecil,75,10049,351,3141
1549,2/12/2021 15:00:00,Charles,253,13097,490,3838
1550,2/12/2021 15:00:00,Dorchester,80,3857,167,1580
1551,2/12/2021 15:00:00,Frederick,829,30228,1569,11283
1552,2/12/2021 15:00:00,Garrett,158,4338,228,1751
1553,2/12/2021 15:00:00,Harford,668,29076,580,12099
1554,2/12/2021 15:00:00,Howard,1768,43028,985,14548
1555,2/12/2021 15:00:00,Kent,25,3921,23,776
1556,2/12/2021 15:00:00,Montgomery,4501,109341,3715,36568
1557,2/12/2021 15:00:00,Prince George's,2129,49661,1691,15539
1558,2/12/2021 15:00:00,Queen Anne's,332,6403,404,2645
1559,2/12/2021 15:00:00,Somerset,14,2561,2,797
1560,2/12/2021 15:00:00,St. Mary's,50,14166,99,7323
1561,2/12/2021 15:00:00,Talbot,122,6302,149,2137
1562,2/12/2021 15:00:00,Unknown,603,33566,880,12795
1563,2/12/2021 15:00:00,Washington,377,17598,452,5685
1564,2/12/2021 15:00:00,Wicomico,78,13937,41,5154
1565,2/12/2021 15:00:00,Worcester,98,9210,91,2402
1566,2/13/2021 15:00:00,Allegany,46,8994,69,2945
1567,2/13/2021 15:00:00,Anne Arundel,677,59246,1267,25133
1568,2/13/2021 15:00:00,Baltimore,3155,107200,723,44540
1569,2/13/2021 15:00:00,Baltimore City,1395,56774,607,24882
1570,2/13/2021 15:00:00,Calvert,43,11691,9,4350
1571,2/13/2021 15:00:00,Caroline,0,4113,1,1565
1572,2/13/2021 15:00:00,Carroll,199,20106,81,8569
1573,2/13/2021 15:00:00,Cecil,274,10323,9,3150
1574,2/13/2021 15:00:00,Charles,65,13162,8,3846
1575,2/13/2021 15:00:00,Dorchester,12,3869,4,1584
1576,2/13/2021 15:00:00,Frederick,656,30884,705,11988
1577,2/13/2021 15:00:00,Garrett,29,4367,80,1831
1578,2/13/2021 15:00:00,Harford,192,29268,68,12167
1579,2/13/2021 15:00:00,Howard,788,43816,514,15062
1580,2/13/2021 15:00:00,Kent,2,3923,3,779
1581,2/13/2021 15:00:00,Montgomery,1837,111178,598,37166
1582,2/13/2021 15:00:00,Prince George's,1105,50766,222,15761
1583,2/13/2021 15:00:00,Queen Anne's,32,6435,19,2664
1584,2/13/2021 15:00:00,Somerset,1,2562,6,803
1585,2/13/2021 15:00:00,St. Mary's,11,14177,2,7325
1586,2/13/2021 15:00:00,Talbot,19,6321,7,2144
1587,2/13/2021 15:00:00,Unknown,215,33781,172,12967
1588,2/13/2021 15:00:00,Washington,22,17620,44,5729
1589,2/13/2021 15:00:00,Wicomico,16,13953,48,5202
1590,2/13/2021 15:00:00,Worcester,53,9263,651,3053
1591,2/14/2021 15:00:00,Allegany,5,8999,18,2963
1592,2/14/2021 15:00:00,Anne Arundel,803,60049,620,25753
1593,2/14/2021 15:00:00,Baltimore,661,107861,213,44753
1594,2/14/2021 15:00:00,Baltimore City,173,56947,113,24995
1595,2/14/2021 15:00:00,Calvert,85,11776,5,4355
1596,2/14/2021 15:00:00,Caroline,3,4116,6,1571
1597,2/14/2021 15:00:00,Carroll,137,20243,15,8584
1598,2/14/2021 15:00:00,Cecil,5,10328,1,3151
1599,2/14/2021 15:00:00,Charles,125,13287,9,3855
1600,2/14/2021 15:00:00,Dorchester,2,3871,3,1587
1601,2/14/2021 15:00:00,Frederick,251,31135,22,12010
1602,2/14/2021 15:00:00,Garrett,14,4381,0,1831
1603,2/14/2021 15:00:00,Harford,176,29444,15,12182
1604,2/14/2021 15:00:00,Howard,577,44393,75,15137
1605,2/14/2021 15:00:00,Kent,2,3925,5,784
1606,2/14/2021 15:00:00,Montgomery,1904,113082,298,37464
1607,2/14/2021 15:00:00,Prince George's,1447,52213,184,15945
1608,2/14/2021 15:00:00,Queen Anne's,41,6476,12,2676
1609,2/14/2021 15:00:00,St. Mary's,26,14203,3,7328
1610,2/14/2021 15:00:00,Talbot,13,6334,22,2166
1611,2/14/2021 15:00:00,Unknown,333,34114,119,13086
1612,2/14/2021 15:00:00,Washington,38,17658,138,5867
1613,2/14/2021 15:00:00,Wicomico,16,13969,0,5202
1614,2/14/2021 15:00:00,Worcester,39,9302,0,3053
1615,2/15/2021 15:00:00,Allegany,83,9082,31,2994
1616,2/15/2021 15:00:00,Anne Arundel,1983,62032,510,26263
1617,2/15/2021 15:00:00,Baltimore,1372,109233,3300,48053
1618,2/15/2021 15:00:00,Baltimore City,874,57821,1066,26061
1619,2/15/2021 15:00:00,Calvert,152,11928,17,4372
1620,2/15/2021 15:00:00,Caroline,6,4122,58,1629
1621,2/15/2021 15:00:00,Carroll,240,20483,269,8853
1622,2/15/2021 15:00:00,Cecil,253,10581,77,3228
1623,2/15/2021 15:00:00,Charles,226,13513,56,3911
1624,2/15/2021 15:00:00,Dorchester,7,3878,5,1592
1625,2/15/2021 15:00:00,Frederick,398,31533,797,12807
1626,2/15/2021 15:00:00,Garrett,5,4386,1,1832
1627,2/15/2021 15:00:00,Harford,399,29843,717,12899
1628,2/15/2021 15:00:00,Howard,927,45320,1034,16171
1629,2/15/2021 15:00:00,Kent,84,4009,194,978
1630,2/15/2021 15:00:00,Montgomery,2085,115167,1860,39324
1631,2/15/2021 15:00:00,Prince George's,1467,53680,508,16453
1632,2/15/2021 15:00:00,Queen Anne's,67,6543,31,2707
1633,2/15/2021 15:00:00,Somerset,2,2564,17,820
1634,2/15/2021 15:00:00,St. Mary's,221,14424,8,7336
1635,2/15/2021 15:00:00,Talbot,33,6367,80,2246
1636,2/15/2021 15:00:00,Unknown,416,34530,466,13552
1637,2/15/2021 15:00:00,Washington,246,17904,382,6249
1638,2/15/2021 15:00:00,Wicomico,36,14005,426,5628
1639,2/15/2021 15:00:00,Worcester,51,9353,82,3135
1640,2/16/2021 15:00:00,Allegany,121,9203,291,3285
1641,2/16/2021 15:00:00,Anne Arundel,2203,64235,1280,27543
1642,2/16/2021 15:00:00,Baltimore,1607,110840,4299,52352
1643,2/16/2021 15:00:00,Baltimore City,1330,59151,1898,27959
1644,2/16/2021 15:00:00,Calvert,113,12041,380,4752
1645,2/16/2021 15:00:00,Caroline,10,4132,37,1666
1646,2/16/2021 15:00:00,Carroll,497,20980,457,9310
1647,2/16/2021 15:00:00,Cecil,247,10828,495,3723
1648,2/16/2021 15:00:00,Charles,201,13714,152,4063
1649,2/16/2021 15:00:00,Dorchester,51,3929,264,1856
1650,2/16/2021 15:00:00,Frederick,652,32185,909,13716
1651,2/16/2021 15:00:00,Garrett,41,4427,81,1913
1652,2/16/2021 15:00:00,Harford,372,30215,1042,13941
1653,2/16/2021 15:00:00,Howard,1045,46365,1106,17277
1654,2/16/2021 15:00:00,Kent,27,4036,50,1028
1655,2/16/2021 15:00:00,Montgomery,3728,118895,2630,41954
1656,2/16/2021 15:00:00,Prince George's,2339,56019,1453,17906
1657,2/16/2021 15:00:00,Queen Anne's,104,6647,116,2823
1658,2/16/2021 15:00:00,Somerset,39,2603,33,853
1659,2/16/2021 15:00:00,St. Mary's,35,14459,588,7924
1660,2/16/2021 15:00:00,Talbot,82,6449,138,2384
1661,2/16/2021 15:00:00,Unknown,643,35173,624,14176
1662,2/16/2021 15:00:00,Washington,393,18297,841,7090
1663,2/16/2021 15:00:00,Wicomico,269,14274,571,6199
1664,2/16/2021 15:00:00,Worcester,282,9635,593,3728
1665,2/17/2021 15:00:00,Allegany,61,9264,914,4199
1666,2/17/2021 15:00:00,Anne Arundel,3344,67579,2060,29603
1667,2/17/2021 15:00:00,Baltimore,1633,112473,4203,56555
1668,2/17/2021 15:00:00,Baltimore City,1165,60316,1884,29843
1669,2/17/2021 15:00:00,Calvert,305,12346,403,5155
1670,2/17/2021 15:00:00,Caroline,158,4290,69,1735
1671,2/17/2021 15:00:00,Carroll,1050,22030,995,10305
1672,2/17/2021 15:00:00,Cecil,193,11021,405,4128
1673,2/17/2021 15:00:00,Charles,224,13938,1267,5330
1674,2/17/2021 15:00:00,Dorchester,231,4160,56,1912
1675,2/17/2021 15:00:00,Frederick,716,32901,1786,15502
1676,2/17/2021 15:00:00,Garrett,262,4689,28,1941
1677,2/17/2021 15:00:00,Harford,774,30989,1561,15502
1678,2/17/2021 15:00:00,Howard,1946,48311,802,18079
1679,2/17/2021 15:00:00,Kent,201,4237,89,1117
1680,2/17/2021 15:00:00,Montgomery,4303,123198,3650,45604
1681,2/17/2021 15:00:00,Prince George's,1946,57965,2001,19907
1682,2/17/2021 15:00:00,Queen Anne's,205,6852,98,2921
1683,2/17/2021 15:00:00,Somerset,18,2621,218,1071
1684,2/17/2021 15:00:00,St. Mary's,60,14519,653,8577
1685,2/17/2021 15:00:00,Talbot,322,6771,197,2581
1686,2/17/2021 15:00:00,Unknown,629,35802,636,14812
1687,2/17/2021 15:00:00,Washington,202,18499,875,7965
1688,2/17/2021 15:00:00,Wicomico,346,14620,472,6671
1689,2/17/2021 15:00:00,Worcester,179,9814,182,3910
1690,2/18/2021 15:00:00,Allegany,55,9319,85,4284
1691,2/18/2021 15:00:00,Anne Arundel,263,67842,255,29858
1692,2/18/2021 15:00:00,Baltimore,370,112843,626,57181
1693,2/18/2021 15:00:00,Baltimore City,190,60506,235,30078
1694,2/18/2021 15:00:00,Calvert,24,12370,154,5309
1695,2/18/2021 15:00:00,Caroline,14,4304,49,1784
1696,2/18/2021 15:00:00,Carroll,50,22080,52,10357
1697,2/18/2021 15:00:00,Cecil,9,11030,13,4141
1698,2/18/2021 15:00:00,Charles,101,14039,122,5452
1699,2/18/2021 15:00:00,Dorchester,24,4184,134,2046
1700,2/18/2021 15:00:00,Frederick,175,33076,122,15624
1701,2/18/2021 15:00:00,Garrett,25,4714,17,1958
1702,2/18/2021 15:00:00,Harford,65,31054,161,15663
1703,2/18/2021 15:00:00,Howard,199,48510,114,18193
1704,2/18/2021 15:00:00,Kent,2,4239,4,1121
1705,2/18/2021 15:00:00,Montgomery,688,123886,555,46159
1706,2/18/2021 15:00:00,Prince George's,346,58311,186,20093
1707,2/18/2021 15:00:00,Queen Anne's,42,6894,9,2930
1708,2/18/2021 15:00:00,Somerset,92,2713,52,1123
1709,2/18/2021 15:00:00,St. Mary's,11,14530,31,8608
1710,2/18/2021 15:00:00,Talbot,53,6824,104,2685
1711,2/18/2021 15:00:00,Unknown,255,36057,152,14964
1712,2/18/2021 15:00:00,Washington,24,18523,4,7969
1713,2/18/2021 15:00:00,Wicomico,138,14758,457,7128
1714,2/18/2021 15:00:00,Worcester,98,9912,439,4349
1715,2/19/2021 15:00:00,Allegany,61,9380,1000,5284
1716,2/19/2021 15:00:00,Anne Arundel,1567,69409,942,30800
1717,2/19/2021 15:00:00,Baltimore,1226,114069,2363,59544
1718,2/19/2021 15:00:00,Baltimore City,877,61383,1345,31423
1719,2/19/2021 15:00:00,Calvert,53,12423,324,5633
1720,2/19/2021 15:00:00,Caroline,44,4348,515,2299
1721,2/19/2021 15:00:00,Carroll,211,22291,230,10587
1722,2/19/2021 15:00:00,Cecil,74,11104,529,4670
1723,2/19/2021 15:00:00,Charles,169,14208,206,5658
1724,2/19/2021 15:00:00,Dorchester,43,4227,203,2249
1725,2/19/2021 15:00:00,Frederick,215,33291,602,16226
1726,2/19/2021 15:00:00,Garrett,13,4727,61,2019
1727,2/19/2021 15:00:00,Harford,601,31655,1135,16798
1728,2/19/2021 15:00:00,Howard,632,49142,625,18818
1729,2/19/2021 15:00:00,Kent,5,4244,42,1163
1730,2/19/2021 15:00:00,Montgomery,2971,126857,3460,49619
1731,2/19/2021 15:00:00,Prince George's,725,59036,1717,21810
1732,2/19/2021 15:00:00,Queen Anne's,56,6950,87,3017
1733,2/19/2021 15:00:00,Somerset,40,2753,214,1337
1734,2/19/2021 15:00:00,St. Mary's,6,14536,32,8640
1735,2/19/2021 15:00:00,Talbot,89,6913,642,3327
1736,2/19/2021 15:00:00,Unknown,480,36537,688,15652
1737,2/19/2021 15:00:00,Washington,36,18559,895,8864
1738,2/19/2021 15:00:00,Wicomico,319,15077,687,7815
1739,2/19/2021 15:00:00,Worcester,194,10106,205,4554
1740,2/20/2021 15:00:00,Allegany,16,9396,3,5287
1741,2/20/2021 15:00:00,Anne Arundel,805,70214,1920,32720
1742,2/20/2021 15:00:00,Baltimore,1303,115372,3346,62890
1743,2/20/2021 15:00:00,Baltimore City,917,62300,1187,32610
1744,2/20/2021 15:00:00,Calvert,603,13026,92,5725
1745,2/20/2021 15:00:00,Caroline,19,4367,31,2330
1746,2/20/2021 15:00:00,Carroll,147,22438,764,11351
1747,2/20/2021 15:00:00,Cecil,217,11321,260,4930
1748,2/20/2021 15:00:00,Charles,83,14291,916,6574
1749,2/20/2021 15:00:00,Dorchester,10,4237,6,2255
1750,2/20/2021 15:00:00,Frederick,201,33492,1086,17312
1751,2/20/2021 15:00:00,Garrett,4,4731,0,2019
1752,2/20/2021 15:00:00,Harford,230,31885,531,17329
1753,2/20/2021 15:00:00,Howard,670,49812,2980,21798
1754,2/20/2021 15:00:00,Kent,2,4246,20,1183
1755,2/20/2021 15:00:00,Montgomery,2565,129422,2552,52171
1756,2/20/2021 15:00:00,Prince George's,1235,60271,1564,23374
1757,2/20/2021 15:00:00,Queen Anne's,45,6995,71,3088
1758,2/20/2021 15:00:00,Somerset,35,2788,144,1481
1759,2/20/2021 15:00:00,St. Mary's,27,14563,1164,9804
1760,2/20/2021 15:00:00,Talbot,22,6935,20,3347
1761,2/20/2021 15:00:00,Unknown,405,36942,421,16073
1762,2/20/2021 15:00:00,Washington,38,18597,72,8936
1763,2/20/2021 15:00:00,Wicomico,364,15441,226,8041
1764,2/20/2021 15:00:00,Worcester,59,10165,251,4805
1765,2/21/2021 15:00:00,Allegany,31,9427,2,5289
1766,2/21/2021 15:00:00,Anne Arundel,750,70964,1019,33739
1767,2/21/2021 15:00:00,Baltimore,537,115909,644,63534
1768,2/21/2021 15:00:00,Baltimore City,200,62500,257,32867
1769,2/21/2021 15:00:00,Calvert,21,13047,15,5740
1770,2/21/2021 15:00:00,Caroline,5,4372,1,2331
1771,2/21/2021 15:00:00,Carroll,98,22536,91,11442
1772,2/21/2021 15:00:00,Cecil,10,11331,347,5277
1773,2/21/2021 15:00:00,Charles,71,14362,33,6607
1774,2/21/2021 15:00:00,Dorchester,6,4243,0,2255
1775,2/21/2021 15:00:00,Frederick,163,33655,1376,18688
1776,2/21/2021 15:00:00,Garrett,2,4733,0,2019
1777,2/21/2021 15:00:00,Harford,85,31970,146,17475
1778,2/21/2021 15:00:00,Howard,455,50267,325,22123
1779,2/21/2021 15:00:00,Kent,1,4247,24,1207
1780,2/21/2021 15:00:00,Montgomery,2560,131982,1998,54169
1781,2/21/2021 15:00:00,Prince George's,748,61019,647,24021
1782,2/21/2021 15:00:00,Queen Anne's,35,7030,19,3107
1783,2/21/2021 15:00:00,Somerset,1,2789,0,1481
1784,2/21/2021 15:00:00,St. Mary's,9,14572,2,9806
1785,2/21/2021 15:00:00,Talbot,17,6952,7,3354
1786,2/21/2021 15:00:00,Unknown,160,37102,167,16240
1787,2/21/2021 15:00:00,Washington,21,18618,50,8986
1788,2/21/2021 15:00:00,Wicomico,23,15464,1,8042
1789,2/21/2021 15:00:00,Worcester,15,10180,3,4808
1790,2/22/2021 15:00:00,Allegany,173,9600,656,5945
1791,2/22/2021 15:00:00,Anne Arundel,706,71670,1489,35228
1792,2/22/2021 15:00:00,Baltimore,941,116850,2804,66338
1793,2/22/2021 15:00:00,Baltimore City,444,62944,1206,34073
1794,2/22/2021 15:00:00,Calvert,57,13104,50,5790
1795,2/22/2021 15:00:00,Caroline,7,4379,31,2362
1796,2/22/2021 15:00:00,Carroll,327,22863,282,11724
1797,2/22/2021 15:00:00,Cecil,127,11458,45,5322
1798,2/22/2021 15:00:00,Charles,143,14505,162,6769
1799,2/22/2021 15:00:00,Dorchester,15,4258,21,2276
1800,2/22/2021 15:00:00,Frederick,342,33997,331,19019
1801,2/22/2021 15:00:00,Garrett,5,4738,10,2029
1802,2/22/2021 15:00:00,Harford,192,32162,854,18329
1803,2/22/2021 15:00:00,Howard,486,50753,478,22601
1804,2/22/2021 15:00:00,Kent,38,4285,79,1286
1805,2/22/2021 15:00:00,Montgomery,1936,133918,2726,56895
1806,2/22/2021 15:00:00,Prince George's,814,61833,1393,25414
1807,2/22/2021 15:00:00,Queen Anne's,43,7073,577,3684
1808,2/22/2021 15:00:00,Somerset,136,2925,25,1506
1809,2/22/2021 15:00:00,St. Mary's,664,15236,67,9873
1810,2/22/2021 15:00:00,Talbot,33,6985,160,3514
1811,2/22/2021 15:00:00,Unknown,277,37379,410,16650
1812,2/22/2021 15:00:00,Washington,37,18655,491,9477
1813,2/22/2021 15:00:00,Wicomico,64,15528,349,8391
1814,2/22/2021 15:00:00,Worcester,49,10229,74,4882
1815,2/23/2021 15:00:00,Allegany,335,9935,47,5992
1816,2/23/2021 15:00:00,Anne Arundel,1453,73123,1702,36930
1817,2/23/2021 15:00:00,Baltimore,3176,120026,1807,68145
1818,2/23/2021 15:00:00,Baltimore City,1468,64412,1072,35145
1819,2/23/2021 15:00:00,Calvert,314,13418,182,5972
1820,2/23/2021 15:00:00,Caroline,4,4383,59,2421
1821,2/23/2021 15:00:00,Carroll,856,23719,181,11905
1822,2/23/2021 15:00:00,Cecil,61,11519,842,6164
1823,2/23/2021 15:00:00,Charles,809,15314,127,6896
1824,2/23/2021 15:00:00,Dorchester,10,4268,78,2354
1825,2/23/2021 15:00:00,Frederick,495,34492,677,19696
1826,2/23/2021 15:00:00,Garrett,17,4755,18,2047
1827,2/23/2021 15:00:00,Harford,462,32624,615,18944
1828,2/23/2021 15:00:00,Howard,1111,51864,569,23170
1829,2/23/2021 15:00:00,Kent,11,4296,224,1510
1830,2/23/2021 15:00:00,Montgomery,2601,136519,2745,59640
1831,2/23/2021 15:00:00,Prince George's,1474,63307,1557,26971
1832,2/23/2021 15:00:00,Queen Anne's,74,7147,154,3838
1833,2/23/2021 15:00:00,Somerset,5,2930,18,1524
1834,2/23/2021 15:00:00,St. Mary's,40,15276,1078,10951
1835,2/23/2021 15:00:00,Talbot,36,7021,85,3599
1836,2/23/2021 15:00:00,Unknown,409,37788,382,17032
1837,2/23/2021 15:00:00,Washington,138,18793,71,9548
1838,2/23/2021 15:00:00,Wicomico,14,15542,454,8845
1839,2/23/2021 15:00:00,Worcester,27,10256,428,5310
1840,2/24/2021 15:00:00,Allegany,85,10020,390,6382
1841,2/24/2021 15:00:00,Anne Arundel,1411,74534,1735,38665
1842,2/24/2021 15:00:00,Baltimore,3149,123175,2095,70240
