OBJECTID,VACCINATION_DATE,Gender,FirstDoseDaily,FirstDoseCumulative,SecondDoseDaily,SecondDoseCumulative,SingleDoseDaily,SingleDoseCumulative
1248,10/16/2021 15:00:00,Male,1104,1753458,1140.000000000000000,1589067,83.000000000000000,153850
1249,10/17/2021 15:00:00,Male,708,1754166,720.000000000000000,1589787,26.000000000000000,153876
1250,10/18/2021 15:00:00,Male,1908,1756074,1603.000000000000000,1591390,156.000000000000000,154032
1251,10/19/2021 15:00:00,Male,1610,1757684,1361.000000000000000,1592751,131.000000000000000,154163
1252,10/20/2021 15:00:00,Male,1516,1759200,1496.000000000000000,1594247,153.000000000000000,154316
1253,10/21/2021 15:00:00,Male,1638,1760838,1465.000000000000000,1595712,192.000000000000000,154508
1254,10/22/2021 15:00:00,Male,2075,1762913,1616.000000000000000,1597328,183.000000000000000,154691
1255,10/23/2021 15:00:00,Male,1332,1764245,934.000000000000000,1598262,80.000000000000000,154771
1256,10/24/2021 15:00:00,Male,894,1765139,622.000000000000000,1598884,44.000000000000000,154815
1257,10/25/2021 15:00:00,Male,2221,1767360,1444.000000000000000,1600328,206.000000000000000,155021
1258,10/26/2021 15:00:00,Male,2181,1769541,1448.000000000000000,1601776,192.000000000000000,155213
1259,10/27/2021 15:00:00,Male,2178,1771719,1436.000000000000000,1603212,263.000000000000000,155476
1260,10/28/2021 15:00:00,Male,2103,1773822,1463.000000000000000,1604675,208.000000000000000,155684
1261,10/29/2021 15:00:00,Male,2232,1776054,1583.000000000000000,1606258,247.000000000000000,155931
1262,10/30/2021 15:00:00,Male,1245,1777299,846.000000000000000,1607104,90.000000000000000,156021
1263,10/31/2021 15:00:00,Male,847,1778146,608.000000000000000,1607712,49.000000000000000,156070
1264,12/2/2021 15:00:00,Unknown,40,23584,15.000000000000000,18819,2.000000000000000,1921
1265,12/3/2021 15:00:00,Unknown,74,23658,16.000000000000000,18835,3.000000000000000,1924
1266,12/4/2021 15:00:00,Unknown,113,23771,15.000000000000000,18850,4.000000000000000,1928
1267,12/5/2021 15:00:00,Unknown,59,23830,7.000000000000000,18857,,1928
1268,12/6/2021 15:00:00,Unknown,20,23850,7.000000000000000,18864,3.000000000000000,1931
1269,12/7/2021 15:00:00,Unknown,23,23873,12.000000000000000,18876,4.000000000000000,1935
1270,12/8/2021 15:00:00,Unknown,85,23958,12.000000000000000,18888,4.000000000000000,1939
1271,12/9/2021 15:00:00,Unknown,31,23989,5.000000000000000,18893,1.000000000000000,1940
1272,12/10/2021 15:00:00,Unknown,28,24017,10.000000000000000,18903,4.000000000000000,1944
1273,12/11/2021 15:00:00,Unknown,65,24082,13.000000000000000,18916,1.000000000000000,1945
1274,12/12/2021 15:00:00,Unknown,50,24132,13.000000000000000,18929,2.000000000000000,1947
1275,12/13/2021 15:00:00,Unknown,30,24162,5.000000000000000,18934,6.000000000000000,1953
1276,12/14/2021 15:00:00,Unknown,42,24204,3.000000000000000,18937,18.000000000000000,1971
1277,12/15/2021 15:00:00,Unknown,59,24263,3.000000000000000,18940,3.000000000000000,1974
1278,12/16/2021 15:00:00,Unknown,31,24294,8.000000000000000,18948,1.000000000000000,1975
1279,12/17/2021 15:00:00,Unknown,80,24374,15.000000000000000,18963,3.000000000000000,1978
1280,12/18/2021 15:00:00,Unknown,52,24426,5.000000000000000,18968,,1978
1281,12/19/2021 15:00:00,Unknown,19,24445,6.000000000000000,18974,,1978
1282,12/20/2021 15:00:00,Unknown,32,24477,9.000000000000000,18983,3.000000000000000,1981
1283,12/21/2021 15:00:00,Unknown,34,24511,6.000000000000000,18989,2.000000000000000,1983
1284,12/22/2021 15:00:00,Unknown,16,24527,3.000000000000000,18992,1.000000000000000,1984
1285,12/23/2021 15:00:00,Unknown,24,24551,5.000000000000000,18997,,1984
1286,12/24/2021 15:00:00,Unknown,7,24558,4.000000000000000,19001,,1984
1287,12/26/2021 15:00:00,Unknown,13,24571,7.000000000000000,19008,1.000000000000000,1985
1288,12/27/2021 15:00:00,Unknown,19,24590,7.000000000000000,19015,1.000000000000000,1986
1289,12/28/2021 15:00:00,Unknown,24,24614,4.000000000000000,19019,2.000000000000000,1988
1290,12/29/2021 15:00:00,Unknown,25,24639,4.000000000000000,19023,2.000000000000000,1990
1291,12/30/2021 15:00:00,Unknown,14,24653,12.000000000000000,19035,1.000000000000000,1991
1292,12/31/2021 15:00:00,Unknown,10,24663,2.000000000000000,19037,,1991
1293,1/3/2022 15:00:00,Unknown,5,24668,5.000000000000000,19042,,1991
1294,1/4/2022 15:00:00,Unknown,11,24679,3.000000000000000,19045,1.000000000000000,1992
1295,1/5/2022 15:00:00,Unknown,15,24694,10.000000000000000,19055,1.000000000000000,1993
1296,1/6/2022 15:00:00,Unknown,20,24714,8.000000000000000,19063,3.000000000000000,1996
1297,1/7/2022 15:00:00,Unknown,11,24725,9.000000000000000,19072,,1996
1298,1/8/2022 15:00:00,Unknown,10,24735,1.000000000000000,19073,1.000000000000000,1997
1299,1/9/2022 15:00:00,Unknown,,24735,1.000000000000000,19074,,1997
1300,11/1/2021 15:00:00,Male,2101,1780247,1486.000000000000000,1609198,200.000000000000000,156270
1301,11/2/2021 15:00:00,Male,2044,1782291,1379.000000000000000,1610577,261.000000000000000,156531
1302,11/3/2021 15:00:00,Male,2137,1784428,1441.000000000000000,1612018,295.000000000000000,156826
1303,11/4/2021 15:00:00,Male,2976,1787404,1512.000000000000000,1613530,225.000000000000000,157051
1304,11/5/2021 15:00:00,Male,3814,1791218,1655.000000000000000,1615185,247.000000000000000,157298
1305,11/6/2021 15:00:00,Male,4797,1796015,899.000000000000000,1616084,114.000000000000000,157412
1306,11/7/2021 15:00:00,Male,3795,1799810,615.000000000000000,1616699,54.000000000000000,157466
1307,11/8/2021 15:00:00,Male,5597,1805407,1400.000000000000000,1618099,246.000000000000000,157712
1308,11/9/2021 15:00:00,Male,5733,1811140,1267.000000000000000,1619366,166.000000000000000,157878
1309,11/10/2021 15:00:00,Male,6153,1817293,1220.000000000000000,1620586,207.000000000000000,158085
1310,11/11/2021 15:00:00,Male,5568,1822861,1131.000000000000000,1621717,169.000000000000000,158254
1311,11/12/2021 15:00:00,Male,5691,1828552,1420.000000000000000,1623137,190.000000000000000,158444
1312,11/13/2021 15:00:00,Male,4781,1833333,775.000000000000000,1623912,91.000000000000000,158535
1313,11/14/2021 15:00:00,Male,1852,1835185,521.000000000000000,1624433,39.000000000000000,158574
1314,11/15/2021 15:00:00,Male,4185,1839370,1248.000000000000000,1625681,118.000000000000000,158692
1315,11/16/2021 15:00:00,Male,4427,1843797,1224.000000000000000,1626905,160.000000000000000,158852
1316,11/17/2021 15:00:00,Male,4486,1848283,1288.000000000000000,1628193,199.000000000000000,159051
1317,11/18/2021 15:00:00,Male,4391,1852674,1217.000000000000000,1629410,183.000000000000000,159234
1318,11/19/2021 15:00:00,Male,4568,1857242,1399.000000000000000,1630809,201.000000000000000,159435
1319,11/20/2021 15:00:00,Male,5147,1862389,711.000000000000000,1631520,109.000000000000000,159544
1320,11/21/2021 15:00:00,Male,1994,1864383,494.000000000000000,1632014,43.000000000000000,159587
1321,11/22/2021 15:00:00,Male,4808,1869191,1264.000000000000000,1633278,180.000000000000000,159767
1322,11/23/2021 15:00:00,Male,4460,1873651,1266.000000000000000,1634544,150.000000000000000,159917
1323,11/24/2021 15:00:00,Male,3987,1877638,1222.000000000000000,1635766,126.000000000000000,160043
1324,11/25/2021 15:00:00,Male,119,1877757,31.000000000000000,1635797,4.000000000000000,160047
1325,11/26/2021 15:00:00,Male,2562,1880319,1833.000000000000000,1637630,83.000000000000000,160130
1326,11/27/2021 15:00:00,Male,1809,1882128,2662.000000000000000,1640292,81.000000000000000,160211
1327,11/28/2021 15:00:00,Male,1120,1883248,3194.000000000000000,1643486,41.000000000000000,160252
1328,11/29/2021 15:00:00,Male,2812,1886060,4445.000000000000000,1647931,117.000000000000000,160369
1329,11/30/2021 15:00:00,Male,2979,1889039,4627.000000000000000,1652558,137.000000000000000,160506
1330,12/1/2021 15:00:00,Male,3485,1892524,4658.000000000000000,1657216,192.000000000000000,160698
1331,12/2/2021 15:00:00,Male,3066,1895590,4205.000000000000000,1661421,139.000000000000000,160837
1332,12/3/2021 15:00:00,Male,3559,1899149,4558.000000000000000,1665979,130.000000000000000,160967
1333,12/4/2021 15:00:00,Male,2427,1901576,4576.000000000000000,1670555,81.000000000000000,161048
1334,12/5/2021 15:00:00,Male,1428,1903004,1397.000000000000000,1671952,34.000000000000000,161082
1335,12/6/2021 15:00:00,Male,3198,1906202,3383.000000000000000,1675335,153.000000000000000,161235
1336,12/7/2021 15:00:00,Male,2966,1909168,3273.000000000000000,1678608,130.000000000000000,161365
1337,12/8/2021 15:00:00,Male,3063,1912231,3343.000000000000000,1681951,194.000000000000000,161559
1338,12/9/2021 15:00:00,Male,2917,1915148,3272.000000000000000,1685223,118.000000000000000,161677
1339,12/10/2021 15:00:00,Male,3139,1918287,3393.000000000000000,1688616,131.000000000000000,161808
1340,12/11/2021 15:00:00,Male,1972,1920259,3598.000000000000000,1692214,58.000000000000000,161866
1341,12/12/2021 15:00:00,Male,1933,1922192,1342.000000000000000,1693556,41.000000000000000,161907
1342,12/13/2021 15:00:00,Male,2691,1924883,2747.000000000000000,1696303,141.000000000000000,162048
1343,12/14/2021 15:00:00,Male,2859,1927742,2732.000000000000000,1699035,113.000000000000000,162161
1344,12/15/2021 15:00:00,Male,3137,1930879,2418.000000000000000,1701453,135.000000000000000,162296
1345,12/16/2021 15:00:00,Male,3584,1934463,1269.000000000000000,1702722,142.000000000000000,162438
1346,12/17/2021 15:00:00,Male,3407,1937870,1831.000000000000000,1704553,104.000000000000000,162542
1347,12/18/2021 15:00:00,Male,2655,1940525,1502.000000000000000,1706055,38.000000000000000,162580
1348,12/19/2021 15:00:00,Male,1616,1942141,597.000000000000000,1706652,19.000000000000000,162599
1349,12/20/2021 15:00:00,Male,3748,1945889,1825.000000000000000,1708477,80.000000000000000,162679
1350,12/21/2021 15:00:00,Male,3979,1949868,1854.000000000000000,1710331,103.000000000000000,162782
1351,12/22/2021 15:00:00,Male,4084,1953952,1809.000000000000000,1712140,103.000000000000000,162885
1352,12/23/2021 15:00:00,Male,3749,1957701,1505.000000000000000,1713645,109.000000000000000,162994
1353,12/24/2021 15:00:00,Male,813,1958514,513.000000000000000,1714158,21.000000000000000,163015
1354,12/25/2021 15:00:00,Male,30,1958544,15.000000000000000,1714173,,163015
1355,12/26/2021 15:00:00,Male,995,1959539,725.000000000000000,1714898,22.000000000000000,163037
1356,12/27/2021 15:00:00,Male,3204,1962743,1878.000000000000000,1716776,80.000000000000000,163117
1357,12/28/2021 15:00:00,Male,3610,1966353,1754.000000000000000,1718530,99.000000000000000,163216
1358,12/29/2021 15:00:00,Male,3737,1970090,1889.000000000000000,1720419,97.000000000000000,163313
1359,12/30/2021 15:00:00,Male,3375,1973465,1680.000000000000000,1722099,90.000000000000000,163403
1360,12/31/2021 15:00:00,Male,1194,1974659,697.000000000000000,1722796,59.000000000000000,163462
1361,1/1/2022 15:00:00,Male,313,1974972,152.000000000000000,1722948,17.000000000000000,163479
1362,1/2/2022 15:00:00,Male,922,1975894,680.000000000000000,1723628,21.000000000000000,163500
1363,1/3/2022 15:00:00,Male,1648,1977542,970.000000000000000,1724598,51.000000000000000,163551
1364,1/4/2022 15:00:00,Male,2722,1980264,1590.000000000000000,1726188,87.000000000000000,163638
1365,1/5/2022 15:00:00,Male,3155,1983419,2161.000000000000000,1728349,100.000000000000000,163738
1366,1/6/2022 15:00:00,Male,2983,1986402,2061.000000000000000,1730410,89.000000000000000,163827
1367,1/7/2022 15:00:00,Male,2493,1988895,1572.000000000000000,1731982,91.000000000000000,163918
1368,1/8/2022 15:00:00,Male,1926,1990821,1624.000000000000000,1733606,43.000000000000000,163961
1369,1/9/2022 15:00:00,Male,528,1991349,540.000000000000000,1734146,12.000000000000000,163973
