OBJECTID,VACCINATION_DATE,AgeRange,FirstDailyDose,FirstDailyDoseCumulative,SecondDailyDose,SecondDailyDoseCumulative,SingleDailyDose,SingleDailyDoseCumulative,CombinedTotalDoses,CombinedTotalDosesCumulative,FullyVaccinated,FullyVaccinatedCumulative
1286,3/10/2021 15:00:00,age30to39,3007,135200,1683,85581,1044,5573,5734,226354,2727,91154
1287,3/10/2021 15:00:00,age40to49,3275,140097,1821,87175,1148,6051,6244,233323,2969,93226
1288,3/10/2021 15:00:00,age50to59,4477,162160,1999,96472,1452,7543,7928,266175,3451,104015
1289,3/10/2021 15:00:00,age60to69,8167,229934,3112,105773,2053,12767,13332,348474,5165,118540
1290,3/10/2021 15:00:00,age70to79,6403,248999,4149,125627,1099,8134,11651,382760,5248,133761
1291,3/10/2021 15:00:00,age80plus,2324,143078,2006,90943,252,2018,4582,236039,2258,92961
1292,3/11/2021 15:00:00,age10to19,440,7142,59,3334,36,381,535,10857,95,3715
1293,3/11/2021 15:00:00,age20to29,3076,90536,807,55962,264,4140,4147,150638,1071,60102
1294,3/11/2021 15:00:00,age30to39,4101,139301,1429,87010,388,5961,5918,232272,1817,92971
1295,3/11/2021 15:00:00,age40to49,4307,144404,1566,88741,454,6505,6327,239650,2020,95246
1296,3/11/2021 15:00:00,age50to59,5884,168044,1841,98313,611,8154,8336,274511,2452,106467
1297,3/11/2021 15:00:00,age60to69,9729,239663,3639,109412,1212,13979,14580,363054,4851,123391
1298,3/11/2021 15:00:00,age70to79,6601,255600,4587,130214,805,8939,11993,394753,5392,139153
1299,3/11/2021 15:00:00,age80plus,1984,145062,2388,93331,264,2282,4636,240675,2652,95613
1300,3/12/2021 15:00:00,age10to19,426,7568,84,3418,21,402,531,11388,105,3820
1301,3/12/2021 15:00:00,age20to29,3146,93682,1153,57115,196,4336,4495,155133,1349,61451
1302,3/12/2021 15:00:00,age30to39,4145,143446,1971,88981,319,6280,6435,238707,2290,95261
1303,3/12/2021 15:00:00,age40to49,4291,148695,2014,90755,318,6823,6623,246273,2332,97578
1304,3/12/2021 15:00:00,age50to59,6112,174156,2136,100449,519,8673,8767,283278,2655,109122
1305,3/12/2021 15:00:00,age60to69,9575,249238,4235,113647,813,14792,14623,377677,5048,128439
1306,3/12/2021 15:00:00,age70to79,7295,262895,4480,134694,526,9465,12301,407054,5006,144159
1307,3/12/2021 15:00:00,age80plus,2118,147180,1860,95191,200,2482,4178,244853,2060,97673
1308,3/13/2021 15:00:00,age10to19,438,8006,54,3472,15,417,507,11895,69,3889
1309,3/13/2021 15:00:00,age20to29,2278,95960,516,57631,101,4437,2895,158028,617,62068
1310,3/13/2021 15:00:00,age30to39,2907,146353,1016,89997,156,6436,4079,242786,1172,96433
1311,3/13/2021 15:00:00,age40to49,3168,151863,1141,91896,187,7010,4496,250769,1328,98906
1312,3/13/2021 15:00:00,age50to59,4138,178294,1271,101720,367,9040,5776,289054,1638,110760
1313,3/13/2021 15:00:00,age60to69,5759,254997,2472,116119,482,15274,8713,386390,2954,131393
1314,3/13/2021 15:00:00,age70to79,3136,266031,2516,137210,222,9687,5874,412928,2738,146897
1315,3/13/2021 15:00:00,age80plus,727,147907,1156,96347,58,2540,1941,246794,1214,98887
1316,3/14/2021 15:00:00,age10to19,375,8381,52,3524,22,439,449,12344,74,3963
1317,3/14/2021 15:00:00,age20to29,1880,97840,383,58014,104,4541,2367,160395,487,62555
1318,3/14/2021 15:00:00,age30to39,2483,148836,657,90654,120,6556,3260,246046,777,97210
1319,3/14/2021 15:00:00,age40to49,2924,154787,735,92631,136,7146,3795,254564,871,99777
1320,3/14/2021 15:00:00,age50to59,3460,181754,785,102505,216,9256,4461,293515,1001,111761
1321,3/14/2021 15:00:00,age60to69,4335,259332,1823,117942,256,15530,6414,392804,2079,133472
1322,3/14/2021 15:00:00,age70to79,1964,267995,1658,138868,108,9795,3730,416658,1766,148663
1323,3/14/2021 15:00:00,age80plus,410,148317,527,96874,28,2568,965,247759,555,99442
1324,3/15/2021 15:00:00,age10to19,523,8904,62,3586,5,444,590,12934,67,4030
1325,3/15/2021 15:00:00,age20to29,3105,100945,564,58578,44,4585,3713,164108,608,63163
1326,3/15/2021 15:00:00,age30to39,4113,152949,960,91614,71,6627,5144,251190,1031,98241
1327,3/15/2021 15:00:00,age40to49,4525,159312,1095,93726,79,7225,5699,260263,1174,100951
1328,3/15/2021 15:00:00,age50to59,5650,187404,1235,103740,111,9367,6996,300511,1346,113107
1329,3/15/2021 15:00:00,age60to69,7010,266342,2983,120925,147,15677,10140,402944,3130,136602
1330,3/15/2021 15:00:00,age70to79,3849,271844,3163,142031,84,9879,7096,423754,3247,151910
1331,3/15/2021 15:00:00,age80plus,1118,149435,1177,98051,47,2615,2342,250101,1224,100666
1332,3/16/2021 15:00:00,age10to19,568,9472,57,3643,2,446,627,13561,59,4089
1333,3/16/2021 15:00:00,age20to29,3251,104196,716,59294,33,4618,4000,168108,749,63912
1334,3/16/2021 15:00:00,age30to39,4330,157279,1218,92832,65,6692,5613,256803,1283,99524
1335,3/16/2021 15:00:00,age40to49,4637,163949,1273,94999,75,7300,5985,266248,1348,102299
1336,3/16/2021 15:00:00,age50to59,6191,193595,1635,105375,123,9490,7949,308460,1758,114865
1337,3/16/2021 15:00:00,age60to69,8338,274680,3027,123952,268,15945,11633,414577,3295,139897
1338,3/16/2021 15:00:00,age70to79,4719,276563,3843,145874,141,10020,8703,432457,3984,155894
1339,3/16/2021 15:00:00,age80plus,1507,150942,1676,99727,57,2672,3240,253341,1733,102399
1340,3/17/2021 15:00:00,age10to19,709,10181,102,3745,16,462,827,14388,118,4207
1341,3/17/2021 15:00:00,age20to29,3423,107619,985,60279,129,4747,4537,172645,1114,65026
1342,3/17/2021 15:00:00,age30to39,4601,161880,1494,94326,158,6850,6253,263056,1652,101176
1343,3/17/2021 15:00:00,age40to49,5064,169013,1648,96647,187,7487,6899,273147,1835,104134
1344,3/17/2021 15:00:00,age50to59,6820,200415,2005,107380,237,9727,9062,317522,2242,117107
1345,3/17/2021 15:00:00,age60to69,9550,284230,3331,127283,284,16229,13165,427742,3615,143512
1346,3/17/2021 15:00:00,age70to79,5777,282340,4599,150473,114,10134,10490,442947,4713,160607
1347,3/17/2021 15:00:00,age80plus,1719,152661,2705,102432,53,2725,4477,257818,2758,105157
1348,3/18/2021 15:00:00,age10to19,757,10938,89,3834,17,479,863,15251,106,4313
1349,3/18/2021 15:00:00,age20to29,4294,111913,771,61050,175,4922,5240,177885,946,65972
1350,3/18/2021 15:00:00,age30to39,5636,167516,1337,95663,165,7015,7138,270194,1502,102678
1351,3/18/2021 15:00:00,age40to49,6035,175048,1317,97964,198,7685,7550,280697,1515,105649
1352,3/18/2021 15:00:00,age50to59,7989,208404,1544,108924,268,9995,9801,327323,1812,118919
1353,3/18/2021 15:00:00,age60to69,10263,294493,3192,130475,295,16524,13750,441492,3487,146999
1354,3/18/2021 15:00:00,age70to79,5039,287379,3064,153537,159,10293,8262,451209,3223,163830
1355,3/18/2021 15:00:00,age80plus,1393,154054,1201,103633,72,2797,2666,260484,1273,106430
1356,3/19/2021 15:00:00,age10to19,713,11651,87,3921,11,490,811,16062,98,4411
1357,3/19/2021 15:00:00,age20to29,3779,115692,823,61873,62,4984,4664,182549,885,66857
1358,3/19/2021 15:00:00,age30to39,4979,172495,1349,97012,128,7143,6456,276650,1477,104155
1359,3/19/2021 15:00:00,age40to49,5440,180488,1402,99366,166,7851,7008,287705,1568,107217
1360,3/19/2021 15:00:00,age50to59,7511,215915,1591,110515,234,10229,9336,336659,1825,120744
1361,3/19/2021 15:00:00,age60to69,9577,304070,3586,134061,257,16781,13420,454912,3843,150842
1362,3/19/2021 15:00:00,age70to79,4722,292101,4585,158122,131,10424,9438,460647,4716,168546
1363,3/19/2021 15:00:00,age80plus,1506,155560,2083,105716,50,2847,3639,264123,2133,108563
1364,3/20/2021 15:00:00,age10to19,650,12301,78,3999,10,500,738,16800,88,4499
1365,3/20/2021 15:00:00,age20to29,2700,118392,730,62603,64,5048,3494,186043,794,67651
1366,3/20/2021 15:00:00,age30to39,3741,176236,1135,98147,98,7241,4974,281624,1233,105388
1367,3/20/2021 15:00:00,age40to49,4030,184518,1167,100533,108,7959,5305,293010,1275,108492
1368,3/20/2021 15:00:00,age50to59,5137,221052,1338,111853,241,10470,6716,343375,1579,122323
1369,3/20/2021 15:00:00,age60to69,5653,309723,2163,136224,311,17092,8127,463039,2474,153316
1370,3/20/2021 15:00:00,age70to79,1972,294073,2274,160396,233,10657,4479,465126,2507,171053
1371,3/20/2021 15:00:00,age80plus,564,156124,1056,106772,52,2899,1672,265795,1108,109671
1372,3/21/2021 15:00:00,age10to19,566,12867,62,4061,10,510,638,17438,72,4571
1373,3/21/2021 15:00:00,age20to29,2247,120639,515,63118,31,5079,2793,188836,546,68197
1374,3/21/2021 15:00:00,age30to39,3033,179269,847,98994,39,7280,3919,285543,886,106274
1375,3/21/2021 15:00:00,age40to49,3236,187754,846,101379,63,8022,4145,297155,909,109401
1376,3/21/2021 15:00:00,age50to59,4208,225260,994,112847,66,10536,5268,348643,1060,123383
1377,3/21/2021 15:00:00,age60to69,4250,313973,1763,137987,69,17161,6082,469121,1832,155148
1378,3/21/2021 15:00:00,age70to79,1180,295253,1888,162284,35,10692,3103,468229,1923,172976
1379,3/21/2021 15:00:00,age80plus,378,156502,823,107595,12,2911,1213,267008,835,110506
1380,3/22/2021 15:00:00,age10to19,770,13637,89,4150,11,521,870,18308,100,4671
1381,3/22/2021 15:00:00,age20to29,3487,124126,671,63789,71,5150,4229,193065,742,68939
1382,3/22/2021 15:00:00,age30to39,4781,184050,1111,100105,89,7369,5981,291524,1200,107474
1383,3/22/2021 15:00:00,age40to49,5030,192784,1261,102640,112,8134,6403,303558,1373,110774
1384,3/22/2021 15:00:00,age50to59,6800,232060,1481,114328,201,10737,8482,357125,1682,125065
1385,3/22/2021 15:00:00,age60to69,7698,321671,2581,140568,205,17366,10484,479605,2786,157934
1386,3/22/2021 15:00:00,age70to79,2781,298034,3040,165324,94,10786,5915,474144,3134,176110
1387,3/22/2021 15:00:00,age80plus,1220,157722,1281,108876,42,2953,2543,269551,1323,111829
1388,3/23/2021 15:00:00,age10to19,981,14618,103,4253,9,530,1093,19401,112,4783
1389,3/23/2021 15:00:00,age20to29,3867,127993,1174,64963,106,5256,5147,198212,1280,70219
1390,3/23/2021 15:00:00,age30to39,5265,189315,1798,101903,112,7481,7175,298699,1910,109384
1391,3/23/2021 15:00:00,age40to49,5651,198435,1893,104533,160,8294,7704,311262,2053,112827
1392,3/23/2021 15:00:00,age50to59,7389,239449,2157,116485,305,11042,9851,366976,2462,127527
1393,3/23/2021 15:00:00,age60to69,10668,332339,3832,144400,530,17896,15030,494635,4362,162296
1394,3/23/2021 15:00:00,age70to79,3116,301150,4385,169709,229,11015,7730,481874,4614,180724
1395,3/23/2021 15:00:00,age80plus,809,158531,2019,110895,87,3040,2915,272466,2106,113935
1396,3/24/2021 15:00:00,age10to19,1057,15675,128,4381,20,550,1205,20606,148,4931
1397,3/24/2021 15:00:00,age20to29,4346,132339,1349,66312,63,5319,5758,203970,1412,71631
1398,3/24/2021 15:00:00,age30to39,5729,195044,2170,104073,128,7609,8027,306726,2298,111682
1399,3/24/2021 15:00:00,age40to49,6118,204553,2330,106863,182,8476,8630,319892,2512,115339
1400,3/24/2021 15:00:00,age50to59,7777,247226,2841,119326,257,11299,10875,377851,3098,130625
1401,3/24/2021 15:00:00,age60to69,12196,344535,5110,149510,476,18372,17782,512417,5586,167882
1402,3/24/2021 15:00:00,age70to79,3011,304161,5087,174796,160,11175,8258,490132,5247,185971
1403,3/24/2021 15:00:00,age80plus,883,159414,2017,112912,85,3125,2985,275451,2102,116037
1404,3/25/2021 15:00:00,age10to19,1130,16805,116,4497,18,568,1264,21870,134,5065
1405,3/25/2021 15:00:00,age20to29,5017,137356,1303,67615,177,5496,6497,210467,1480,73111
1406,3/25/2021 15:00:00,age30to39,6175,201219,2020,106093,309,7918,8504,315230,2329,114011
1407,3/25/2021 15:00:00,age40to49,6624,211177,2014,108877,355,8831,8993,328885,2369,117708
1408,3/25/2021 15:00:00,age50to59,8654,255880,2618,121944,505,11804,11777,389628,3123,133748
1409,3/25/2021 15:00:00,age60to69,11342,355877,5349,154859,775,19147,17466,529883,6124,174006
1410,3/25/2021 15:00:00,age70to79,2575,306736,5284,180080,255,11430,8114,498246,5539,191510
1411,3/25/2021 15:00:00,age80plus,920,160334,2203,115115,120,3245,3243,278694,2323,118360
1412,3/26/2021 15:00:00,age10to19,962,17767,128,4625,31,599,1121,22991,159,5224
1413,3/26/2021 15:00:00,age20to29,4135,141491,1676,69291,195,5691,6006,216473,1871,74982
1414,3/26/2021 15:00:00,age30to39,5236,206455,2377,108470,349,8267,7962,323192,2726,116737
1415,3/26/2021 15:00:00,age40to49,5514,216691,2415,111292,443,9274,8372,337257,2858,120566
1416,3/26/2021 15:00:00,age50to59,7395,263275,3290,125234,556,12360,11241,400869,3846,137594
1417,3/26/2021 15:00:00,age60to69,10220,366097,6777,161636,686,19833,17683,547566,7463,181469
1418,3/26/2021 15:00:00,age70to79,2325,309061,6726,186806,162,11592,9213,507459,6888,198398
1419,3/26/2021 15:00:00,age80plus,774,161108,2853,117968,76,3321,3703,282397,2929,121289
1420,3/27/2021 15:00:00,age10to19,876,18643,162,4787,20,619,1058,24049,182,5406
1421,3/27/2021 15:00:00,age20to29,3516,145007,1131,70422,172,5863,4819,221292,1303,76285
1422,3/27/2021 15:00:00,age30to39,3894,210349,1518,109988,238,8505,5650,328842,1756,118493
1423,3/27/2021 15:00:00,age40to49,4101,220792,1537,112829,338,9612,5976,343233,1875,122441
1424,3/27/2021 15:00:00,age50to59,5497,268772,1999,127233,513,12873,8009,408878,2512,140106
1425,3/27/2021 15:00:00,age60to69,7480,373577,4407,166043,1250,21083,13137,560703,5657,187126
1426,3/27/2021 15:00:00,age70to79,1925,310986,4454,191260,177,11769,6556,514015,4631,203029
1427,3/27/2021 15:00:00,age80plus,510,161618,1596,119564,57,3378,2163,284560,1653,122942
1428,3/28/2021 15:00:00,age10to19,587,19230,97,4884,17,636,701,24750,114,5520
1429,3/28/2021 15:00:00,age20to29,2170,147177,776,71198,128,5991,3074,224366,904,77189
1430,3/28/2021 15:00:00,age30to39,2518,212867,1210,111198,171,8676,3899,332741,1381,119874
1431,3/28/2021 15:00:00,age40to49,2440,223232,1212,114041,217,9829,3869,347102,1429,123870
1432,3/28/2021 15:00:00,age50to59,3092,271864,1496,128729,294,13167,4882,413760,1790,141896
1433,3/28/2021 15:00:00,age60to69,5331,378908,3601,169644,744,21827,9676,570379,4345,191471
1434,3/28/2021 15:00:00,age70to79,647,311633,3433,194693,32,11801,4112,518127,3465,206494
1435,3/28/2021 15:00:00,age80plus,214,161832,699,120263,8,3386,921,285481,707,123649
1436,3/29/2021 15:00:00,age10to19,904,20134,257,5141,16,652,1177,25927,273,5793
1437,3/29/2021 15:00:00,age20to29,3408,150585,1728,72926,81,6072,5217,229583,1809,78998
1438,3/29/2021 15:00:00,age30to39,4457,217324,2575,113773,127,8803,7159,339900,2702,122576
1439,3/29/2021 15:00:00,age40to49,4544,227776,2948,116989,154,9983,7646,354748,3102,126972
1440,3/29/2021 15:00:00,age50to59,6573,278437,3703,132432,251,13418,10527,424287,3954,145850
1441,3/29/2021 15:00:00,age60to69,7907,386815,7289,176933,335,22162,15531,585910,7624,199095
1442,3/29/2021 15:00:00,age70to79,1427,313060,6124,200817,113,11914,7664,525791,6237,212731
1443,3/29/2021 15:00:00,age80plus,507,162339,1772,122035,56,3442,2335,287816,1828,125477
1444,3/30/2021 15:00:00,age10to19,1315,21449,235,5376,24,676,1574,27501,259,6052
1445,3/30/2021 15:00:00,age20to29,4520,155105,1814,74740,129,6201,6463,236046,1943,80941
1446,3/30/2021 15:00:00,age30to39,6125,223449,2836,116609,231,9034,9192,349092,3067,125643
1447,3/30/2021 15:00:00,age40to49,6641,234417,2985,119974,244,10227,9870,364618,3229,130201
1448,3/30/2021 15:00:00,age50to59,9260,287697,3742,136174,431,13849,13433,437720,4173,150023
1449,3/30/2021 15:00:00,age60to69,9746,396561,7477,184410,485,22647,17708,603618,7962,207057
1450,3/30/2021 15:00:00,age70to79,1767,314827,7197,208014,191,12105,9155,534946,7388,220119
1451,3/30/2021 15:00:00,age80plus,658,162997,2749,124784,112,3554,3519,291335,2861,128338
1452,3/31/2021 15:00:00,age10to19,1573,23022,276,5652,111,787,1960,29461,387,6439
1453,3/31/2021 15:00:00,age20to29,4903,160008,2303,77043,544,6745,7750,243796,2847,83788
1454,3/31/2021 15:00:00,age30to39,6350,229799,3432,120041,910,9944,10692,359784,4342,129985
1455,3/31/2021 15:00:00,age40to49,7077,241494,3640,123614,973,11200,11690,376308,4613,134814
1456,3/31/2021 15:00:00,age50to59,9153,296850,4666,140840,1442,15291,15261,452981,6108,156131
1457,3/31/2021 15:00:00,age60to69,9231,405792,9318,193728,1282,23929,19831,623449,10600,217657
1458,3/31/2021 15:00:00,age70to79,2024,316851,8229,216243,320,12425,10573,545519,8549,228668
1459,3/31/2021 15:00:00,age80plus,718,163715,2864,127648,154,3708,3736,295071,3018,131356
1460,4/1/2021 15:00:00,age10to19,1423,24445,392,6044,126,913,1941,31402,518,6957
1461,4/1/2021 15:00:00,age20to29,4733,164741,3000,80043,558,7303,8291,252087,3558,87346
1462,4/1/2021 15:00:00,age30to39,6273,236072,4335,124376,781,10725,11389,371173,5116,135101
1463,4/1/2021 15:00:00,age40to49,6760,248254,4361,127975,925,12125,12046,388354,5286,140100
1464,4/1/2021 15:00:00,age50to59,9173,306023,5737,146577,1425,16716,16335,469316,7162,163293
1465,4/1/2021 15:00:00,age60to69,9431,415223,10693,204421,1229,25158,21353,644802,11922,229579
1466,4/1/2021 15:00:00,age70to79,1759,318610,8294,224537,359,12784,10412,555931,8653,237321
1467,4/1/2021 15:00:00,age80plus,627,164342,2561,130209,169,3877,3357,298428,2730,134086
1468,4/2/2021 15:00:00,age10to19,1560,26005,358,6402,135,1048,2053,33455,493,7450
1469,4/2/2021 15:00:00,age20to29,4402,169143,2453,82496,709,8012,7564,259651,3162,90508
1470,4/2/2021 15:00:00,age30to39,5435,241507,3346,127722,967,11692,9748,380921,4313,139414
1471,4/2/2021 15:00:00,age40to49,5725,253979,3493,131468,1165,13290,10383,398737,4658,144758
1472,4/2/2021 15:00:00,age50to59,7839,313862,4702,151279,1651,18367,14192,483508,6353,169646
1473,4/2/2021 15:00:00,age60to69,7491,422714,9032,213453,1035,26193,17558,662360,10067,239646
1474,4/2/2021 15:00:00,age70to79,1781,320391,7080,231617,273,13057,9134,565065,7353,244674
1475,4/2/2021 15:00:00,age80plus,589,164931,2155,132364,143,4020,2887,301315,2298,136384
1476,4/3/2021 15:00:00,age10to19,1264,27269,316,6718,112,1160,1692,35147,428,7878
1477,4/3/2021 15:00:00,age20to29,3450,172593,1737,84233,529,8541,5716,265367,2266,92774
1478,4/3/2021 15:00:00,age30to39,3951,245458,2264,129986,750,12442,6965,387886,3014,142428
1479,4/3/2021 15:00:00,age40to49,3781,257760,2275,133743,881,14171,6937,405674,3156,147914
1480,4/3/2021 15:00:00,age50to59,4831,318693,2817,154096,1243,19610,8891,492399,4060,173706
1481,4/3/2021 15:00:00,age60to69,3022,425736,4629,218082,651,26844,8302,670662,5280,244926
1482,4/3/2021 15:00:00,age70to79,1054,321445,3679,235296,196,13253,4929,569994,3875,248549
1483,4/3/2021 15:00:00,age80plus,196,165127,846,133210,61,4081,1103,302418,907,137291
1484,4/4/2021 15:00:00,age10to19,469,27738,203,6921,35,1195,707,35854,238,8116
1485,4/4/2021 15:00:00,age20to29,1286,173879,893,85126,148,8689,2327,267694,1041,93815
1486,4/4/2021 15:00:00,age30to39,1568,247026,1390,131376,174,12616,3132,391018,1564,143992
1487,4/4/2021 15:00:00,age40to49,1598,259358,1575,135318,179,14350,3352,409026,1754,149668
1488,4/4/2021 15:00:00,age50to59,1897,320590,1898,155994,216,19826,4011,496410,2114,175820
1489,4/4/2021 15:00:00,age60to69,1142,426878,2467,220549,138,26982,3747,674409,2605,247531
1490,4/4/2021 15:00:00,age70to79,231,321676,1374,236670,48,13301,1653,571647,1422,249971
1491,4/4/2021 15:00:00,age80plus,65,165192,316,133526,15,4096,396,302814,331,137622
1492,4/5/2021 15:00:00,age10to19,1702,29440,396,7317,166,1361,2264,38118,562,8678
1493,4/5/2021 15:00:00,age20to29,4107,177986,2182,87308,759,9448,7048,274742,2941,96756
1494,4/5/2021 15:00:00,age30to39,4975,252001,3172,134548,1014,13630,9161,400179,4186,148178
1495,4/5/2021 15:00:00,age40to49,5526,264884,3623,138941,1217,15567,10366,419392,4840,154508
1496,4/5/2021 15:00:00,age50to59,6555,327145,4902,160896,1730,21556,13187,509597,6632,182452
1497,4/5/2021 15:00:00,age60to69,3697,430575,7851,228400,1190,28172,12738,687147,9041,256572
1498,4/5/2021 15:00:00,age70to79,977,322653,5342,242012,377,13678,6696,578343,5719,255690
1499,4/5/2021 15:00:00,age80plus,374,165566,1497,135023,177,4273,2048,304862,1674,139296
1500,4/6/2021 15:00:00,age10to19,2427,31867,398,7715,304,1665,3129,41247,702,9380
1501,4/6/2021 15:00:00,age20to29,6173,184159,2647,89955,1293,10741,10113,284855,3940,100696
1502,4/6/2021 15:00:00,age30to39,7134,259135,3582,138130,1846,15476,12562,412741,5428,153606
1503,4/6/2021 15:00:00,age40to49,7153,272037,4085,143026,2027,17594,13265,432657,6112,160620
1504,4/6/2021 15:00:00,age50to59,9538,336683,5525,166421,2610,24166,17673,527270,8135,190587
1505,4/6/2021 15:00:00,age60to69,5493,436068,7622,236022,1577,29749,14692,701839,9199,265771
1506,4/6/2021 15:00:00,age70to79,1416,324069,5092,247104,544,14222,7052,585395,5636,261326
1507,4/6/2021 15:00:00,age80plus,518,166084,1519,136542,266,4539,2303,307165,1785,141081
1508,4/7/2021 15:00:00,age10to19,2309,34176,529,8244,421,2086,3259,44506,950,10330
1509,4/7/2021 15:00:00,age20to29,5305,189464,2763,92718,1701,12442,9769,294624,4464,105160
1510,4/7/2021 15:00:00,age30to39,6622,265757,3920,142050,2384,17860,12926,425667,6304,159910
1511,4/7/2021 15:00:00,age40to49,6663,278700,4434,147460,2459,20053,13556,446213,6893,167513
1512,4/7/2021 15:00:00,age50to59,8690,345373,6071,172492,3329,27495,18090,545360,9400,199987
1513,4/7/2021 15:00:00,age60to69,4667,440735,8341,244363,1715,31464,14723,716562,10056,275827
1514,4/7/2021 15:00:00,age70to79,1363,325432,5860,252964,647,14869,7870,593265,6507,267833
1515,4/7/2021 15:00:00,age80plus,505,166589,2202,138744,275,4814,2982,310147,2477,143558
1516,4/8/2021 15:00:00,age10to19,2667,36843,569,8813,444,2530,3680,48186,1013,11343
1517,4/8/2021 15:00:00,age20to29,6367,195831,3321,96039,1943,14385,11631,306255,5264,110424
1518,4/8/2021 15:00:00,age30to39,7581,273338,4571,146621,2285,20145,14437,440104,6856,166766
1519,4/8/2021 15:00:00,age40to49,8049,286749,4887,152347,2469,22522,15405,461618,7356,174869
1520,4/8/2021 15:00:00,age50to59,10107,355480,6426,178918,3457,30952,19990,565350,9883,209870
1521,4/8/2021 15:00:00,age60to69,5566,446301,9173,253536,2107,33571,16846,733408,11280,287107
1522,4/8/2021 15:00:00,age70to79,1540,326972,5391,258355,797,15666,7728,600993,6188,274021
1523,4/8/2021 15:00:00,age80plus,503,167092,1620,140364,346,5160,2469,312616,1966,145524
1524,4/9/2021 15:00:00,age10to19,2312,39155,544,9357,481,3011,3337,51523,1025,12368
1525,4/9/2021 15:00:00,age20to29,5523,201354,3177,99216,2002,16387,10702,316957,5179,115603
1526,4/9/2021 15:00:00,age30to39,6521,279859,4297,150918,2304,22449,13122,453226,6601,173367
1527,4/9/2021 15:00:00,age40to49,6660,293409,4671,157018,2611,25133,13942,475560,7282,182151
1528,4/9/2021 15:00:00,age50to59,7523,363003,6468,185386,3696,34648,17687,583037,10164,220034
