VACCINATION_DATE,County,FirstDoseDaily,FirstDoseCumulative,SecondDoseDaily,SecondDoseCumulative,SingleDoseDaily,SingleDoseCumulative
2021-04-07 15:00:00,Queen Anne's                                      ,249.0,17120,182.0,9865,112.0,1164
2021-04-08 15:00:00,Queen Anne's                                      ,200.0,17320,258.0,10123,172.0,1336
2021-04-09 15:00:00,Queen Anne's                                      ,453.0,17773,411.0,10534,78.0,1414
2021-04-10 15:00:00,Queen Anne's                                      ,87.0,17860,132.0,10666,87.0,1501
2021-04-11 15:00:00,Queen Anne's                                      ,92.0,17952,115.0,10781,22.0,1523
2021-04-12 15:00:00,Queen Anne's                                      ,128.0,18080,232.0,11013,60.0,1583
2021-04-13 15:00:00,Queen Anne's                                      ,123.0,18203,210.0,11223,4.0,1587
2021-04-14 15:00:00,Queen Anne's                                      ,451.0,18654,473.0,11696,3.0,1590
2021-04-15 15:00:00,Queen Anne's                                      ,164.0,18818,290.0,11986,,1590
2021-04-16 15:00:00,Queen Anne's                                      ,126.0,18944,522.0,12508,,1590
2020-12-17 15:00:00,Somerset                                          ,9.0,9,,0,,0
2020-12-18 15:00:00,Somerset                                          ,34.0,43,,0,,0
2020-12-19 15:00:00,Somerset                                          ,9.0,52,,0,,0
2020-12-21 15:00:00,Somerset                                          ,1.0,53,,0,,0
2020-12-22 15:00:00,Somerset                                          ,7.0,60,,0,,0
2020-12-23 15:00:00,Somerset                                          ,19.0,79,,0,,0
2020-12-24 15:00:00,Somerset                                          ,11.0,90,,0,,0
2020-12-27 15:00:00,Somerset                                          ,81.0,171,1.0,1,,0
2020-12-28 15:00:00,Somerset                                          ,106.0,277,,1,,0
2020-12-29 15:00:00,Somerset                                          ,35.0,312,,1,,0
2020-12-30 15:00:00,Somerset                                          ,40.0,352,,1,,0
2020-12-31 15:00:00,Somerset                                          ,19.0,371,,1,,0
2021-01-01 15:00:00,Somerset                                          ,3.0,374,,1,,0
2021-01-02 15:00:00,Somerset                                          ,5.0,379,,1,,0
2021-01-03 15:00:00,Somerset                                          ,1.0,380,,1,,0
2021-01-04 15:00:00,Somerset                                          ,8.0,388,,1,,0
2021-01-05 15:00:00,Somerset                                          ,18.0,406,,1,,0
2021-01-06 15:00:00,Somerset                                          ,86.0,492,,1,,0
2021-01-07 15:00:00,Somerset                                          ,10.0,502,12.0,13,,0
2021-01-08 15:00:00,Somerset                                          ,59.0,561,29.0,42,,0
2021-01-09 15:00:00,Somerset                                          ,56.0,617,10.0,52,,0
2021-01-11 15:00:00,Somerset                                          ,7.0,624,,52,,0
2021-01-12 15:00:00,Somerset                                          ,16.0,640,2.0,54,,0
2021-01-13 15:00:00,Somerset                                          ,71.0,711,20.0,74,,0
2021-01-14 15:00:00,Somerset                                          ,22.0,733,10.0,84,,0
2021-01-15 15:00:00,Somerset                                          ,59.0,792,1.0,85,,0
2021-01-16 15:00:00,Somerset                                          ,4.0,796,,85,,0
2021-01-17 15:00:00,Somerset                                          ,38.0,834,77.0,162,,0
2021-01-18 15:00:00,Somerset                                          ,29.0,863,75.0,237,,0
2021-01-19 15:00:00,Somerset                                          ,39.0,902,12.0,249,,0
2021-01-20 15:00:00,Somerset                                          ,228.0,1130,1.0,250,,0
2021-01-21 15:00:00,Somerset                                          ,70.0,1200,1.0,251,,0
2021-01-22 15:00:00,Somerset                                          ,206.0,1406,4.0,255,,0
2021-01-23 15:00:00,Somerset                                          ,158.0,1564,3.0,258,,0
2021-01-24 15:00:00,Somerset                                          ,3.0,1567,2.0,260,,0
2021-01-25 15:00:00,Somerset                                          ,22.0,1589,16.0,276,,0
2021-01-26 15:00:00,Somerset                                          ,17.0,1606,24.0,300,,0
2021-01-27 15:00:00,Somerset                                          ,176.0,1782,39.0,339,,0
2021-01-28 15:00:00,Somerset                                          ,15.0,1797,17.0,356,,0
2021-01-29 15:00:00,Somerset                                          ,201.0,1998,13.0,369,,0
2021-01-30 15:00:00,Somerset                                          ,20.0,2018,51.0,420,,0
2021-02-01 15:00:00,Somerset                                          ,28.0,2046,1.0,421,,0
2021-02-02 15:00:00,Somerset                                          ,13.0,2059,18.0,439,,0
2021-02-03 15:00:00,Somerset                                          ,124.0,2183,78.0,517,,0
2021-02-04 15:00:00,Somerset                                          ,23.0,2206,15.0,532,,0
2021-02-05 15:00:00,Somerset                                          ,112.0,2318,70.0,602,,0
2021-02-06 15:00:00,Somerset                                          ,7.0,2325,,602,,0
2021-02-07 15:00:00,Somerset                                          ,7.0,2332,28.0,630,,0
2021-02-08 15:00:00,Somerset                                          ,27.0,2359,30.0,660,,0
2021-02-09 15:00:00,Somerset                                          ,14.0,2373,21.0,681,,0
2021-02-10 15:00:00,Somerset                                          ,135.0,2508,65.0,746,,0
2021-02-11 15:00:00,Somerset                                          ,38.0,2546,54.0,800,,0
2021-02-12 15:00:00,Somerset                                          ,14.0,2560,2.0,802,,0
2021-02-13 15:00:00,Somerset                                          ,1.0,2561,6.0,808,,0
2021-02-15 15:00:00,Somerset                                          ,2.0,2563,18.0,826,,0
2021-02-16 15:00:00,Somerset                                          ,38.0,2601,34.0,860,,0
2021-02-17 15:00:00,Somerset                                          ,18.0,2619,219.0,1079,,0
2021-02-18 15:00:00,Somerset                                          ,92.0,2711,53.0,1132,,0
2021-02-19 15:00:00,Somerset                                          ,40.0,2751,215.0,1347,,0
2021-02-20 15:00:00,Somerset                                          ,36.0,2787,144.0,1491,,0
2021-02-21 15:00:00,Somerset                                          ,1.0,2788,,1491,,0
2021-02-22 15:00:00,Somerset                                          ,136.0,2924,25.0,1516,,0
2021-02-23 15:00:00,Somerset                                          ,5.0,2929,18.0,1534,,0
2021-02-24 15:00:00,Somerset                                          ,12.0,2941,178.0,1712,,0
2021-02-25 15:00:00,Somerset                                          ,209.0,3150,24.0,1736,,0
2021-02-26 15:00:00,Somerset                                          ,29.0,3179,219.0,1955,,0
2021-02-27 15:00:00,Somerset                                          ,13.0,3192,7.0,1962,,0
2021-02-28 15:00:00,Somerset                                          ,5.0,3197,1.0,1963,,0
2021-03-01 15:00:00,Somerset                                          ,16.0,3213,19.0,1982,,0
2021-03-02 15:00:00,Somerset                                          ,27.0,3240,15.0,1997,,0
2021-03-03 15:00:00,Somerset                                          ,98.0,3338,123.0,2120,,0
2021-03-04 15:00:00,Somerset                                          ,121.0,3459,43.0,2163,,0
2021-03-05 15:00:00,Somerset                                          ,117.0,3576,103.0,2266,15.0,15
2021-03-06 15:00:00,Somerset                                          ,,3576,5.0,2271,,15
2021-03-07 15:00:00,Somerset                                          ,1.0,3577,,2271,1.0,16
2021-03-08 15:00:00,Somerset                                          ,106.0,3683,36.0,2307,1.0,17
2021-03-09 15:00:00,Somerset                                          ,25.0,3708,39.0,2346,2.0,19
2021-03-10 15:00:00,Somerset                                          ,57.0,3765,129.0,2475,,19
2021-03-11 15:00:00,Somerset                                          ,102.0,3867,20.0,2495,,19
2021-03-12 15:00:00,Somerset                                          ,135.0,4002,28.0,2523,,19
2021-03-13 15:00:00,Somerset                                          ,2.0,4004,23.0,2546,3.0,22
2021-03-14 15:00:00,Somerset                                          ,1.0,4005,,2546,47.0,69
2021-03-15 15:00:00,Somerset                                          ,20.0,4025,2.0,2548,,69
2021-03-16 15:00:00,Somerset                                          ,38.0,4063,7.0,2555,,69
2021-03-17 15:00:00,Somerset                                          ,98.0,4161,19.0,2574,1.0,70
2021-03-18 15:00:00,Somerset                                          ,107.0,4268,6.0,2580,,70
2021-03-19 15:00:00,Somerset                                          ,117.0,4385,95.0,2675,4.0,74
2021-03-20 15:00:00,Somerset                                          ,16.0,4401,,2675,1.0,75
2021-03-21 15:00:00,Somerset                                          ,17.0,4418,,2675,,75
2021-03-22 15:00:00,Somerset                                          ,35.0,4453,2.0,2677,22.0,97
2021-03-23 15:00:00,Somerset                                          ,82.0,4535,12.0,2689,22.0,119
2021-03-24 15:00:00,Somerset                                          ,128.0,4663,142.0,2831,2.0,121
2021-03-25 15:00:00,Somerset                                          ,105.0,4768,13.0,2844,2.0,123
2021-03-26 15:00:00,Somerset                                          ,95.0,4863,137.0,2981,25.0,148
2021-03-27 15:00:00,Somerset                                          ,15.0,4878,8.0,2989,,148
2021-03-28 15:00:00,Somerset                                          ,4.0,4882,1.0,2990,,148
2021-03-29 15:00:00,Somerset                                          ,186.0,5068,15.0,3005,5.0,153
2021-03-30 15:00:00,Somerset                                          ,63.0,5131,43.0,3048,78.0,231
2021-03-31 15:00:00,Somerset                                          ,107.0,5238,114.0,3162,7.0,238
2021-04-01 15:00:00,Somerset                                          ,86.0,5324,126.0,3288,6.0,244
2021-04-02 15:00:00,Somerset                                          ,41.0,5365,49.0,3337,38.0,282
2021-04-03 15:00:00,Somerset                                          ,17.0,5382,,3337,23.0,305
2021-04-04 15:00:00,Somerset                                          ,3.0,5385,,3337,,305
2021-04-05 15:00:00,Somerset                                          ,56.0,5441,150.0,3487,12.0,317
2021-04-06 15:00:00,Somerset                                          ,30.0,5471,28.0,3515,63.0,380
2021-04-07 15:00:00,Somerset                                          ,100.0,5571,71.0,3586,29.0,409
2021-04-08 15:00:00,Somerset                                          ,58.0,5629,36.0,3622,60.0,469
2021-04-09 15:00:00,Somerset                                          ,21.0,5650,187.0,3809,57.0,526
2021-04-10 15:00:00,Somerset                                          ,4.0,5654,10.0,3819,13.0,539
2021-04-11 15:00:00,Somerset                                          ,3.0,5657,13.0,3832,2.0,541
2021-04-12 15:00:00,Somerset                                          ,36.0,5693,29.0,3861,15.0,556
2021-04-13 15:00:00,Somerset                                          ,29.0,5722,27.0,3888,1.0,557
2021-04-14 15:00:00,Somerset                                          ,94.0,5816,123.0,4011,1.0,558
2021-04-15 15:00:00,Somerset                                          ,23.0,5839,77.0,4088,,558
2021-04-16 15:00:00,Somerset                                          ,88.0,5927,182.0,4270,,558
2020-12-16 15:00:00,St. Mary's                                        ,2.0,2,,0,,0
2020-12-17 15:00:00,St. Mary's                                        ,1.0,3,,0,,0
2020-12-18 15:00:00,St. Mary's                                        ,25.0,28,,0,,0
2020-12-21 15:00:00,St. Mary's                                        ,48.0,76,,0,,0
2020-12-22 15:00:00,St. Mary's                                        ,56.0,132,1.0,1,,0
2020-12-23 15:00:00,St. Mary's                                        ,74.0,206,,1,,0
2020-12-24 15:00:00,St. Mary's                                        ,9.0,215,,1,,0
2020-12-25 15:00:00,St. Mary's                                        ,23.0,238,,1,,0
2020-12-26 15:00:00,St. Mary's                                        ,2.0,240,,1,,0
2020-12-27 15:00:00,St. Mary's                                        ,9.0,249,,1,,0
2020-12-28 15:00:00,St. Mary's                                        ,93.0,342,,1,,0
2020-12-29 15:00:00,St. Mary's                                        ,366.0,708,,1,,0
2020-12-30 15:00:00,St. Mary's                                        ,373.0,1081,,1,,0
2020-12-31 15:00:00,St. Mary's                                        ,328.0,1409,,1,,0
2021-01-01 15:00:00,St. Mary's                                        ,5.0,1414,,1,,0
2021-01-02 15:00:00,St. Mary's                                        ,1.0,1415,,1,,0
2021-01-03 15:00:00,St. Mary's                                        ,8.0,1423,,1,,0
2021-01-04 15:00:00,St. Mary's                                        ,112.0,1535,,1,,0
2021-01-05 15:00:00,St. Mary's                                        ,168.0,1703,,1,,0
2021-01-06 15:00:00,St. Mary's                                        ,266.0,1969,6.0,7,,0
2021-01-07 15:00:00,St. Mary's                                        ,175.0,2144,8.0,15,,0
2021-01-08 15:00:00,St. Mary's                                        ,361.0,2505,26.0,41,,0
2021-01-09 15:00:00,St. Mary's                                        ,295.0,2800,1.0,42,,0
2021-01-10 15:00:00,St. Mary's                                        ,6.0,2806,,42,,0
2021-01-11 15:00:00,St. Mary's                                        ,171.0,2977,43.0,85,,0
2021-01-12 15:00:00,St. Mary's                                        ,362.0,3339,46.0,131,,0
2021-01-13 15:00:00,St. Mary's                                        ,705.0,4044,34.0,165,,0
2021-01-14 15:00:00,St. Mary's                                        ,734.0,4778,13.0,178,,0
2021-01-15 15:00:00,St. Mary's                                        ,789.0,5567,29.0,207,,0
2021-01-16 15:00:00,St. Mary's                                        ,601.0,6168,11.0,218,,0
2021-01-17 15:00:00,St. Mary's                                        ,4.0,6172,6.0,224,,0
2021-01-18 15:00:00,St. Mary's                                        ,383.0,6555,29.0,253,,0
2021-01-19 15:00:00,St. Mary's                                        ,37.0,6592,31.0,284,,0
2021-01-20 15:00:00,St. Mary's                                        ,198.0,6790,35.0,319,,0
2021-01-21 15:00:00,St. Mary's                                        ,342.0,7132,11.0,330,,0
2021-01-22 15:00:00,St. Mary's                                        ,482.0,7614,121.0,451,,0
2021-01-23 15:00:00,St. Mary's                                        ,506.0,8120,4.0,455,,0
2021-01-24 15:00:00,St. Mary's                                        ,,8120,1.0,456,,0
2021-01-25 15:00:00,St. Mary's                                        ,40.0,8160,57.0,513,,0
2021-01-26 15:00:00,St. Mary's                                        ,504.0,8664,404.0,917,,0
2021-01-27 15:00:00,St. Mary's                                        ,515.0,9179,384.0,1301,,0
2021-01-28 15:00:00,St. Mary's                                        ,1088.0,10267,278.0,1579,,0
2021-01-29 15:00:00,St. Mary's                                        ,459.0,10726,380.0,1959,,0
2021-01-30 15:00:00,St. Mary's                                        ,730.0,11456,182.0,2141,,0
2021-01-31 15:00:00,St. Mary's                                        ,3.0,11459,,2141,,0
2021-02-01 15:00:00,St. Mary's                                        ,19.0,11478,117.0,2258,,0
2021-02-02 15:00:00,St. Mary's                                        ,58.0,11536,265.0,2523,,0
2021-02-03 15:00:00,St. Mary's                                        ,519.0,12055,622.0,3145,,0
2021-02-04 15:00:00,St. Mary's                                        ,568.0,12623,535.0,3680,,0
2021-02-05 15:00:00,St. Mary's                                        ,490.0,13113,567.0,4247,,0
2021-02-06 15:00:00,St. Mary's                                        ,38.0,13151,983.0,5230,,0
2021-02-07 15:00:00,St. Mary's                                        ,35.0,13186,144.0,5374,,0
2021-02-08 15:00:00,St. Mary's                                        ,22.0,13208,32.0,5406,,0
2021-02-09 15:00:00,St. Mary's                                        ,409.0,13617,804.0,6210,,0
2021-02-10 15:00:00,St. Mary's                                        ,417.0,14034,990.0,7200,,0
2021-02-11 15:00:00,St. Mary's                                        ,97.0,14131,34.0,7234,,0
2021-02-12 15:00:00,St. Mary's                                        ,52.0,14183,100.0,7334,,0
2021-02-13 15:00:00,St. Mary's                                        ,13.0,14196,3.0,7337,,0
2021-02-14 15:00:00,St. Mary's                                        ,26.0,14222,3.0,7340,,0
2021-02-15 15:00:00,St. Mary's                                        ,221.0,14443,8.0,7348,,0
2021-02-16 15:00:00,St. Mary's                                        ,36.0,14479,589.0,7937,,0
2021-02-17 15:00:00,St. Mary's                                        ,61.0,14540,654.0,8591,,0
2021-02-18 15:00:00,St. Mary's                                        ,11.0,14551,31.0,8622,,0
2021-02-19 15:00:00,St. Mary's                                        ,6.0,14557,32.0,8654,,0
2021-02-20 15:00:00,St. Mary's                                        ,27.0,14584,1163.0,9817,,0
2021-02-21 15:00:00,St. Mary's                                        ,9.0,14593,2.0,9819,,0
2021-02-22 15:00:00,St. Mary's                                        ,664.0,15257,69.0,9888,,0
2021-02-23 15:00:00,St. Mary's                                        ,41.0,15298,1075.0,10963,,0
2021-02-24 15:00:00,St. Mary's                                        ,412.0,15710,496.0,11459,,0
2021-02-25 15:00:00,St. Mary's                                        ,374.0,16084,511.0,11970,,0
2021-02-26 15:00:00,St. Mary's                                        ,707.0,16791,129.0,12099,,0
2021-02-27 15:00:00,St. Mary's                                        ,38.0,16829,20.0,12119,,0
2021-02-28 15:00:00,St. Mary's                                        ,42.0,16871,1.0,12120,,0
2021-03-01 15:00:00,St. Mary's                                        ,50.0,16921,26.0,12146,,0
2021-03-02 15:00:00,St. Mary's                                        ,39.0,16960,24.0,12170,,0
2021-03-03 15:00:00,St. Mary's                                        ,631.0,17591,116.0,12286,,0
2021-03-04 15:00:00,St. Mary's                                        ,739.0,18330,81.0,12367,,0
2021-03-05 15:00:00,St. Mary's                                        ,501.0,18831,477.0,12844,1.0,1
2021-03-06 15:00:00,St. Mary's                                        ,84.0,18915,5.0,12849,7.0,8
2021-03-07 15:00:00,St. Mary's                                        ,29.0,18944,2.0,12851,14.0,22
2021-03-08 15:00:00,St. Mary's                                        ,267.0,19211,24.0,12875,249.0,271
2021-03-09 15:00:00,St. Mary's                                        ,78.0,19289,877.0,13752,21.0,292
2021-03-10 15:00:00,St. Mary's                                        ,562.0,19851,55.0,13807,30.0,322
2021-03-11 15:00:00,St. Mary's                                        ,887.0,20738,69.0,13876,14.0,336
2021-03-12 15:00:00,St. Mary's                                        ,895.0,21633,35.0,13911,30.0,366
2021-03-13 15:00:00,St. Mary's                                        ,839.0,22472,11.0,13922,9.0,375
2021-03-14 15:00:00,St. Mary's                                        ,27.0,22499,16.0,13938,2.0,377
2021-03-15 15:00:00,St. Mary's                                        ,369.0,22868,34.0,13972,4.0,381
2021-03-16 15:00:00,St. Mary's                                        ,605.0,23473,38.0,14010,6.0,387
2021-03-17 15:00:00,St. Mary's                                        ,821.0,24294,22.0,14032,2.0,389
2021-03-18 15:00:00,St. Mary's                                        ,117.0,24411,1401.0,15433,2.0,391
2021-03-19 15:00:00,St. Mary's                                        ,782.0,25193,22.0,15455,56.0,447
2021-03-20 15:00:00,St. Mary's                                        ,40.0,25233,42.0,15497,2.0,449
2021-03-21 15:00:00,St. Mary's                                        ,73.0,25306,18.0,15515,,449
2021-03-22 15:00:00,St. Mary's                                        ,183.0,25489,16.0,15531,1.0,450
2021-03-23 15:00:00,St. Mary's                                        ,370.0,25859,14.0,15545,5.0,455
2021-03-24 15:00:00,St. Mary's                                        ,899.0,26758,38.0,15583,4.0,459
2021-03-25 15:00:00,St. Mary's                                        ,116.0,26874,548.0,16131,4.0,463
2021-03-26 15:00:00,St. Mary's                                        ,829.0,27703,115.0,16246,4.0,467
2021-03-27 15:00:00,St. Mary's                                        ,95.0,27798,26.0,16272,1.0,468
2021-03-28 15:00:00,St. Mary's                                        ,208.0,28006,25.0,16297,1.0,469
2021-03-29 15:00:00,St. Mary's                                        ,1102.0,29108,49.0,16346,1.0,470
2021-03-30 15:00:00,St. Mary's                                        ,1050.0,30158,31.0,16377,6.0,476
2021-03-31 15:00:00,St. Mary's                                        ,335.0,30493,1220.0,17597,188.0,664
2021-04-01 15:00:00,St. Mary's                                        ,256.0,30749,1076.0,18673,33.0,697
2021-04-02 15:00:00,St. Mary's                                        ,177.0,30926,65.0,18738,36.0,733
2021-04-03 15:00:00,St. Mary's                                        ,34.0,30960,54.0,18792,27.0,760
2021-04-04 15:00:00,St. Mary's                                        ,83.0,31043,41.0,18833,5.0,765
2021-04-05 15:00:00,St. Mary's                                        ,241.0,31284,100.0,18933,33.0,798
2021-04-06 15:00:00,St. Mary's                                        ,921.0,32205,80.0,19013,85.0,883
2021-04-07 15:00:00,St. Mary's                                        ,181.0,32386,1456.0,20469,119.0,1002
2021-04-08 15:00:00,St. Mary's                                        ,276.0,32662,1263.0,21732,96.0,1098
2021-04-09 15:00:00,St. Mary's                                        ,854.0,33516,76.0,21808,311.0,1409
2021-04-10 15:00:00,St. Mary's                                        ,79.0,33595,38.0,21846,83.0,1492
2021-04-11 15:00:00,St. Mary's                                        ,813.0,34408,23.0,21869,56.0,1548
2021-04-12 15:00:00,St. Mary's                                        ,247.0,34655,945.0,22814,135.0,1683
2021-04-13 15:00:00,St. Mary's                                        ,1044.0,35699,63.0,22877,15.0,1698
2021-04-14 15:00:00,St. Mary's                                        ,195.0,35894,1357.0,24234,,1698
2021-04-15 15:00:00,St. Mary's                                        ,897.0,36791,94.0,24328,,1698
2021-04-16 15:00:00,St. Mary's                                        ,104.0,36895,65.0,24393,,1698
2020-12-16 15:00:00,Talbot                                            ,6.0,6,,0,,0
2020-12-17 15:00:00,Talbot                                            ,12.0,18,,0,,0
2020-12-18 15:00:00,Talbot                                            ,14.0,32,,0,,0
2020-12-19 15:00:00,Talbot                                            ,2.0,34,,0,,0
2020-12-21 15:00:00,Talbot                                            ,17.0,51,,0,,0
2020-12-22 15:00:00,Talbot                                            ,30.0,81,,0,,0
2020-12-23 15:00:00,Talbot                                            ,44.0,125,,0,,0
2020-12-24 15:00:00,Talbot                                            ,9.0,134,,0,,0
2020-12-25 15:00:00,Talbot                                            ,6.0,140,,0,,0
2020-12-26 15:00:00,Talbot                                            ,9.0,149,,0,,0
2020-12-27 15:00:00,Talbot                                            ,20.0,169,,0,,0
2020-12-28 15:00:00,Talbot                                            ,106.0,275,,0,,0
2020-12-29 15:00:00,Talbot                                            ,60.0,335,,0,,0
2020-12-30 15:00:00,Talbot                                            ,150.0,485,,0,,0
2020-12-31 15:00:00,Talbot                                            ,71.0,556,,0,,0
2021-01-01 15:00:00,Talbot                                            ,1.0,557,,0,,0
2021-01-02 15:00:00,Talbot                                            ,45.0,602,,0,,0
2021-01-03 15:00:00,Talbot                                            ,12.0,614,1.0,1,,0
2021-01-04 15:00:00,Talbot                                            ,116.0,730,,1,,0
2021-01-05 15:00:00,Talbot                                            ,128.0,858,,1,,0
2021-01-06 15:00:00,Talbot                                            ,172.0,1030,4.0,5,,0
2021-01-07 15:00:00,Talbot                                            ,98.0,1128,7.0,12,,0
2021-01-08 15:00:00,Talbot                                            ,319.0,1447,17.0,29,,0
2021-01-09 15:00:00,Talbot                                            ,6.0,1453,1.0,30,,0
2021-01-11 15:00:00,Talbot                                            ,156.0,1609,14.0,44,,0
2021-01-12 15:00:00,Talbot                                            ,114.0,1723,27.0,71,,0
2021-01-13 15:00:00,Talbot                                            ,107.0,1830,20.0,91,,0
2021-01-14 15:00:00,Talbot                                            ,187.0,2017,10.0,101,,0
2021-01-15 15:00:00,Talbot                                            ,413.0,2430,3.0,104,,0
2021-01-16 15:00:00,Talbot                                            ,11.0,2441,3.0,107,,0
2021-01-17 15:00:00,Talbot                                            ,1.0,2442,8.0,115,,0
2021-01-18 15:00:00,Talbot                                            ,52.0,2494,58.0,173,,0
2021-01-19 15:00:00,Talbot                                            ,128.0,2622,7.0,180,,0
2021-01-20 15:00:00,Talbot                                            ,270.0,2892,27.0,207,,0
2021-01-21 15:00:00,Talbot                                            ,193.0,3085,9.0,216,,0
2021-01-22 15:00:00,Talbot                                            ,797.0,3882,23.0,239,,0
2021-01-23 15:00:00,Talbot                                            ,31.0,3913,46.0,285,,0
2021-01-24 15:00:00,Talbot                                            ,1.0,3914,3.0,288,,0
2021-01-25 15:00:00,Talbot                                            ,136.0,4050,51.0,339,,0
2021-01-26 15:00:00,Talbot                                            ,147.0,4197,59.0,398,,0
2021-01-27 15:00:00,Talbot                                            ,105.0,4302,84.0,482,,0
2021-01-28 15:00:00,Talbot                                            ,88.0,4390,64.0,546,,0
2021-01-29 15:00:00,Talbot                                            ,362.0,4752,50.0,596,,0
2021-01-30 15:00:00,Talbot                                            ,10.0,4762,5.0,601,,0
2021-01-31 15:00:00,Talbot                                            ,40.0,4802,,601,,0
2021-02-01 15:00:00,Talbot                                            ,38.0,4840,34.0,635,,0
2021-02-02 15:00:00,Talbot                                            ,111.0,4951,74.0,709,,0
2021-02-03 15:00:00,Talbot                                            ,97.0,5048,208.0,917,,0
2021-02-04 15:00:00,Talbot                                            ,142.0,5190,107.0,1024,,0
2021-02-05 15:00:00,Talbot                                            ,364.0,5554,330.0,1354,,0
2021-02-06 15:00:00,Talbot                                            ,24.0,5578,11.0,1365,,0
2021-02-07 15:00:00,Talbot                                            ,12.0,5590,3.0,1368,,0
2021-02-08 15:00:00,Talbot                                            ,65.0,5655,169.0,1537,,0
2021-02-09 15:00:00,Talbot                                            ,147.0,5802,135.0,1672,,0
2021-02-10 15:00:00,Talbot                                            ,178.0,5980,242.0,1914,,0
2021-02-11 15:00:00,Talbot                                            ,214.0,6194,72.0,1986,,0
2021-02-12 15:00:00,Talbot                                            ,124.0,6318,149.0,2135,,0
2021-02-13 15:00:00,Talbot                                            ,18.0,6336,8.0,2143,,0
2021-02-14 15:00:00,Talbot                                            ,13.0,6349,26.0,2169,,0
2021-02-15 15:00:00,Talbot                                            ,33.0,6382,80.0,2249,,0
2021-02-16 15:00:00,Talbot                                            ,83.0,6465,138.0,2387,,0
2021-02-17 15:00:00,Talbot                                            ,322.0,6787,198.0,2585,,0
2021-02-18 15:00:00,Talbot                                            ,53.0,6840,104.0,2689,,0
2021-02-19 15:00:00,Talbot                                            ,89.0,6929,642.0,3331,,0
2021-02-20 15:00:00,Talbot                                            ,20.0,6949,21.0,3352,,0
2021-02-21 15:00:00,Talbot                                            ,18.0,6967,7.0,3359,,0
2021-02-22 15:00:00,Talbot                                            ,33.0,7000,161.0,3520,,0
2021-02-23 15:00:00,Talbot                                            ,37.0,7037,89.0,3609,,0
2021-02-24 15:00:00,Talbot                                            ,117.0,7154,417.0,4026,,0
2021-02-25 15:00:00,Talbot                                            ,102.0,7256,202.0,4228,,0
2021-02-26 15:00:00,Talbot                                            ,367.0,7623,383.0,4611,,0
2021-02-27 15:00:00,Talbot                                            ,64.0,7687,6.0,4617,,0
2021-02-28 15:00:00,Talbot                                            ,96.0,7783,4.0,4621,,0
2021-03-01 15:00:00,Talbot                                            ,160.0,7943,48.0,4669,,0
2021-03-02 15:00:00,Talbot                                            ,155.0,8098,106.0,4775,,0
2021-03-03 15:00:00,Talbot                                            ,338.0,8436,34.0,4809,1.0,1
2021-03-04 15:00:00,Talbot                                            ,281.0,8717,174.0,4983,9.0,10
2021-03-05 15:00:00,Talbot                                            ,305.0,9022,335.0,5318,5.0,15
2021-03-06 15:00:00,Talbot                                            ,95.0,9117,24.0,5342,184.0,199
2021-03-07 15:00:00,Talbot                                            ,106.0,9223,16.0,5358,56.0,255
2021-03-08 15:00:00,Talbot                                            ,169.0,9392,114.0,5472,28.0,283
2021-03-09 15:00:00,Talbot                                            ,166.0,9558,109.0,5581,26.0,309
2021-03-10 15:00:00,Talbot                                            ,434.0,9992,55.0,5636,14.0,323
2021-03-11 15:00:00,Talbot                                            ,243.0,10235,189.0,5825,17.0,340
2021-03-12 15:00:00,Talbot                                            ,211.0,10446,126.0,5951,130.0,470
2021-03-13 15:00:00,Talbot                                            ,65.0,10511,107.0,6058,111.0,581
2021-03-14 15:00:00,Talbot                                            ,63.0,10574,8.0,6066,61.0,642
2021-03-15 15:00:00,Talbot                                            ,99.0,10673,64.0,6130,4.0,646
2021-03-16 15:00:00,Talbot                                            ,202.0,10875,106.0,6236,2.0,648
2021-03-17 15:00:00,Talbot                                            ,122.0,10997,293.0,6529,3.0,651
2021-03-18 15:00:00,Talbot                                            ,158.0,11155,123.0,6652,31.0,682
2021-03-19 15:00:00,Talbot                                            ,505.0,11660,114.0,6766,29.0,711
2021-03-20 15:00:00,Talbot                                            ,156.0,11816,29.0,6795,5.0,716
2021-03-21 15:00:00,Talbot                                            ,137.0,11953,30.0,6825,18.0,734
2021-03-22 15:00:00,Talbot                                            ,184.0,12137,58.0,6883,23.0,757
2021-03-23 15:00:00,Talbot                                            ,262.0,12399,61.0,6944,30.0,787
2021-03-24 15:00:00,Talbot                                            ,324.0,12723,106.0,7050,14.0,801
2021-03-25 15:00:00,Talbot                                            ,256.0,12979,106.0,7156,7.0,808
2021-03-26 15:00:00,Talbot                                            ,481.0,13460,410.0,7566,29.0,837
2021-03-27 15:00:00,Talbot                                            ,66.0,13526,81.0,7647,19.0,856
2021-03-28 15:00:00,Talbot                                            ,73.0,13599,80.0,7727,2.0,858
2021-03-29 15:00:00,Talbot                                            ,163.0,13762,136.0,7863,36.0,894
2021-03-30 15:00:00,Talbot                                            ,170.0,13932,176.0,8039,30.0,924
2021-03-31 15:00:00,Talbot                                            ,199.0,14131,360.0,8399,133.0,1057
2021-04-01 15:00:00,Talbot                                            ,123.0,14254,307.0,8706,97.0,1154
2021-04-02 15:00:00,Talbot                                            ,373.0,14627,287.0,8993,53.0,1207
