OBJECTID,VACCINATION_DATE,AgeRange,FirstDailyDose,FirstDailyDoseCumulative,SecondDailyDose,SecondDailyDoseCumulative,SingleDailyDose,SingleDailyDoseCumulative,CombinedAllDoses,CombinedAllDosesCumulative,FullyVaccinated,FullyVaccinatedCumulative
871,11/14/2021 15:00:00,18-49,902,1824281,642.000000000000000,1633616,45,151590,1589,3098516,687,1583109
872,11/15/2021 15:00:00,18-49,1825,1826106,1504.000000000000000,1635120,127,151717,3456,3101972,1631,1584740
873,11/16/2021 15:00:00,18-49,1997,1828103,1517.000000000000000,1636637,161,151878,3675,3105647,1678,1586418
874,11/17/2021 15:00:00,18-49,2094,1830197,1606.000000000000000,1638243,202,152080,3902,3109549,1808,1588226
875,11/18/2021 15:00:00,18-49,2004,1832201,1470.000000000000000,1639713,191,152271,3665,3113214,1661,1589887
876,11/19/2021 15:00:00,18-49,2480,1834681,1647.000000000000000,1641360,210,152481,4337,3117551,1857,1591744
877,11/20/2021 15:00:00,18-49,1617,1836298,882.000000000000000,1642242,108,152589,2607,3120158,990,1592734
878,11/21/2021 15:00:00,18-49,1276,1837574,657.000000000000000,1642899,57,152646,1990,3122148,714,1593448
879,11/22/2021 15:00:00,18-49,2571,1840145,1554.000000000000000,1644453,190,152836,4315,3126463,1744,1595192
880,11/23/2021 15:00:00,18-49,2693,1842838,1462.000000000000000,1645915,161,152997,4316,3130779,1623,1596815
881,11/24/2021 15:00:00,18-49,2566,1845404,1294.000000000000000,1647209,126,153123,3986,3134765,1420,1598235
882,11/25/2021 15:00:00,18-49,87,1845491,48.000000000000000,1647257,4,153127,139,3134904,52,1598287
883,11/26/2021 15:00:00,18-49,2079,1847570,1229.000000000000000,1648486,91,153218,3399,3138303,1320,1599607
884,11/27/2021 15:00:00,18-49,1437,1849007,669.000000000000000,1649155,95,153313,2201,3140504,764,1600371
885,11/28/2021 15:00:00,18-49,1075,1850082,532.000000000000000,1649687,43,153356,1650,3142154,575,1600946
886,11/29/2021 15:00:00,18-49,1939,1852021,1268.000000000000000,1650955,122,153478,3329,3145483,1390,1602336
887,11/30/2021 15:00:00,18-49,2160,1854181,1307.000000000000000,1652262,162,153640,3629,3149112,1469,1603805
888,12/1/2021 15:00:00,18-49,2807,1856988,1322.000000000000000,1653584,180,153820,4309,3153421,1502,1605307
889,12/2/2021 15:00:00,18-49,2797,1859785,1270.000000000000000,1654854,158,153978,4225,3157646,1428,1606735
890,12/3/2021 15:00:00,18-49,3270,1863055,1497.000000000000000,1656351,156,154134,4923,3162569,1653,1608388
891,12/4/2021 15:00:00,18-49,1793,1864848,733.000000000000000,1657084,93,154227,2619,3165188,826,1609214
892,12/5/2021 15:00:00,18-49,1328,1866176,540.000000000000000,1657624,38,154265,1906,3167094,578,1609792
893,12/6/2021 15:00:00,18-49,2626,1868802,1141.000000000000000,1658765,185,154450,3952,3171046,1326,1611118
894,12/7/2021 15:00:00,18-49,2677,1871479,1149.000000000000000,1659914,153,154603,3979,3175025,1302,1612420
895,12/8/2021 15:00:00,18-49,2593,1874072,1212.000000000000000,1661126,197,154800,4002,3179027,1409,1613829
896,12/9/2021 15:00:00,18-49,2502,1876574,1100.000000000000000,1662226,137,154937,3739,3182766,1237,1615066
897,12/10/2021 15:00:00,18-49,2773,1879347,1149.000000000000000,1663375,143,155080,4065,3186831,1292,1616358
898,12/11/2021 15:00:00,18-49,1509,1880856,628.000000000000000,1664003,59,155139,2196,3189027,687,1617045
899,12/12/2021 15:00:00,18-49,1148,1882004,482.000000000000000,1664485,43,155182,1673,3190700,525,1617570
900,12/13/2021 15:00:00,18-49,2431,1884435,999.000000000000000,1665484,156,155338,3586,3194286,1155,1618725
901,12/14/2021 15:00:00,18-49,2611,1887046,1107.000000000000000,1666591,151,155489,3869,3198155,1258,1619983
902,12/15/2021 15:00:00,18-49,2611,1889657,1019.000000000000000,1667610,156,155645,3786,3201941,1175,1621158
903,12/16/2021 15:00:00,18-49,2898,1892555,764.000000000000000,1668374,161,155806,3823,3205764,925,1622083
904,12/17/2021 15:00:00,18-49,3018,1895573,1059.000000000000000,1669433,121,155927,4198,3209962,1180,1623263
905,12/18/2021 15:00:00,18-49,1938,1897511,644.000000000000000,1670077,47,155974,2629,3212591,691,1623954
906,12/19/2021 15:00:00,18-49,1407,1898918,466.000000000000000,1670543,20,155994,1893,3214484,486,1624440
907,12/20/2021 15:00:00,18-49,3699,1902617,983.000000000000000,1671526,110,156104,4792,3219276,1093,1625533
908,12/21/2021 15:00:00,18-49,3830,1906447,1152.000000000000000,1672678,108,156212,5090,3224366,1260,1626793
909,12/22/2021 15:00:00,18-49,3915,1910362,1283.000000000000000,1673961,98,156310,5296,3229662,1381,1628174
910,12/23/2021 15:00:00,18-49,3555,1913917,958.000000000000000,1674919,108,156418,4621,3234283,1066,1629240
911,12/24/2021 15:00:00,18-49,801,1914718,380.000000000000000,1675299,23,156441,1204,3235487,403,1629643
912,12/25/2021 15:00:00,18-49,24,1914742,16.000000000000000,1675315,,156441,,3235487,,1629643
913,12/26/2021 15:00:00,18-49,1161,1915903,577.000000000000000,1675892,32,156473,1770,3237257,609,1630252
914,12/27/2021 15:00:00,18-49,3161,1919064,1105.000000000000000,1676997,97,156570,4363,3241620,1202,1631454
915,12/28/2021 15:00:00,18-49,3410,1922474,1227.000000000000000,1678224,123,156693,4760,3246380,1350,1632804
916,12/29/2021 15:00:00,18-49,3390,1925864,1187.000000000000000,1679411,106,156799,4683,3251063,1293,1634097
917,6/25/2021 15:00:00,50-64,990,861427,1638.000000000000000,800336,195,84540,2823,1427671,1833,763400
918,6/26/2021 15:00:00,50-64,604,862031,980.000000000000000,801316,92,84632,1676,1429347,1072,764472
919,6/27/2021 15:00:00,50-64,391,862422,525.000000000000000,801841,39,84671,955,1430302,564,765036
920,6/28/2021 15:00:00,50-64,710,863132,1022.000000000000000,802863,140,84811,1872,1432174,1162,766198
921,6/29/2021 15:00:00,50-64,803,863935,1117.000000000000000,803980,128,84939,2048,1434222,1245,767443
922,6/30/2021 15:00:00,50-64,887,864822,1079.000000000000000,805059,150,85089,2116,1436338,1229,768672
923,7/1/2021 15:00:00,50-64,772,865594,1154.000000000000000,806213,124,85213,2050,1438388,1278,769950
924,7/2/2021 15:00:00,50-64,914,866508,1165.000000000000000,807378,144,85357,2223,1440611,1309,771259
925,7/3/2021 15:00:00,50-64,529,867037,637.000000000000000,808015,59,85416,1225,1441836,696,771955
926,7/4/2021 15:00:00,50-64,72,867109,76.000000000000000,808091,16,85432,164,1442000,92,772047
927,7/5/2021 15:00:00,50-64,548,867657,605.000000000000000,808696,74,85506,1227,1443227,679,772726
928,7/6/2021 15:00:00,50-64,735,868392,1095.000000000000000,809791,123,85629,1953,1445180,1218,773944
929,7/7/2021 15:00:00,50-64,729,869121,1037.000000000000000,810828,109,85738,1875,1447055,1146,775090
930,7/8/2021 15:00:00,50-64,775,869896,1087.000000000000000,811915,158,85896,2020,1449075,1245,776335
931,7/9/2021 15:00:00,50-64,922,870818,1206.000000000000000,813121,129,86025,2257,1451332,1335,777670
932,7/10/2021 15:00:00,50-64,547,871365,677.000000000000000,813798,81,86106,1305,1452637,758,778428
933,7/11/2021 15:00:00,50-64,361,871726,361.000000000000000,814159,41,86147,763,1453400,402,778830
934,7/12/2021 15:00:00,50-64,732,872458,810.000000000000000,814969,88,86235,1630,1455030,898,779728
935,7/13/2021 15:00:00,50-64,724,873182,827.000000000000000,815796,74,86309,1625,1456655,901,780629
936,7/14/2021 15:00:00,50-64,693,873875,873.000000000000000,816669,104,86413,1670,1458325,977,781606
937,7/15/2021 15:00:00,50-64,761,874636,847.000000000000000,817516,88,86501,1696,1460021,935,782541
938,7/16/2021 15:00:00,50-64,882,875518,1016.000000000000000,818532,95,86596,1993,1462014,1111,783652
939,7/17/2021 15:00:00,50-64,569,876087,583.000000000000000,819115,58,86654,1210,1463224,641,784293
940,7/18/2021 15:00:00,50-64,357,876444,340.000000000000000,819455,20,86674,717,1463941,360,784653
941,7/19/2021 15:00:00,50-64,881,877325,788.000000000000000,820243,84,86758,1753,1465694,872,785525
942,7/20/2021 15:00:00,50-64,918,878243,761.000000000000000,821004,90,86848,1769,1467463,851,786376
943,7/21/2021 15:00:00,50-64,926,879169,817.000000000000000,821821,102,86950,1845,1469308,919,787295
944,7/22/2021 15:00:00,50-64,1072,880241,818.000000000000000,822639,126,87076,2016,1471324,944,788239
945,7/23/2021 15:00:00,50-64,1304,881545,938.000000000000000,823577,129,87205,2371,1473695,1067,789306
946,7/24/2021 15:00:00,50-64,720,882265,574.000000000000000,824151,72,87277,1366,1475061,646,789952
947,7/25/2021 15:00:00,50-64,512,882777,181.000000000000000,824332,26,87303,719,1475780,207,790159
948,7/26/2021 15:00:00,50-64,1023,883800,602.000000000000000,824934,100,87403,1725,1477505,702,790861
949,7/27/2021 15:00:00,50-64,1119,884919,727.000000000000000,825661,114,87517,1960,1479465,841,791702
950,7/28/2021 15:00:00,50-64,1188,886107,748.000000000000000,826409,111,87628,2047,1481512,859,792561
951,7/29/2021 15:00:00,50-64,1170,887277,715.000000000000000,827124,110,87738,1995,1483507,825,793386
952,7/30/2021 15:00:00,50-64,1398,888675,859.000000000000000,827983,141,87879,2398,1485905,1000,794386
953,7/31/2021 15:00:00,50-64,826,889501,494.000000000000000,828477,55,87934,1375,1487280,549,794935
954,8/1/2021 15:00:00,50-64,562,890063,312.000000000000000,828789,37,87971,911,1488191,349,795284
955,8/2/2021 15:00:00,50-64,1253,891316,626.000000000000000,829415,75,88046,1954,1490145,701,795985
956,8/3/2021 15:00:00,50-64,1232,892548,669.000000000000000,830084,131,88177,2032,1492177,800,796785
957,8/4/2021 15:00:00,50-64,1282,893830,685.000000000000000,830769,151,88328,2118,1494295,836,797621
958,8/5/2021 15:00:00,50-64,1298,895128,726.000000000000000,831495,123,88451,2147,1496442,849,798470
959,8/6/2021 15:00:00,50-64,1439,896567,843.000000000000000,832338,122,88573,2404,1498846,965,799435
960,8/7/2021 15:00:00,50-64,830,897397,481.000000000000000,832819,69,88642,1380,1500226,550,799985
961,8/8/2021 15:00:00,50-64,556,897953,318.000000000000000,833137,35,88677,909,1501135,353,800338
962,8/9/2021 15:00:00,50-64,1108,899061,761.000000000000000,833898,83,88760,1952,1503087,844,801182
963,8/10/2021 15:00:00,50-64,1141,900202,738.000000000000000,834636,80,88840,1959,1505046,818,802000
964,12/30/2021 15:00:00,18-49,2936,1928800,1133.000000000000000,1680544,97,156896,4166,3255229,1230,1635327
965,12/31/2021 15:00:00,18-49,1062,1929862,451.000000000000000,1680995,61,156957,1574,3256803,512,1635839
966,1/1/2022 15:00:00,18-49,315,1930177,96.000000000000000,1681091,21,156978,432,3257235,117,1635956
967,1/2/2022 15:00:00,18-49,942,1931119,424.000000000000000,1681515,26,157004,1392,3258627,450,1636406
968,1/3/2022 15:00:00,18-49,1662,1932781,677.000000000000000,1682192,53,157057,2392,3261019,730,1637136
969,1/4/2022 15:00:00,18-49,2689,1935470,1000.000000000000000,1683192,107,157164,3796,3264815,1107,1638243
970,1/5/2022 15:00:00,18-49,2940,1938410,1212.000000000000000,1684404,126,157290,4278,3269093,1338,1639581
971,1/6/2022 15:00:00,18-49,2927,1941337,1135.000000000000000,1685539,119,157409,4181,3273274,1254,1640835
972,1/7/2022 15:00:00,18-49,2720,1944057,968.000000000000000,1686507,105,157514,3793,3277067,1073,1641908
973,1/8/2022 15:00:00,18-49,1796,1945853,696.000000000000000,1687203,57,157571,2549,3279616,753,1642661
974,1/9/2022 15:00:00,18-49,1224,1947077,435.000000000000000,1687638,35,157606,1694,3281310,470,1643131
975,1/10/2022 15:00:00,18-49,3003,1950080,1182.000000000000000,1688820,114,157720,4299,3285609,1296,1644427
976,1/11/2022 15:00:00,18-49,2960,1953040,1254.000000000000000,1690074,104,157824,4318,3289927,1358,1645785
977,1/12/2022 15:00:00,18-49,2968,1956008,1244.000000000000000,1691318,127,157951,4339,3294266,1371,1647156
978,1/13/2022 15:00:00,18-49,2817,1958825,1177.000000000000000,1692495,99,158050,4093,3298359,1276,1648432
979,1/14/2022 15:00:00,18-49,2903,1961728,1001.000000000000000,1693496,97,158147,4001,3302360,1098,1649530
980,1/15/2022 15:00:00,18-49,1621,1963349,407.000000000000000,1693903,40,158187,2068,3304428,447,1649977
981,1/16/2022 15:00:00,18-49,945,1964294,334.000000000000000,1694237,15,158202,1294,3305722,349,1650326
982,1/17/2022 15:00:00,18-49,1667,1965961,799.000000000000000,1695036,66,158268,2532,3308254,865,1651191
983,1/18/2022 15:00:00,18-49,2371,1968332,1190.000000000000000,1696226,65,158333,3626,3311880,1255,1652446
984,1/19/2022 15:00:00,18-49,2292,1970624,1198.000000000000000,1697424,58,158391,3548,3315428,1256,1653702
985,1/20/2022 15:00:00,18-49,2063,1972687,1063.000000000000000,1698487,69,158460,3195,3318623,1132,1654834
986,1/21/2022 15:00:00,18-49,2496,1975183,846.000000000000000,1699333,91,158551,3433,3322056,937,1655771
987,1/22/2022 15:00:00,18-49,1418,1976601,415.000000000000000,1699748,58,158609,1891,3323947,473,1656244
988,1/23/2022 15:00:00,18-49,933,1977534,445.000000000000000,1700193,24,158633,1402,3325349,469,1656713
989,1/24/2022 15:00:00,18-49,1965,1979499,1007.000000000000000,1701200,63,158696,3035,3328384,1070,1657783
990,1/25/2022 15:00:00,18-49,1654,1981153,1132.000000000000000,1702332,70,158766,2856,3331240,1202,1658985
991,1/26/2022 15:00:00,18-49,1660,1982813,1147.000000000000000,1703479,60,158826,2867,3334107,1207,1660192
992,1/27/2022 15:00:00,18-49,1674,1984487,1121.000000000000000,1704600,60,158886,2855,3336962,1181,1661373
993,1/28/2022 15:00:00,18-49,1692,1986179,1009.000000000000000,1705609,48,158934,2749,3339711,1057,1662430
994,1/29/2022 15:00:00,18-49,991,1987170,487.000000000000000,1706096,26,158960,1504,3341215,513,1662943
995,1/30/2022 15:00:00,18-49,655,1987825,463.000000000000000,1706559,14,158974,1132,3342347,477,1663420
996,1/31/2022 15:00:00,18-49,595,1988420,481.000000000000000,1707040,22,158996,1098,3343445,503,1663923
